Surname,First Name,Team,AB,R,H,H2,H3,HR,RBI,TB,AVG,SLG,OBP,OPS,BB,HBP,SO,GDP,SF,SH,SB,CS
Pozzobon,Mathias,WHITE,1,0,0,0,0,0,0,0,,,,,0,0,1,0,0,0,0,0
Misak,Jakub,GREEN,1,0,0,0,0,0,0,0,,,,,0,0,1,0,0,0,0,0
Lucchini,Sebastiano,WHITE,1,0,0,0,0,0,0,0,,,,,1,0,1,0,0,0,0,0
Schuttler,Marc,RED,1,1,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
Zunno,Gabriele,WHITE,1,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
Ruesing,Henri,BLACK,1,0,0,0,0,0,1,0,,,,,0,0,0,0,0,0,0,0
Lenhart,Henk,RED,1,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
Williams,John,RED,1,0,0,0,0,0,0,0,,,,,1,0,1,0,0,0,0,0
Peters,Sytze,WHITE,1,0,0,0,0,0,0,0,,,,,1,0,0,1,0,0,0,0
Fisher,Louis,GOLD,1,0,0,0,0,0,0,0,,,,,0,0,1,0,0,0,0,0
Gonzalez,Marco,BLACK,1,0,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0
Inkinen,Timo,GOLD,1,0,0,0,0,0,0,0,,,,,0,0,1,0,0,0,0,0
Gonzalez,Alejandro,GOLD,1,0,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0
Boelke,Jonas,BLACK,1,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
Rodriguez,Isaiah,WHITE,1,0,0,0,0,0,0,0,,,,,0,0,1,0,0,0,0,0
Jonathan Kampf,Ben,BLACK,0,0,0,0,0,0,0,0,,,,,2,0,0,0,0,0,0,0
Minks,Johan,GREEN,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
Karady,Matej,GREEN,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
Bila Alexandra,Mia,GREEN,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0
Maroccio,Andrea,WHITE,0,0,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0
Franco Bimbatti,Gian,GOLD,0,0,0,0,0,0,0,0,,,,,2,0,0,0,0,0,0,0
Jean Rodriguez,Erik,GOLD,0,0,0,0,0,0,0,0,,,,,0,1,0,0,0,0,0,0
Sademe,Markus,ORANG,0,1,0,0,0,0,0,0,,,,,2,0,0,0,0,0,0,0
