Player,Team,W,L,ERA,APP,GS,SV,CG,SHO,IP,H,R,ER,BB,SO,H2,H3,HR,AB,BAVG,WP,HBP,BK,SFA,SHA,GO,FO
Tyson,TWI,3,2,3.89,15,3,0,1,0,44.0,41,32,19,29,45,7,1,2,169,0.243,5,2,2,2,3,44,38
RIETEL
Maickel,RCH,1,0,2.25,1,1,0,0,0,8.0,10,3,2,1,12,0,0,0,36,0.278,0,1,0,0,0,9,5
RIFAELA
Jhan,QUI,1,7,9.33,18,9,0,0,0,54.0,69,64,56,58,29,14,2,0,217,0.318,4,1,1,6,3,43,80
RIZVIĆ
Rick,DKI,3,5,8.69,17,6,0,0,0,38.1,51,44,37,24,28,11,1,4,161,0.317,7,3,2,3,1,44,35
ROBBERSE
Mees,QUI,0,0,0.00,5,0,0,0,0,4.0,3,0,0,4,2,1,0,0,15,0.200,0,0,0,0,0,6,3
ROSALINA
Yerson,STO,1,2,7.52,23,0,1,0,0,26.1,31,28,22,31,9,4,0,2,102,0.304,9,5,0,5,3,36,28
SAMBOE
Jiairo,STO,0,1,11.37,19,0,0,0,0,31.2,38,44,40,39,8,10,1,3,123,0.309,8,12,2,4,1,30,49
SCHOONDERWOERD
Martijn,DKI,3,3,4.41,9,7,0,0,0,34.2,35,24,17,30,44,2,0,1,132,0.265,5,2,1,3,4,21,36
STATIA
Gabriel,STO,0,0,11.57,2,0,0,0,0,2.1,3,3,3,7,0,1,0,0,8,0.375,0,0,0,1,0,4,2
STEIJL
Dion,RCH,1,0,5.63,1,1,0,1,0,8.0,8,6,5,5,3,0,1,0,30,0.267,0,1,0,1,0,7,12
STREEDEL
Jemail,DKI,0,0,12.46,3,0,0,0,0,4.1,6,6,6,4,1,2,0,1,17,0.353,0,1,0,2,0,2,10
STUART
Chris,HCA,1,0,7.45,8,1,0,0,0,9.2,5,11,8,15,17,0,0,0,37,0.135,5,0,0,0,0,9,4
STUIFBERGEN
Tom,DKI,1,3,3.51,10,7,1,1,0,41.0,41,21,16,8,49,7,1,0,160,0.256,2,2,0,0,2,44,25
SULBARAN
Juancarlos,AMS,10,4,2.07,16,16,0,1,0,87.0,72,35,20,27,84,11,4,0,331,0.218,8,1,1,1,5,78,92
SYRÉN
Jakob,QUI,3,4,4.39,20,7,0,1,0,67.2,76,38,33,24,52,9,2,0,266,0.286,4,3,0,0,2,94,41
SYRÉN
Oskar,QUI,0,1,4.66,2,1,0,0,0,9.2,12,5,5,3,6,1,1,0,40,0.300,2,0,0,1,0,11,10
TENSEN
Giovanni,QUI,0,0,8.44,3,2,0,0,0,5.1,5,6,5,6,3,1,0,0,19,0.263,0,1,0,0,2,9,3
TERPSTRA
Joost,NEP,0,0,12.00,2,0,0,0,0,3.0,7,4,4,3,2,2,0,0,14,0.500,0,0,0,1,0,4,2
TIMMER
Bas,DKI,0,0,4.50,16,0,1,0,0,30.0,29,15,15,21,17,7,0,1,113,0.257,2,0,0,1,1,34,34
TIMMERMANS
Kaj,NEP,8,4,3.48,17,12,0,0,0,67.1,59,30,26,30,53,7,1,2,248,0.238,6,4,0,0,4,66,71
TIMMERMANS
Rick,DKI,2,1,6.30,19,0,0,0,0,30.0,35,24,21,25,11,5,2,1,114,0.307,2,5,0,5,2,30,42
VAN 'T KLOOSTER
Koen,PIO,0,0,2.63,15,1,3,0,0,24.0,20,9,7,18,20,1,2,0,88,0.227,1,1,0,1,3,17,32
VAN DEN BERG
Mike,NEP,0,0,3.00,1,1,0,0,0,3.0,3,2,1,4,0,0,0,0,11,0.273,0,0,0,0,0,5,2
VAN DEN HURK
Jan,TWI,1,0,3.68,5,0,0,0,0,7.1,8,6,3,3,2,2,0,1,29,0.276,0,1,1,0,0,10,8
VAN DER BREGGEN
Milan,DKI,2,2,5.50,14,0,2,0,0,18.0,22,15,11,16,12,4,0,0,72,0.306,6,1,1,0,2,25,13
VAN DER LELIE
Jelle,AMS,2,1,4.28,11,2,1,0,0,27.1,26,15,13,13,18,3,1,1,104,0.250,2,4,0,2,1,34,28
VAN DER SCHOUW
Lucca,PIO,3,4,2.64,21,0,1,0,0,30.2,28,10,9,15,27,5,1,0,110,0.255,1,2,1,5,1,22,38
VAN DRIEL
Berry,NEP,1,0,2.30,13,1,0,0,0,15.2,14,9,4,7,14,2,1,0,62,0.226,0,3,0,0,0,18,16
VAN GOOL
Jerzy,TWI,0,0,0.00,1,0,0,0,0,1.2,1,0,0,3,0,0,0,0,6,0.167,0,0,0,0,0,1,4
VAN GRONINGEN
Steven,HCA,1,3,5.23,16,1,0,0,0,31.0,39,26,18,11,14,6,1,2,127,0.307,5,5,0,3,3,28,46
VAN VEEN
Kevin,STO,4,4,8.15,14,7,0,0,0,49.2,77,55,45,30,20,12,5,1,211,0.365,6,5,0,1,4,65,48
VELTKAMP
Nick,AMS,2,1,1.98,10,3,1,0,0,27.1,27,8,6,14,18,4,3,0,102,0.265,3,1,0,0,2,28,29
VERROEN
Johannes,QUI,0,1,13.50,11,0,0,0,0,14.0,21,25,21,17,15,3,1,2,61,0.344,7,1,0,3,0,16,11
VORK
Moreno,DKI,1,0,5.82,21,0,2,0,0,43.1,57,36,28,21,20,11,0,2,180,0.317,1,6,1,2,3,51,52
WAGNER
Jack,HCA,1,0,4.32,6,0,0,0,0,8.1,9,7,4,7,5,1,0,0,31,0.290,0,1,0,1,0,9,8
WASSINK
Glenn,DKI,5,8,6.43,17,16,0,0,0,92.1,115,78,66,40,56,21,1,2,388,0.296,3,12,0,3,5,109,104
WICKLERT
Angelo,PIO,0,0,5.40,2,0,0,0,0,1.2,3,1,1,0,0,1,0,0,7,0.429,0,0,0,1,0,3,2
WILLEMS
Reangelo,PIO,1,1,15.43,4,0,0,0,0,2.1,6,5,4,4,1,1,0,0,11,0.545,0,0,0,1,0,4,1
WINKEL
Nick,PIO,0,0,5.56,10,1,0,0,0,11.1,10,7,7,11,10,2,0,0,45,0.222,0,1,0,0,1,10,15
YNTEMA
Orlando,NEP,5,0,1.64,6,6,0,0,0,33.0,20,6,6,7,34,2,0,0,113,0.177,1,1,2,0,0,33,24
