Surname,First Name,Team,AB,R,H,H2,H3,HR,RBI,TB,AVG,SLG,OBP,OPS,BB,HBP,SO,GDP,SF,SH,SB,CS
JANSSENS,Senne,BRA,8,2,1,0,0,0,0,1,0.125,0.125,0.222,0.347,1,0,2,0,0,1,0,0
JANSSENS,Wesley,HOB,50,7,12,0,0,0,2,12,0.240,0.240,0.321,0.561,6,0,6,0,0,1,1,1
JENKINS,Cole,BRA,42,15,18,2,0,0,9,20,0.429,0.476,0.571,1.047,13,1,4,0,0,0,6,3
JOHNSON,Ryan,BOR,37,10,14,8,1,0,10,24,0.378,0.649,0.457,1.106,6,1,1,0,2,0,0,0
JONIS,Riugino,DEU,31,4,4,0,0,1,4,7,0.129,0.226,0.206,0.432,3,0,8,1,0,0,2,0
KASCHL,Nathan,BRU,31,5,6,2,0,0,2,8,0.194,0.258,0.324,0.582,5,1,8,1,0,0,1,0
KOLB,Owen,MSG,19,0,2,0,0,0,1,2,0.105,0.105,0.105,0.210,0,0,7,0,0,0,0,1
LARRINAGA OCAMPO,Jose Luis,DEU,2,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0
LEBACKS,Sharlon,DEU,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0
LEKEU,Florian,MSG,14,1,4,1,0,0,0,5,0.286,0.357,0.444,0.801,3,1,5,0,0,0,0,0
LEWIS,Rob,HOB,19,3,3,2,0,0,2,5,0.158,0.263,0.200,0.463,0,1,3,0,0,1,0,0
LOUBSER MUNN,Thomas,BOR,4,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0
LOWE,Ross Paul,MSG,17,1,2,1,0,1,1,6,0.118,0.353,0.211,0.564,0,2,10,0,0,0,0,0
LUTTOR,Graeham,MSG,18,3,6,2,0,1,2,11,0.333,0.611,0.435,1.046,4,0,3,0,1,0,1,0
MAEDA,Ryoga,BRU,29,9,5,1,0,0,1,6,0.172,0.207,0.415,0.622,11,1,6,2,0,0,2,1
MARQUEZ,Alexis,DEU,38,3,13,1,0,1,4,17,0.342,0.447,0.342,0.789,0,0,2,0,0,0,4,0
MERTENS,Nicky,HOB,43,9,15,1,0,0,9,16,0.349,0.372,0.404,0.776,2,2,7,0,0,4,0,0
MIGEOT,Nicolas,MSG,11,1,3,0,0,1,1,6,0.273,0.545,0.273,0.818,0,0,2,1,0,0,0,0
MOSTAERT,Nando,DEU,30,0,2,0,0,0,0,2,0.067,0.067,0.125,0.192,2,0,8,1,0,0,0,0
MUYLDERMANS,Julien,MSG,26,3,5,0,0,0,0,5,0.192,0.192,0.364,0.556,7,0,7,0,0,1,3,1
NAUTS,Cédric,MSG,18,3,5,0,0,0,3,5,0.278,0.278,0.350,0.628,1,1,1,0,0,0,0,0
NIAZI,Hsibullah,DEU,3,1,1,0,0,0,0,1,0.333,0.333,0.500,0.833,0,1,1,0,0,0,2,0
NIELSEN,David,BRU,10,1,0,0,0,0,0,0,0.000,0.000,0.091,0.091,1,0,1,0,0,0,0,0
NIETO CASTILLO,Edgardo Jose,DEU,16,3,8,2,0,0,0,10,0.500,0.625,0.529,1.154,1,0,2,1,0,0,2,0
NISHIDA,Kosaku,BRU,6,1,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,1,0,0,0,0,0
NOBLET,Clément,MSG,18,1,5,0,0,0,0,5,0.278,0.278,0.316,0.594,1,0,1,0,0,0,1,0
OGIKUBO,Toshinori,BRU,4,1,1,0,0,0,1,1,0.250,0.250,0.400,0.650,1,0,1,0,0,0,2,0
PEETERS,Christoff,HOB,7,0,0,0,0,0,0,0,0.000,0.000,0.125,0.125,1,0,5,0,0,0,0,0
PEETERS,Jamie,HOB,17,1,1,0,0,0,1,1,0.059,0.059,0.158,0.217,2,0,10,0,0,0,0,0
PIERREUX,Xavier,MSG,4,0,2,0,0,0,0,2,0.500,0.500,0.600,1.100,1,0,1,0,0,0,0,0
POESMANS,Axel,BRA,36,12,10,3,0,0,6,13,0.278,0.361,0.469,0.830,7,6,9,1,0,0,2,0
POESMANS,Yves,BRA,40,7,12,1,0,1,12,16,0.300,0.400,0.442,0.842,5,6,8,0,1,1,2,0
POLANCO,Elvis,BRU,13,0,1,0,0,0,3,1,0.077,0.077,0.316,0.393,5,0,6,0,1,0,0,0
PRIETO BURGOS,Frank Alejandro,DEU,30,1,10,1,0,0,6,11,0.333,0.367,0.375,0.742,2,0,6,0,0,0,0,2
RABIJNS,Sam,BRA,4,1,2,0,0,0,1,2,0.500,0.500,0.600,1.100,1,0,0,0,0,0,0,0
REINA,Leonel,BRU,40,4,13,0,1,0,1,15,0.325,0.375,0.357,0.732,2,0,5,0,0,0,4,0
RIZZI,Lucas,BRA,26,5,6,1,0,0,6,7,0.231,0.269,0.532,0.801,9,10,7,1,2,0,2,1
ROEMER,Wesley,BOR,12,2,2,1,0,0,1,3,0.167,0.250,0.286,0.536,1,1,1,1,0,0,0,0
ROEVENS,Robin,BRA,39,9,10,1,0,0,9,11,0.256,0.282,0.318,0.600,4,0,6,0,1,0,1,0
ROME,Julien,MSG,7,1,1,0,0,0,0,1,0.143,0.143,0.333,0.476,1,1,5,0,0,0,0,0
ROSARIO,Angel Williams,DEU,9,0,4,0,0,0,1,4,0.444,0.444,0.455,0.899,1,0,4,0,1,0,0,0
ROYMANS,Steff,DEU,24,3,4,0,0,0,0,4,0.167,0.167,0.167,0.334,0,0,9,0,0,0,2,1
RUIJTER,Sam,DEU,6,1,2,1,0,0,0,3,0.333,0.500,0.429,0.929,1,0,2,0,0,0,0,1
RYELANDT,Maurice Kantaro,BRU,8,4,2,0,1,0,0,4,0.250,0.500,0.538,1.038,5,0,0,0,0,0,0,0
SCHOONHEYDT,Stefan,BRA,6,1,1,0,0,0,0,1,0.167,0.167,0.167,0.334,0,0,1,1,0,0,0,0
SCHÜLLER,Sven,HOB,2,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0
SELLICAERTS,Jarno,HOB,25,4,6,2,0,0,2,8,0.240,0.320,0.321,0.641,2,1,5,0,0,0,0,0
SELLICAERTS,Yorrid,HOB,9,2,3,0,0,0,1,3,0.333,0.333,0.400,0.733,1,0,4,0,0,0,0,0
SIRGEDAS,Matas,BOR,6,2,0,0,0,0,0,0,0.000,0.000,0.143,0.143,0,1,2,0,0,0,0,0
SOLIS,Aaron,BOR,5,1,3,0,0,1,4,6,0.600,1.200,0.600,1.800,0,0,1,0,0,0,0,0
SOMMERLINK,Michael,HOB,9,0,1,0,0,0,1,1,0.111,0.111,0.273,0.384,0,2,2,0,0,0,0,0
SPURGEON,Ken,BRU,30,2,2,1,0,0,1,3,0.067,0.100,0.125,0.225,1,1,7,3,0,0,3,0
STRAW,Eli,BRA,48,8,14,5,0,2,17,25,0.292,0.521,0.386,0.907,4,4,14,1,1,0,2,0
TAUIL,Nasser,MSG,30,2,7,0,0,0,1,7,0.233,0.233,0.343,0.576,4,1,4,0,0,0,4,0
VALDEZ LAZIL,Brian,DEU,31,2,3,1,0,0,1,4,0.097,0.129,0.200,0.329,3,1,8,0,0,1,0,1
VALDEZ MUNOZ,Luis Ramon,DEU,13,0,1,0,0,0,0,1,0.077,0.077,0.294,0.371,4,0,5,0,0,0,0,0
VAN DEN BRANDE,Yann,BOR,3,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,1,0,0
VAN DEN BRANDEN,Kenny,HOB,4,0,0,0,0,0,0,0,0.000,0.000,0.200,0.200,1,0,1,0,0,0,0,0
VAN GEEL,Timen,BOR,4,1,1,0,0,0,0,1,0.250,0.250,0.500,0.750,1,1,0,0,0,0,0,0
VAN MOOK,Mauro,BRU,1,0,1,0,0,0,0,1,1.000,1.000,1.000,2.000,0,0,0,0,0,0,0,0
VAN VELTHOVEN,Jasper,BRA,17,9,6,0,1,0,2,8,0.353,0.471,0.522,0.993,5,1,5,0,0,0,1,0
VANDESOMPELE,Cedric,BOR,17,5,4,1,0,0,3,5,0.235,0.294,0.409,0.703,3,2,2,0,0,1,0,0
VANHEES,Ferre,BOR,17,3,2,1,0,0,6,3,0.118,0.176,0.250,0.426,3,0,8,0,0,0,0,0
VERAGHTERT,Tim,BOR,38,5,10,2,0,0,3,12,0.263,0.316,0.364,0.680,4,2,7,2,0,1,0,0
VERAS LUCIANO,Luis Manuel,BRU,32,4,6,0,0,0,6,6,0.188,0.188,0.366,0.554,9,0,6,1,0,0,3,0
VERHEYLEWEGHEN,Jamie,BRA,36,9,9,1,0,0,3,10,0.250,0.278,0.386,0.664,7,1,1,2,0,0,2,0
VERSPREET,Brendan,HOB,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0
VERSPREET,Xander,HOB,48,8,17,3,0,1,9,23,0.354,0.479,0.446,0.925,6,2,3,2,0,1,1,0
VERVLOET,Kevin,BOR,29,4,10,2,0,0,6,12,0.345,0.414,0.500,0.914,8,1,3,1,0,0,0,0
VERVLOET,Tom,BRA,4,1,0,0,0,0,0,0,0.000,0.000,0.200,0.200,1,0,1,0,0,1,0,0
VINCENTE LOPEZ,Adalberto Antonio,DEU,6,0,1,0,0,0,0,1,0.167,0.167,0.167,0.334,0,0,3,0,0,0,0,0
WUYTS,Stef,DEU,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,1,0,0,0,0,0
YONCHEV,Martin,MSG,2,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,2,0,0,0,0,0
