Surname,First Name,Team,W,L,ERA,APP,GS,SV,CG,SHO,IP,H,R,ER,BB,SO,H2,H3,HR,AB,BAVG,WP,HBP,BK,SFA,SHA,GO,FO
MONTES,Alvaro Enrique,OLT,3,0,6.96,14,3,1,0,0,32.1,43,27,25,23,17,10,0,0,130,0.331,3,6,0,5,2,31,43
MONTICELLI,Davide,SEN,0,3,6.12,16,0,0,0,0,25.0,25,20,17,30,24,7,1,0,94,0.266,6,7,0,3,3,23,28
MONTIETH HERRERA,Frank Andry,ATL,2,1,0.91,12,1,4,0,0,39.2,24,7,4,4,54,3,0,1,147,0.163,1,1,0,0,0,29,35
MONTILLA,Emailin,PAR,10,1,1.36,15,15,0,0,0,73.0,42,15,11,18,89,8,0,3,255,0.165,5,0,2,0,5,73,48
MUCCINI,Tommaso,RFA,0,4,6.00,23,4,3,0,0,66.0,86,54,44,33,56,21,3,2,275,0.313,8,12,0,4,3,65,69
MURGIA,Edoardo,CAG,4,3,8.36,12,8,0,0,0,51.2,65,52,48,47,25,8,1,2,207,0.314,16,9,0,3,2,63,54
NACAR MEJIAS,Leslie Jasshin,MAC,2,0,1.65,12,0,5,0,0,27.1,14,6,5,2,39,1,1,0,101,0.139,3,1,3,1,1,23,20
NANETTI,Andrea,LON,0,1,9.41,9,1,0,0,0,22.0,37,26,23,9,12,5,1,2,103,0.359,1,4,0,2,0,22,30
NARDI,Alessandro,POV,0,0,0.00,1,0,0,0,0,1.1,2,0,0,0,0,0,0,0,6,0.333,0,1,0,0,0,1,3
NARDI,Francesco,RON,7,5,2.90,17,16,0,1,0,90.0,86,32,29,44,65,6,2,1,333,0.258,9,6,0,3,7,131,48
NEPOTI,Riccardo,ATL,1,3,2.98,12,6,0,0,0,51.1,43,22,17,32,40,11,2,1,188,0.229,1,2,1,5,0,37,67
NOGUERA RODRIGUEZ,Antonio,BBC,7,3,1.12,22,4,5,1,1,64.1,56,14,8,8,64,10,2,0,237,0.236,7,2,1,0,4,76,43
NOVELLO,Davide,VER,1,1,4.30,11,0,3,0,0,23.0,13,11,11,14,25,3,1,1,80,0.163,4,0,0,2,0,23,20
OBERTO,Orlando Junior,BBC,3,1,4.06,21,0,3,0,0,44.1,51,22,20,15,27,10,0,1,170,0.300,5,0,0,2,0,50,42
ORRASCH,Andrea,VER,0,0,0.00,1,0,0,0,0,1.0,1,0,0,0,0,0,0,0,4,0.250,0,0,0,0,0,1,2
PALTRINIERI,Alessio,MOD,0,1,4.82,13,0,0,0,0,18.2,30,18,10,5,12,7,1,0,81,0.370,1,0,0,2,2,14,24
PALUMBO CARDOZO,Angelo Michelle Paolo,RSM,2,0,6.62,6,4,1,0,0,17.2,26,14,13,9,26,4,0,0,76,0.342,3,0,3,0,1,15,8
PARGAS RANGEL,Moisses,VER,3,3,16.02,14,3,0,0,0,19.2,15,41,35,44,21,2,0,2,75,0.200,23,6,0,1,2,13,26
PASCOLI,Marco,TOR,2,2,2.93,17,0,6,0,0,30.2,29,11,10,15,21,4,0,3,113,0.257,2,5,1,1,2,29,34
PECCI,Federico,NET,9,2,2.14,14,10,0,4,2,71.1,49,18,17,28,52,9,1,3,245,0.200,4,7,0,2,2,59,88
PEDRAZZI,Davide,RFA,1,4,4.37,11,4,0,0,0,35.0,36,26,17,25,34,7,2,2,142,0.254,4,5,0,0,2,29,37
PELUSO RODRIGUEZ,Eduardo Andres,RSM,4,0,2.29,20,0,2,0,0,35.1,28,11,9,30,44,3,0,0,124,0.226,1,5,0,2,1,41,14
PERALTA REYNOSO,Junior Eliazer,BRE,1,3,1.78,14,5,0,0,0,35.1,28,13,7,26,33,2,1,0,129,0.217,2,2,0,0,3,46,21
PEREZ MUZZARELLI,Daniel Augusto,ROV,5,0,1.56,12,0,1,0,0,34.2,23,10,6,12,36,2,1,0,122,0.189,3,6,4,1,0,39,22
PETRALIA,Alessandro,MOD,0,0,1.35,7,0,3,0,0,6.2,1,1,1,7,7,0,0,0,20,0.050,3,0,0,0,0,5,7
PICCOLI,Davide,VER,0,0,7.71,1,0,0,0,0,2.1,3,2,2,2,0,0,0,0,9,0.333,0,0,1,0,0,2,4
PIERETTI,Filippo,RIM,0,1,17.18,5,0,0,0,0,7.1,17,18,14,6,7,6,0,1,41,0.415,1,0,1,0,0,8,5
PIETROGRANDE,Pablo,ROV,3,4,4.94,20,6,2,0,0,58.1,70,39,32,27,38,17,2,1,228,0.307,6,3,1,1,2,46,70
PINI,Romano Santiago,RIM,0,0,0.00,1,0,0,0,0,0.2,1,0,0,0,1,0,0,0,3,0.333,0,0,0,0,0,0,1
PIUMATTI,Gabriele,GOD,1,4,3.76,16,5,2,0,0,38.1,36,19,16,28,30,6,3,0,144,0.250,3,4,0,2,1,22,56
PIZZAROTTI,Andrea,SAL,2,8,8.01,14,12,0,0,0,60.2,97,65,54,18,42,22,4,4,270,0.359,7,14,0,4,0,50,80
PIZZICONI,Andrea,NET,2,3,7.88,8,4,1,0,0,24.0,38,24,21,10,19,5,0,1,110,0.345,3,0,0,0,0,22,28
PIZZOLINI,Marco,RON,2,2,7.46,14,1,0,0,0,25.1,25,25,21,31,31,6,0,0,100,0.250,4,4,0,0,1,21,20
POGGIOLI,Thomas,RFA,1,1,7.03,16,1,3,0,0,39.2,41,39,31,30,22,8,2,1,154,0.266,3,4,0,5,2,42,47
POLANCO MARCANTONIO,Giacomo Junior,DRA,3,5,7.09,17,4,0,0,0,45.2,68,50,36,21,41,13,5,0,204,0.333,3,5,1,2,2,50,38
POMPONI,Francesco,OLT,2,7,3.34,16,13,0,1,0,86.1,76,42,32,38,117,11,4,0,323,0.235,11,4,0,0,2,79,46
POMPONI,Francesco,PAR,0,0,0.00,1,0,0,0,0,2.0,0,0,0,1,3,0,0,0,6,0.000,0,0,0,0,0,2,1
POMPONI,Michele,OLT,1,1,0.00,3,0,1,0,0,6.2,3,0,0,2,4,0,0,0,21,0.143,0,1,0,0,0,6,8
PONCE FRENES,Hector Miguel,BRE,5,8,3.31,19,18,1,2,1,127.2,126,57,47,22,138,24,3,2,495,0.255,6,7,2,1,11,171,61
PULZETTI,Luca,RSM,0,0,27.00,1,0,0,0,0,0.2,1,2,2,3,0,0,0,1,2,0.500,0,1,0,1,0,0,2
QUATTRINI,Gabriele,RSM,10,1,1.87,21,14,4,0,0,81.2,56,18,17,38,86,6,2,1,282,0.199,5,5,0,3,3,58,87
QUEVEDO VISO,Carlos Eduardo,RSM,9,1,1.53,20,17,0,0,0,88.1,51,17,15,27,122,10,0,5,301,0.169,1,1,0,0,6,79,51
RAVEGNANI,Riccardo,RFA,0,2,7.36,5,2,0,0,0,7.1,11,11,6,7,2,1,1,1,33,0.333,1,0,0,0,0,13,5
RICCI,Federico,ACA,1,1,2.53,4,1,0,0,0,10.2,9,6,3,6,6,3,0,0,38,0.237,3,0,0,0,0,8,14
RIDOLFI,Francesco,RIM,3,6,4.89,20,0,0,0,0,49.2,44,36,27,26,64,6,3,2,189,0.233,6,14,0,0,5,39,43
RIVERA,Yomel,PAR,1,0,0.00,5,0,1,0,0,8.0,6,0,0,0,11,1,0,0,31,0.194,0,0,0,0,0,7,6
RIVERO PEREDA,Raul Jose,BOL,10,3,1.19,17,15,0,0,0,75.2,41,14,10,9,100,6,0,3,264,0.155,1,1,0,0,0,68,49
ROBLES MARTIN,Federico Nicolas,MAC,0,0,0.00,3,0,0,0,0,5.0,3,0,0,2,5,0,0,0,18,0.167,0,0,0,0,0,3,7
ROBLES MARTIN,Federico Nicolas,TOR,3,4,5.06,10,8,1,1,0,42.2,44,27,24,19,52,11,1,1,164,0.268,1,3,1,2,1,29,41
RODRIGUEZ MEJIAS,Jhonaikell Javier,MAC,3,2,4.63,5,5,0,0,0,23.1,23,13,12,17,29,2,0,0,89,0.258,3,3,0,0,0,12,25
RODRIGUEZ SALAS,José Alexander,TOR,7,6,2.84,15,15,0,4,2,88.2,79,39,28,24,110,17,2,3,338,0.234,5,4,0,0,5,93,55
RODRIGUEZ SEGOVIA,Hector Tulio,RON,7,5,2.13,15,15,0,0,0,76.0,54,21,18,33,135,11,0,3,270,0.200,6,5,3,0,3,43,38
ROERO,Francesco,MOD,0,0,18.00,1,0,0,0,0,1.0,2,2,2,2,0,0,0,0,4,0.500,1,0,0,1,0,1,2
ROSALES MOTTA,Giovanny Andres,OLT,1,0,13.50,3,0,0,0,0,2.0,3,3,3,3,1,2,0,0,9,0.333,0,1,0,0,0,2,3
ROTONDO,Luigi,SEN,0,0,6.35,3,0,0,0,0,5.2,13,4,4,4,4,2,0,0,28,0.464,2,0,0,0,0,4,7
RUIZ TORRES,Jean Carlos,COL,7,6,3.28,16,15,0,1,0,82.1,78,43,30,32,97,14,2,0,317,0.246,5,4,0,2,3,87,52
SABBADINI,Alex,GOD,1,1,7.84,16,0,1,0,0,31.0,44,30,27,25,23,12,0,0,126,0.349,2,3,0,5,1,23,38
SALTO,Fabrizio,TOR,0,1,7.88,8,0,0,0,0,8.0,12,7,7,12,3,5,0,0,32,0.375,3,3,0,3,0,1,18
SALVATORE,Simone,SET,0,0,9.00,9,0,0,0,0,8.0,7,8,8,21,10,0,0,2,30,0.233,2,1,0,0,0,6,7
SALVIATO,Filippo,VER,2,4,7.77,17,5,0,0,0,48.2,67,48,42,37,32,13,2,1,200,0.335,2,10,0,6,3,46,60
SALVIATO,Francesco,VER,0,0,3.52,5,0,0,0,0,7.2,14,7,3,4,3,1,0,0,37,0.378,3,1,0,0,0,9,10
SAMBUGARO,Matteo,PAD,0,0,27.00,3,0,0,0,0,1.1,4,4,4,5,1,1,0,0,8,0.500,1,0,0,0,0,2,1
SANCHEZ OSUNA,FRANCISCO DAVID,SAL,2,10,4.08,14,14,0,1,0,75.0,68,42,34,38,115,9,1,1,289,0.235,14,3,4,2,1,58,44
SANTANA PAYANO,Luis Manuel,COL,5,6,6.03,17,10,0,1,0,68.2,80,57,46,53,48,18,1,7,274,0.292,6,3,0,4,2,76,68
SARTINI,Elia,RFA,1,3,7.39,11,3,0,0,0,28.0,44,24,23,12,21,10,0,2,118,0.373,0,5,0,3,1,24,33
SASSI,Emanuele,CER,0,0,0.00,1,0,0,0,0,0.1,0,0,0,0,1,0,0,0,1,0.000,1,0,0,0,0,0,0
SASSI,Lorenzo,POV,0,0,12.54,8,0,0,0,0,9.1,14,18,13,17,7,2,0,1,43,0.326,9,3,1,1,1,8,12
SBARDOLINI,Samuele,BRE,0,0,0.00,3,0,0,0,0,2.0,0,0,0,1,0,0,0,0,5,0.000,1,2,0,1,0,0,6
SCAFIDI,Christian Paul,BOL,3,1,2.25,12,3,5,0,0,28.0,22,7,7,7,34,3,0,1,100,0.220,2,2,0,1,0,21,24
SCIACCA,Giuseppe,DRA,0,0,38.81,7,0,0,0,0,5.1,22,28,23,11,3,4,0,0,41,0.537,2,4,1,0,0,6,8
SERVIDEI,Marco,GOD,1,0,0.00,2,0,0,0,0,4.0,4,1,0,1,0,0,0,0,16,0.250,0,0,0,1,0,3,8
SEVERINO FAMILIA,Brian Antonio,CRO,0,0,4.50,2,0,0,0,0,4.0,4,2,2,2,7,1,0,0,14,0.286,0,0,0,1,0,1,3
SHELDON,Bryan,SEN,3,9,3.17,15,14,0,1,0,93.2,82,43,33,37,103,12,3,3,351,0.234,8,7,1,3,5,89,74
SIREUS,Mattia,GRO,5,3,2.51,13,12,0,1,1,57.1,49,25,16,36,52,9,1,0,212,0.231,9,1,6,3,1,53,57
SMANIOTTO,Davide,PAD,0,0,8.68,10,0,0,0,0,9.1,7,12,9,13,9,1,0,0,33,0.212,4,2,1,1,0,10,7
SMITH,Max,ACA,2,4,5.97,11,7,1,1,0,37.2,41,32,25,25,33,8,3,0,151,0.272,6,2,1,3,2,42,36
SOSA SILVA,Kevin Rafael,LON,1,1,3.42,7,2,0,0,0,23.2,22,12,9,7,20,5,0,0,97,0.227,1,1,0,1,1,30,22
SOTO LOPEZ,Erik Tomas,MOD,8,1,2.09,15,15,0,0,0,90.1,78,29,21,25,80,5,2,0,338,0.231,5,1,0,3,2,98,79
SPAGNOLO,Nicola,OLT,0,1,11.12,7,0,1,0,0,11.1,15,16,14,10,10,4,0,0,48,0.313,0,3,0,2,1,14,11
SPOTTI,Nicola,SAL,0,0,5.63,6,0,0,0,0,8.0,9,6,5,5,4,1,1,0,31,0.290,1,10,0,1,0,10,8
STABILE,Marco,RON,0,0,15.43,6,0,0,0,0,4.2,5,8,8,10,3,2,2,0,16,0.313,0,3,0,1,0,3,5
STABILE,Pietro,RON,2,0,2.65,15,1,2,0,0,34.0,26,14,10,20,36,3,0,3,127,0.205,5,5,1,1,2,29,36
SUAREZ HERNANDEZ,Yoel,SET,9,6,2.03,16,16,0,5,0,120.0,94,36,27,31,154,15,4,1,440,0.214,8,4,4,0,6,84,103
TASCHIN,Giacomo,ROV,0,0,1.99,16,0,4,0,0,31.2,19,10,7,22,52,6,1,0,113,0.168,8,1,1,0,1,19,24
TASCHIN,Lorenzo,ROV,1,1,5.57,10,1,0,0,0,21.0,17,13,13,30,17,3,2,1,72,0.236,14,4,0,4,0,16,25
TASCHINI,Paolo,NET,1,2,8.36,14,2,1,0,0,28.0,37,27,26,21,26,5,0,0,114,0.325,5,9,0,4,2,29,27
TOGNACCI,Gianluca,RIM,2,2,3.90,21,7,1,0,0,67.0,70,39,29,35,58,15,0,1,264,0.265,12,1,0,3,2,68,61
TOMASIN,Alberto,CER,0,0,0.00,1,0,0,0,0,0.1,1,1,0,0,0,0,0,0,3,0.333,0,0,0,0,0,1,0
TOMBEL,Riccardo,PAD,0,0,0.00,1,0,0,0,0,0.1,0,0,0,2,0,0,0,0,1,0.000,0,0,0,0,0,0,1
TOMEI,Daniele,ACA,0,1,7.98,10,0,0,0,0,14.2,22,27,13,11,14,3,1,1,68,0.324,7,5,1,4,1,16,15
TORRES RAMIREZ,JUAN MANUEL,MAC,3,0,3.52,7,4,0,1,0,23.0,14,12,9,20,28,3,0,0,79,0.177,3,0,0,0,0,23,12
TREVISAN,Nicolas,POV,0,3,11.96,12,7,0,0,0,23.1,41,33,31,23,19,4,3,2,107,0.383,10,2,0,1,0,22,24
TUCCI,Oscar,BBC,0,3,15.43,8,0,0,0,0,9.1,12,20,16,17,6,1,1,0,39,0.308,3,2,0,0,0,13,7
TURI,Giovanni,MAC,1,1,3.86,9,4,0,0,0,23.1,20,12,10,23,18,2,1,0,84,0.238,2,7,0,1,0,24,23
URDANETA,JOSE LUIS,CAG,5,1,4.39,13,9,0,0,0,53.1,55,31,26,32,46,13,3,0,201,0.274,3,11,1,4,2,47,54
USANZA,Stefano,BRE,0,2,20.57,13,1,0,0,0,14.0,24,33,32,29,7,11,0,0,61,0.393,9,5,1,3,0,8,25
VALENZUELA,Albert Saul,DRA,0,0,6.75,4,0,1,0,0,8.0,9,12,6,13,9,1,0,0,35,0.257,3,2,0,2,0,6,10
VARALDA,Mattia,SET,8,4,5.46,16,16,0,0,0,95.2,126,71,58,25,71,34,5,3,391,0.322,4,5,2,4,5,80,112
VENTURA VENTURA,Cipriano,MOD,2,0,3.77,9,0,1,0,0,14.1,13,8,6,3,15,0,3,0,56,0.232,1,1,0,1,0,16,12
VERZIN,Pietro,ROV,0,0,0.00,1,0,0,0,0,1.0,0,0,0,0,1,0,0,0,3,0.000,0,0,0,0,0,1,1
VIRGADAULA,Federico,BRE,3,11,6.09,20,13,1,0,0,102.0,102,83,69,60,105,25,14,2,392,0.260,14,5,2,3,5,107,70
ZACCARINI,Elia,OLT,0,1,4.50,9,0,0,0,0,14.0,22,11,7,8,9,2,2,0,61,0.361,1,3,0,2,0,10,19
ZAMBELLI,Alessandro,SAL,1,3,7.83,16,2,1,0,0,43.2,60,52,38,45,37,8,3,0,181,0.331,4,7,0,6,0,40,43
ZANCHI,Enrico,CRO,5,1,2.39,14,7,0,0,0,49.0,31,15,13,21,71,4,1,0,177,0.175,5,2,1,3,1,43,30
ZECCHINELLI,Vincenzo,ACA,0,0,40.50,1,0,0,0,0,0.2,1,3,3,4,2,0,0,0,3,0.333,2,1,0,0,0,0,0
ZINGARELLI,Edoardo,TOR,2,2,8.82,15,4,0,0,0,33.2,44,39,33,37,21,10,1,3,133,0.331,7,0,0,4,5,38,36
ZOTTI,Matthias,COL,1,3,11.42,9,1,0,0,0,17.1,23,28,22,16,12,8,0,1,74,0.311,2,1,0,2,1,21,17
ZOTTI,Matthias,BOL,1,0,2.25,4,0,1,0,0,8.0,5,2,2,4,5,0,0,0,26,0.192,1,1,0,0,0,7,9
