uniform_number,player_name,position,bats,throws,ht,wt,yob
29,BROWN Casey,P/UTL,L,L,0,0,1997
3,CHRISTOF Benedict,2B,R,R,0,0,1990
22,CHRISTOF Sebastian,1B/3B,R,R,0,0,1988
77,DAUM Sebastian,UTL,R,R,0,0,1982
99,DE LEON MOREL Braudy,UTL,R,R,0,0,1990
51,EISENHELD David,UTL,R,R,0,0,2024
8,FALBACHER Fabian,RF,L,L,0,0,2024
13,GRUBER Tim,UTL,R,R,0,0,2024
11,JAHN Daniel,UTL,R,R,0,0,1972
43,JENSEN Matthew Neil,UTL,R,R,0,0,1995
38,MATHES Stephan,P/1B,R,R,0,0,1988
34,MUIRHEAD Spencer,UTL,R,R,0,0,1996
19,NIEDERL Nicolas,UTL,L,R,0,0,2024
24,REYNOSO de LEON Domingo Osvaldo,UTL,R,R,0,0,1972
1,SCHEIBER Felix,P,R,R,0,0,2024
4,SCHNEIDER Thomas,OF,R,R,0,0,1990
6,SCHÜTZ Severin,2B,R,R,0,0,1995
2,SCHÜTZ Lukas,SS,R,R,0,0,1991
12,SCHÜTZ Niklas,UTL,R,R,0,0,1993
26,SPITZEGGER Roland,UTL,R,R,0,0,1969
21,STEPHAN Felix,UTL,R,R,0,0,2024
14,TRUJILLO SILVA Livan,UTL,L,R,0,0,1984
42,WELLER Jacob,P,R,R,0,0,1998
27,WELLER Peter,CF,R,R,0,0,1995
15,BRENNER Phillip,UTL,R,R,0,0,1993
3,CHRISTOF Benedict,UTL,R,R,0,0,1990
22,CHRISTOF Sebastian,UTL,R,R,0,0,1988
34,DIAZ MELIAN Vicente Luis,UTL,R,R,0,0,1994
49,EISENHELD David,UTL,R,R,0,0,2006
8,FALBACHER Fabian,UTL,R,R,0,0,2000
13,GRUBER Tim,UTL,R,R,0,0,2005
69,HARTL Martin,UTL,R,R,0,0,1980
45,HERRERA GONZALEZ Jose Antonio,UTL,R,R,,,2003
11,JAHN Daniel,UTL,R,R,0,0,1972
6,KOTRBA Sascha,UTL,R,L,0,0,1996
32,LETOUZÉ Thierry,UTL,R,R,180,83,1987
39,NEUBAUER Fabian,UTL,R,R,0,0,2009
19,NIEDERL Nicolas,UTL,R,R,0,0,2005
41,ROJAS DIAZ Julio Antonio,UTL,R,R,171,87,1981
25,SANSARYS ROJAS Erick Jesus,UTL,R,R,0,0,1987
1,SCHEIBER Felix,UTL,R,R,0,0,2001
37,SCHINDLER Felix,UTL,R,R,0,0,2009
12,SCHÜTZ Niklas,UTL,R,R,0,0,1993
6,SCHÜTZ Severin,UTL,R,R,0,0,1995
2,SCHÜTZ Lukas,UTL,R,R,0,0,1991
26,SPITZEGGER Roland,UTL,R,R,0,0,1969
20,STEPHAN Felix,UTL,R,R,0,0,2005
0,SUPPER Dominik,UTL,R,R,0,0,1991
14,TRUJILLO SILVA Livan,UTL,R,R,0,0,1984
40,VARGA Michael,UTL,R,R,0,0,1997
27,WELLER Peter,UTL,R,R,0,0,1995
33,AMON Florian,IF/OF,R,R,175,0,2002
15,ASTNER Felix,P/OF,L,L,183,0,2001
16,ASTNER Moritz,IF,L,R,176,0,2007
8,BRAUNER Jacob,OF,R,R,178,0,2003
99,FAULHABER Julian,P/IF,L,L,185,0,2003
18,GNEIST Vitus,P/IF,L,L,191,0,2005
25,HOLDHAUS Luca,C/IF,R,R,179,0,2006
24,KIENBERGER Alexander,P,R,R,195,0,2002
9,KRESKA Elias,P/C/OF,R,R,179,0,2005
11,KRESKA Jonas,P/IF,R,R,179,0,2005
21,Leabourn Henry,C/IF,R,R,187,0,2000
4,Mc GARRY Eoghan,P/IF/OF,L,L,183,0,2004
7,PERDUE Melvin,P/IF/OF,R,R,172,0,1984
17,RAIMANN Clemens,P/IF,R,R,183,0,2006
12,SCHEICHER Moritz,P/IF,L,R,185,0,1998
2,SCHEICHER Klaus,P/IF,R,R,187,0,2007
14,SCHWARZ Elias,C/OF,R,R,181,0,2007
47,SERAFIM DE CAMARGO Luis Ricardo,C/1B,L,R,175,0,1976
75,SUCHAROWSKI Stefan,P/C/IF,R,R,183,0,2003
27,van DIJCK Rick,P,L,L,183,0,1993
3,ZOUFAL Alessandro,P/OF,R,R,186,0,2000
4,ASHBY Kyle,C,R,R,,,2002
49,BERNACKI Christoph,UTL,R,R,0,0,1989
10,CLAUSS Eric,C/OF,R,R,171,59,2005
57,CLAUSS Jacob,P/2B/SS/OF,L,R,173,64,2005
29,DIESNER Michael,OF,R,R,0,0,1992
55,ECKEL Philipp,1B/3B,R,R,187,100,1999
27,FRÖHLICH Niklas,1B/DH,L,L,0,0,1999
9,KIEFER Tobias,P/SS,R,R,192,90,2001
11,KOLLER Michael,P/OF,L,R,0,0,1993
33,LAHSNIG Felix,2B/OF,R,R,0,0,1999
46,MASHATT David Anthony,UTL,R,R,0,0,1984
94,MAUERSICH Yuna,C/2B,R,R,0,0,2006
19,MCKEE Tyson John,P,R,R,189,91,2001
44,MIKSCH David,OF,R,R,0,0,2006
22,MÜLLER Maximilian,P/OF,R,R,0,0,2006
13,OBERMAYER Sascha,P/OF,L,L,0,0,2000
1,ORTIZ Jose Alejandro,C/3B,R,R,0,0,1989
89,RAUNIGGER Jan,P/2B/SS,R,R,0,0,2006
63,SCHAFFER Jakob,P/3B,L,R,0,0,2004
17,SCHILLER Alexander,P/OF,R,R,0,0,2001
48,TRIMMEL Markus,P/OF,R,R,0,0,2005
8,VEGH Jürgen,P/2B,R,R,0,0,1974
3,WERNER Tobias,P/C/2B,R,R,0,0,2002
0,BATTISTI Julian,P/UTL,R,R,0,0,2007
42,BENNETT Paul-Anthony,3B/DH,R,R,0,0,1969
22,BICKEL Lukas,P/1B/DH,R,R,188,110,1998
19,BÖHLER Hubert,P/C/3B/DH,R,R,185,95,1986
11,BRANDT David,3B/SS/OF,R,R,0,0,1990
4,CAMPREGHER Pascal,P/OF/UTL,R,R,184,82,2001
13,GLASSEN Marvin-Sebastian,OF,R,R,184,99,2000
0,GOHM Pascal,P/UTL,R,R,0,0,2005
6,GRUBER Jakob,UTL,R,R,182,67,2006
3,GUTHRIE Roman,P/C/3B,R,R,173,85,2000
99,JAEGER Nick,1B/OF,R,R,187,84,2006
37,KIRBY D Joseph Limbert,2B/UTL,L,R,0,0,1979
5,KÜNG Patrick,OF,R,R,176,69,2001
18,LUTTER Matthias,OF,R,R,180,70,2003
8,MAIER Levin,P/IF,R,R,176,65,2005
29,MÄSER Luca Eliah,C/OF,R,R,188,70,2001
10,MÄSER Yanik,2B/3B/OF,S,R,189,78,2003
9,NÖBL Leon,1B/DH/OF,R,R,190,93,2000
12,PALMA FERNANDEZ Kelvis Alexander,P/UTL,R,R,175,72,1998
2,SCHEDLER Laurin,C/2B/UTL,R,R,179,70,2006
7,SCHNETZER Hannes,P/IF,R,R,175,70,2007
27,TRAUT Lucas,P/IF,R,R,185,82,1998
23,VALS FRIAS Erwin Eduardo,P/SS,R,R,178,70,1988
24,WINDER Marcel,UTL,R,R,179,75,1989
16,ZIMMERMANN Jonas Michael,P/3B,R,R,181,80,2004
0,AICHER Kai,P/IF,R,R,0,0,1998
0,BOATENG Mike,OF,R,R,0,0,1986
3,GAUTHIER Robert,C/3B,L,R,0,0,2001
0,HEGARTY Jamie,P/UTL,R,R,0,0,2005
0,HOLZER Sebastian,P/IF,R,R,0,0,2008
4,JÄGER Marcel,IF,L,R,0,0,1997
64,JÄGER Michael,P/C/IF,R,R,0,0,1995
17,KERLE Paul,P/IF,R,R,0,0,2008
27,KUMADA Ryo,P,R,R,0,0,1999
38,KUSH Kyle,IF,L,R,0,0,1999
0,LAMBAUER Alexander,C/UTL,R,R,0,0,1998
29,LUGER Maximilian,P/IF,R,R,0,0,2004
0,NENNING Julian,C,R,R,0,0,1993
84,OBED Ferdinand,OF,L,R,0,0,1994
0,OBERLECHNER Samuel,C,R,R,0,0,2003
18,PFISTER Jochen,P/OF,R,R,0,0,1985
2,PICHLER Lukas,C,R,R,0,0,2004
28,RHOMBERG Pius,OF,R,R,0,0,2004
21,RIEDMANN Moritz,IF/OF,R,R,0,0,2005
13,RUPP Ryan,P,L,L,0,0,1990
22,SQUIRES Chris,P/OF,R,R,0,0,1988
8,THEINER Marcel,IF/OF,R,R,0,0,1999
52,ALZINGER Richard,OF,R,R,186,90,1994
