Surname,First Name,Team,AB,R,H,H2,H3,HR,RBI,TB,AVG,SLG,OBP,OPS,BB,HBP,SO,GDP,SF,SH,SB,CS
RODRÍGUEZ GONZÁLEZ,Ariadna,CAP,40,11,7,0,1,0,2,9,0.175,0.225,0.365,0.590,11,1,21,0,0,1,3,2
ROJAS MARTE,Eloísa Mercedes,MIR,20,2,4,0,1,0,3,6,0.200,0.300,0.238,0.538,1,0,4,0,0,0,0,0
ROMERA,Anna,SBO,25,5,2,0,0,0,4,2,0.080,0.080,0.303,0.383,6,2,11,0,0,1,1,0
SAMPER ANDREU,Rosa,VIL,4,1,2,0,0,0,1,2,0.500,0.500,0.600,1.100,1,0,1,0,0,0,1,0
SAN JUAN GÓMEZ,Radhika,MIR,6,2,2,0,0,0,0,2,0.333,0.333,0.333,0.666,0,0,0,0,0,0,0,0
SANCHEZ HERRERA,Virginia Meritxell,CAP,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,1,0,0,0,0,0
SANTANA PEREZ,Rosa Delia,CAP,38,3,7,0,0,0,5,7,0.184,0.184,0.295,0.479,4,2,16,0,0,1,0,1
SANTESTEBAN IBERO,Nerea,IRA,66,11,20,1,1,0,15,23,0.303,0.348,0.382,0.730,9,0,16,0,1,1,1,0
SASTRE MORALES,Alejandra,RIV,6,3,1,0,0,0,0,1,0.167,0.167,0.375,0.542,2,0,3,0,0,0,0,0
SEBASTIAN CRUET,Julia,VIL,21,6,4,1,0,0,3,5,0.190,0.238,0.333,0.571,5,0,8,0,1,0,0,0
SEGURA,Carla,SBO,89,34,45,13,3,3,35,73,0.506,0.820,0.589,1.409,18,3,7,0,2,2,3,1
SERRANO,Carolina,DRI,78,31,28,1,0,0,17,29,0.359,0.372,0.500,0.872,21,1,8,0,0,2,15,1
SERRANO,Laia,DRI,38,9,12,2,1,0,12,16,0.316,0.421,0.422,0.843,6,1,7,0,0,1,1,1
SOBRINO,Anna,SBO,86,32,35,7,0,3,29,51,0.407,0.593,0.532,1.125,20,4,7,1,1,1,5,2
SOENGAS CHARLIN,Adelaida,CAM,75,18,24,5,3,1,24,38,0.320,0.507,0.422,0.929,13,1,19,0,1,3,0,1
SOJO PACHECO,Yaicey Veronica,RIV,95,61,59,22,4,8,68,113,0.621,1.189,0.658,1.847,16,2,2,0,4,0,5,1
SOTO ANDUJAR,Eva,FEN,30,9,7,1,0,0,9,8,0.233,0.267,0.235,0.502,1,0,1,0,3,1,1,0
SOTO LINARES,Yaleisa,RIV,92,38,49,12,5,1,50,74,0.533,0.804,0.600,1.404,12,5,3,0,1,1,2,3
SUGG,Elizabeth Dickson,RIV,17,10,11,3,1,3,11,25,0.647,1.471,0.750,2.221,6,1,1,0,0,0,0,0
SÁNCHEZ,Chantal,BCN,73,19,27,2,2,0,11,33,0.370,0.452,0.439,0.891,8,1,7,1,0,1,2,1
TEIJEIRO RUIZ,Aroa,MIR,44,11,7,3,2,0,6,14,0.159,0.318,0.269,0.587,7,0,13,0,1,5,3,0
TEIXEIRA MANCHADO,Beatriz,CAP,68,14,21,4,2,0,12,29,0.309,0.426,0.390,0.816,8,1,21,0,0,0,2,1
TONG,Yin Ki,BCN,0,1,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0
TORMES BOSQUE,Vanesa,MIR,26,3,3,0,1,0,2,5,0.115,0.192,0.179,0.371,2,0,3,0,0,0,1,0
TRIO MORIS,Cristina,CAM,12,2,1,0,0,0,2,1,0.083,0.083,0.313,0.396,4,0,1,0,0,0,0,0
TRUJILLO MORALES,María de Isora,CAP,71,19,32,6,2,0,17,42,0.451,0.592,0.518,1.110,8,4,7,0,2,0,8,6
VALLS RAYA,María,VIL,63,15,17,1,1,0,9,20,0.270,0.317,0.338,0.655,6,1,8,0,1,5,3,1
VAN EIJL,Margot Johanna Hendrika,IRA,10,3,2,2,0,0,4,4,0.200,0.400,0.385,0.785,3,0,2,0,0,0,0,0
VENTURA,Laura,BCN,20,8,6,1,2,0,2,11,0.300,0.550,0.481,1.031,6,1,5,0,0,0,0,1
VICARIO AGUILAR,Adriana,IRA,3,2,0,0,0,0,0,0,0.000,0.000,0.250,0.250,1,0,3,0,0,0,0,0
VICENTE GARCÍA,Sara,MIR,2,0,0,0,0,0,0,0,0.000,0.000,0.333,0.333,1,0,2,0,0,0,0,1
VIDAL BARRERA,Andrea,CAP,17,2,0,0,0,0,1,0,0.000,0.000,0.105,0.105,1,1,3,0,0,0,0,0
VILLANUEVA,Andrea,SBO,34,16,12,6,0,0,10,18,0.353,0.529,0.489,1.018,10,0,8,0,1,0,0,0
VIVAR QUILEZ,María Jesús,CAP,2,2,1,1,0,0,2,2,0.500,1.000,0.667,1.667,1,0,1,0,0,0,1,0
VIZCAÍNO HERNÁNDEZ,Diana Patricia,FEN,51,16,14,3,0,0,5,17,0.275,0.333,0.456,0.789,15,2,16,0,0,5,6,3
WEGGEMANS,Marlies,FEN,7,2,4,1,0,0,2,5,0.571,0.714,0.625,1.339,1,0,1,0,0,0,1,0
WISE,Brandi,BCN,22,5,2,0,0,0,3,2,0.091,0.091,0.200,0.291,3,0,9,0,0,0,0,0
YANES GUILLERMO,Melisa,CAP,12,1,1,0,0,0,2,1,0.083,0.083,0.154,0.237,1,0,3,0,0,0,0,0
YUSTA BARRAL,ANE,IRA,8,2,3,0,1,0,1,5,0.375,0.625,0.500,1.125,2,0,0,0,0,0,0,0
ZAVALA LOPEZ,Melitza Carolina,CAM,33,3,7,1,1,0,8,10,0.212,0.303,0.263,0.566,3,0,9,1,2,0,1,0
ZOROZA,Uxua,OBB,28,3,5,1,0,0,2,6,0.179,0.214,0.258,0.472,3,0,6,1,0,0,0,0
ÁLVAREZ,Estibaliz,OBB,86,28,37,11,4,4,28,68,0.430,0.791,0.533,1.324,20,0,6,0,1,0,3,1
ÍMAZ BERTOLO,Clara,IRA,4,1,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,2,0,0,0,0,0
