Surname,First Name,Team,W,L,ERA,APP,GS,SV,CG,SHO,IP,H,R,ER,BB,SO,H2,H3,HR,AB,BAVG,WP,HBP,BK,SFA,SHA,GO,FO
SIRGEDAS,Matas,BOR,2,2,3.81,12,3,0,0,0,28.1,22,17,12,15,17,2,0,1,103,0.214,4,8,2,3,5,32,33
SMETZ,Tristan,MSG,0,0,4.15,2,0,0,0,0,4.1,4,4,2,3,1,0,0,0,16,0.250,2,0,0,0,2,7,5
TAUIL,Nabil,MSG,1,1,10.88,12,2,0,0,0,24.0,32,37,29,32,15,5,1,2,98,0.327,9,5,0,4,0,20,31
THORNE,Jayde,MER,3,5,6.71,14,3,4,1,0,52.1,74,60,39,17,33,11,0,2,223,0.332,6,10,0,4,6,62,52
TRINKUNAS,Domantas,MER,0,0,17.05,4,1,0,0,0,6.1,14,15,12,5,4,2,1,0,33,0.424,2,1,0,1,0,5,10
VAN AGTMAEL,Noah,MER,0,1,16.88,3,0,0,0,0,2.2,2,5,5,8,3,0,0,0,11,0.182,6,3,0,0,0,2,3
VAN DE VOORDE,Nick,MER,0,8,10.53,18,11,0,0,0,60.2,86,97,71,55,45,18,3,7,272,0.316,12,18,2,2,3,62,69
VAN DEN BRANDE,Yann,BOR,0,0,4.50,4,1,1,0,0,6.0,9,3,3,1,5,1,0,0,26,0.346,0,0,0,1,1,5,6
VAN DROOGENBROECK,Jace,BOR,1,0,9.00,6,0,0,0,0,11.0,12,11,11,10,4,2,1,0,40,0.300,3,2,0,0,1,16,9
VAN LANDUYT,Ruben,HOB,0,0,54.00,1,0,0,0,0,0.1,0,2,2,3,0,0,0,0,1,0.000,1,1,0,0,0,0,1
VAN MOOK,Mauro,BOR,4,5,5.14,16,13,1,1,0,70.0,75,47,40,49,76,15,0,2,276,0.272,12,8,0,3,4,81,45
VAN NUFFEL,Ben,HOB,5,2,3.06,20,8,2,2,0,67.2,52,29,23,41,59,6,1,0,255,0.204,4,8,0,1,4,69,68
VAN ROYEN,Arne,MOR,0,1,27.00,1,0,0,0,0,2.0,7,6,6,1,1,2,1,0,12,0.583,0,1,0,1,0,3,2
VAN VELTHOVEN,Jasper,BRA,2,0,11.66,6,0,0,0,0,14.2,16,21,19,24,15,1,0,2,58,0.276,2,5,0,1,0,15,12
VANDERVELDEN,Viktor,BOR,1,0,9.00,3,0,0,0,0,6.0,5,6,6,3,5,2,0,0,22,0.227,0,1,0,0,0,8,5
VANHEER,Edouard,NAM,2,2,10.75,12,2,0,0,0,39.1,51,63,47,44,29,10,5,1,160,0.319,20,12,1,2,6,47,35
VANTHILLO,Nick,BOR,1,1,3.68,11,1,1,0,0,22.0,22,11,9,16,13,3,0,0,82,0.268,1,1,0,1,3,30,16
VERDUYCKT,Luigi,MOR,0,0,16.20,3,0,0,0,0,6.2,14,13,12,7,4,1,0,2,36,0.389,0,0,0,0,0,8,8
VERSPREET,Brendan,HOB,5,0,1.41,13,0,1,0,0,32.0,18,12,5,21,19,3,0,0,114,0.158,6,7,0,1,0,33,41
VOORHELST,Benjamin,MOR,0,5,13.77,10,3,0,0,0,33.1,59,77,51,48,19,13,0,2,161,0.366,11,10,0,3,4,39,40
WHELAN,Philip James,MER,4,2,6.20,10,3,0,0,0,45.0,55,36,31,23,26,13,1,0,188,0.293,1,8,0,5,3,47,60
WYATT,Lankford,BOR,9,4,1.65,17,16,0,7,2,114.2,86,30,21,48,123,8,2,1,414,0.208,9,3,1,3,11,108,100
