Surname,First Name,Team,AB,R,H,H2,H3,HR,RBI,TB,AVG,SLG,OBP,OPS,BB,HBP,SO,GDP,SF,SH,SB,CS
DE CLOEDT,Jelle,BOR,26,9,12,1,0,0,10,13,0.462,0.500,0.541,1.041,7,1,5,0,3,0,9,1
DE GRAEVE,Jesse,WBA,6,1,1,0,0,0,0,1,0.167,0.167,0.286,0.453,1,0,2,0,0,0,1,0
DE HAES,Kamiel,LEU,3,3,1,0,0,0,2,1,0.333,0.333,0.600,0.933,2,0,2,0,0,0,0,0
DE KEUKELEIRE,Naomi,TOU,4,5,1,1,0,0,2,2,0.250,0.500,0.571,1.071,2,1,0,0,0,0,1,0
DE LOCHT,Zjef,WBA,35,14,18,4,0,0,10,22,0.514,0.629,0.571,1.200,6,0,4,0,1,0,16,0
DE RYCK,Laureis,GRE,48,10,19,2,0,0,7,21,0.396,0.438,0.453,0.891,5,0,14,0,0,1,16,1
DE WITTE,Freek,LEU,19,3,3,0,0,0,4,3,0.158,0.158,0.407,0.565,6,2,4,1,0,0,0,0
DE ZUTTER,Ruben,ZOT,8,1,3,1,0,0,1,4,0.375,0.500,0.444,0.944,1,0,1,0,0,0,2,0
DEBAST-AUBRY,Victor,BRU,14,2,1,0,0,0,2,1,0.071,0.071,0.350,0.421,5,1,11,0,0,0,4,0
DECRAENE,Robin,ZOT,11,6,6,0,0,0,2,6,0.545,0.545,0.706,1.251,4,2,2,0,0,0,8,1
DELCOURT,Tim,AND,24,2,7,0,0,0,8,7,0.292,0.292,0.346,0.638,2,0,4,0,0,0,3,0
DELCOURT,Tim,AND,8,1,2,0,0,0,2,2,0.250,0.250,0.333,0.583,1,0,1,0,0,0,1,0
DELCOURT,Yan,TOU,41,23,15,2,0,0,12,17,0.366,0.415,0.574,0.989,20,0,7,0,0,0,21,1
DELLOYE,Justin,MSG,7,1,2,0,0,0,4,2,0.286,0.286,0.545,0.831,4,0,1,0,0,0,2,0
DELORY,Oscar,NAM,2,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,1,0,0,0,0,0
DELVALLEE,Sohan,BIN,19,2,5,1,0,0,5,6,0.263,0.316,0.333,0.649,2,0,9,0,0,0,3,0
DELVAUX,Hugues,BIN,13,7,7,2,2,0,3,13,0.538,1.000,0.571,1.571,1,0,1,0,0,0,8,0
DELVAUX,Mohan,BIN,2,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,1,0,0,0,0,0
DELVAUX,Thibaud,BIN,8,4,4,0,0,0,0,4,0.500,0.500,0.714,1.214,4,2,4,0,0,0,6,1
DELVENNE,David,AND,34,19,17,4,0,0,12,21,0.500,0.618,0.653,1.271,13,2,9,0,0,1,21,2
DELVENNE,David,AND,12,6,7,0,0,0,1,7,0.583,0.583,0.667,1.250,3,0,0,0,0,0,10,0
DELVENNE,Fabrice,AND,7,5,3,0,0,0,2,3,0.429,0.429,0.600,1.029,2,1,0,0,0,0,2,0
DELVENNE,Fabrice,AND,23,9,10,4,0,0,10,14,0.435,0.609,0.563,1.172,7,1,1,0,1,0,1,0
DELVENNE,Matthew,AND,24,19,7,1,0,0,7,8,0.292,0.333,0.622,0.955,18,3,7,0,0,0,9,0
DELVENNE,Matthew,AND,18,8,5,0,0,0,1,5,0.278,0.278,0.480,0.758,7,0,6,0,0,0,8,0
DENIS,Lucie,NAM,1,1,0,0,0,0,0,0,0.000,0.000,0.500,0.500,1,0,1,0,0,0,0,0
DEPAEPE,Andrea,BRU,43,23,24,4,3,0,14,34,0.558,0.791,0.648,1.439,11,0,4,0,0,0,23,0
DEWEZ,Charles,LIE,3,2,1,0,0,0,1,1,0.333,0.333,0.500,0.833,1,0,2,0,0,0,1,0
DIELEN,Lennert,BOR,17,3,4,0,0,0,2,4,0.235,0.235,0.316,0.551,2,0,4,0,0,0,3,0
DIELEN,Steve,BOR,3,1,0,0,0,0,0,0,0.000,0.000,0.250,0.250,1,0,2,0,0,0,0,0
DIEPENDAELE,Koen,ZOT,2,2,1,0,0,0,0,1,0.500,0.500,0.667,1.167,0,1,1,0,0,0,0,0
DISPA,nathanaël,NAM,1,0,0,0,0,0,1,0,0.000,0.000,0.500,0.500,1,0,1,0,0,0,1,0
DOYE,Adrien,NAM,9,10,3,0,0,0,2,3,0.333,0.333,0.714,1.047,12,0,3,0,0,0,5,1
DRYL,Eryk,GRE,40,8,6,0,0,0,3,6,0.150,0.150,0.346,0.496,11,1,13,0,0,1,5,1
DUCHAINE,Jeremy,LIE,4,0,0,0,0,0,0,0,0.000,0.000,0.200,0.200,1,0,2,0,0,0,0,0
DUPONT,Aubin,AND,17,5,6,3,1,1,5,14,0.353,0.824,0.421,1.245,2,0,1,0,0,0,2,0
DUPONT,Aubin,AND,41,18,12,2,0,0,12,14,0.293,0.341,0.491,0.832,13,3,9,0,0,0,11,2
DUQUESNOY,Naëlle,TOU,5,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,3,0,0,0,0,0
DUVIVIER,Adèle,TOU,4,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,2,0,0,0,0,0
EDERICH,Arthur,LIE,7,7,5,2,1,0,1,9,0.714,1.286,0.833,2.119,4,1,0,0,0,0,1,1
EERDEKENS,Axl,GRE,1,0,0,0,0,0,0,0,0.000,0.000,0.500,0.500,0,1,0,0,0,0,1,0
FASEUR,Seppe,ZOT,9,3,3,1,0,0,3,4,0.333,0.444,0.455,0.899,2,0,4,0,0,0,3,0
FATIHI,Ayoub,BOR,7,6,2,0,1,0,2,4,0.286,0.571,0.538,1.109,5,0,4,0,1,0,2,0
FERNANDEZ POLANCO,Fernando,BRU,28,12,7,0,0,0,8,7,0.250,0.250,0.475,0.725,8,4,9,0,0,0,10,1
FERRIELLO,Fabrizio,AND,14,2,2,0,0,0,2,2,0.143,0.143,0.455,0.598,7,1,0,0,0,0,2,0
FERRIELLO,Fabrizio,AND,31,13,11,0,0,0,12,11,0.355,0.355,0.588,0.943,16,3,7,0,1,0,6,0
FIEVET,Antoine,AND,17,13,5,2,0,0,2,7,0.294,0.412,0.613,1.025,13,1,7,0,0,0,14,0
FIEVET,Antoine,AND,29,16,7,0,1,0,8,9,0.241,0.310,0.560,0.870,18,3,9,0,0,0,19,2
FIEZ,Lilian,MSG,24,10,5,2,0,0,4,7,0.208,0.292,0.367,0.659,3,3,8,0,0,0,6,1
FIORIDO,Luca,BIN,0,0,0,0,0,0,0,0,0.000,0.000,1.000,1.000,1,0,0,0,0,0,0,1
FOUREZ,Youri,TOU,44,17,25,1,0,0,10,26,0.568,0.591,0.612,1.203,4,1,6,0,0,0,23,1
FOURNEAUX,Mallory,AND,5,2,1,0,0,0,0,1,0.200,0.200,0.200,0.400,0,0,1,0,0,0,0,0
FOURNEAUX,Mallory,AND,20,4,3,1,1,0,4,6,0.150,0.300,0.292,0.592,3,1,9,0,0,0,2,0
FRANCOIS,David,BIN,29,6,11,0,0,0,3,11,0.379,0.379,0.500,0.879,5,2,4,0,0,0,11,2
FRANSOO,Ivo,BEV,49,7,8,0,0,0,10,8,0.163,0.163,0.268,0.431,7,0,13,0,0,0,7,2
FYEN,Tiemen,LEU,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0
GERARDI,Jochen,ZOT,3,0,0,0,0,0,0,0,0.000,0.000,0.400,0.400,2,0,1,0,0,0,0,0
GERVAIS,Charlie,MSG,4,2,1,0,0,0,0,1,0.250,0.250,0.400,0.650,1,0,1,0,0,0,0,0
GEUQUET,Ludovic,NAM,29,17,18,3,0,1,16,24,0.621,0.828,0.694,1.522,6,1,1,0,0,0,7,0
GHYS,Ilian,AND,3,1,1,0,0,0,1,1,0.333,0.333,0.600,0.933,2,0,1,0,0,0,1,0
GHYS,Ilian,AND,1,1,1,1,0,0,4,2,1.000,2.000,1.000,3.000,1,1,0,0,0,0,0,0
GOESSENS,Basile,TOU,5,1,1,0,0,0,1,1,0.200,0.200,0.333,0.533,1,0,4,0,0,0,0,0
GOFFINET,Valentin,AND,9,1,0,0,0,0,0,0,0.000,0.000,0.100,0.100,1,0,7,0,0,0,1,0
GOFFINET,Valentin,AND,1,1,0,0,0,0,0,0,0.000,0.000,0.500,0.500,1,0,0,0,0,0,0,0
GONTIER,Yannick,BOR,16,12,7,1,0,0,3,8,0.438,0.500,0.640,1.140,8,1,0,0,0,0,7,0
GRECO,Maxime,BIN,1,1,0,0,0,0,0,0,0.000,0.000,0.500,0.500,1,0,1,0,0,0,0,0
GROOTAERT,Paco,MSG,4,3,4,1,0,0,1,5,1.000,1.250,1.000,2.250,1,0,0,0,0,0,0,0
GROUP,Matthias,BOR,4,0,1,1,0,0,0,2,0.250,0.500,0.250,0.750,0,0,1,0,0,0,1,0
GUEDON,Mathis,WBA,1,0,0,0,0,0,0,0,0.000,0.000,0.500,0.500,1,0,1,0,0,0,0,0
GUICHARD,Arnaud,BRU,14,3,5,0,0,0,3,5,0.357,0.357,0.526,0.883,5,0,6,0,0,0,4,0
HANSEN,Derek,BIN,9,3,1,0,0,0,1,1,0.111,0.111,0.500,0.611,6,1,4,0,0,0,2,0
HAUBRUGE,Nathan,BIN,57,17,18,5,1,0,15,25,0.316,0.439,0.409,0.848,8,1,9,0,0,0,18,0
HELSEN,Lowie,BOR,6,1,2,0,0,0,1,2,0.333,0.333,0.600,0.933,4,0,2,0,0,0,4,0
HENROTTE,Guillaume,BRU,5,1,2,0,0,0,1,2,0.400,0.400,0.625,1.025,3,0,2,0,0,0,5,0
HERBECQ,Corentin,BIN,26,5,8,3,0,0,4,11,0.308,0.423,0.486,0.909,4,5,6,0,0,0,12,1
HERBECQ,Valentin,BIN,7,1,0,0,0,0,0,0,0.000,0.000,0.125,0.125,0,1,4,0,0,0,0,0
HESPEL,Atlant,AND,2,1,0,0,0,0,1,0,0.000,0.000,0.500,0.500,2,0,0,0,0,0,0,0
HESPEL,Atlant,AND,7,1,0,0,0,0,0,0,0.000,0.000,0.364,0.364,4,0,4,0,0,0,0,0
HESPEL,Nicolas,AND,18,7,7,0,1,0,7,9,0.389,0.500,0.450,0.950,0,2,2,0,0,0,3,0
HESPEL,Nicolas,AND,6,3,3,1,0,0,1,4,0.500,0.667,0.500,1.167,0,0,0,0,0,0,0,0
HORRY AMMOUR,Nael,MSG,38,19,15,1,0,0,10,16,0.395,0.421,0.558,0.979,13,1,3,0,0,0,9,1
HOSDEY,Nicolas,BIN,4,1,1,0,0,0,0,1,0.250,0.250,0.400,0.650,1,0,1,0,0,0,0,0
HOUCK,Spencer,BRU,4,1,2,0,0,0,2,2,0.500,0.500,0.500,1.000,0,0,0,0,0,0,0,0
HUBERT,Thomas,AND,3,1,3,0,0,0,1,3,1.000,1.000,1.000,2.000,1,0,0,0,0,0,0,0
HUTSE,Ruben,ZOT,4,0,2,0,0,0,2,2,0.500,0.500,0.500,1.000,0,0,1,0,0,0,0,0
HUVELLE,Damien,NAM,37,20,9,0,0,0,14,9,0.243,0.243,0.508,0.751,18,3,16,0,1,1,11,2
HYMERS,John,LEU,3,1,3,2,0,0,3,5,1.000,1.667,1.000,2.667,1,1,0,0,0,0,1,0
IMBERT,Nils,BOR,5,1,2,0,0,0,0,2,0.400,0.400,0.500,0.900,1,0,1,0,0,0,2,0
JASSERAND,Jean-Philippe,BRU,46,19,19,2,0,0,9,21,0.413,0.457,0.534,0.991,12,0,11,0,0,0,18,0
JOOS,Jelle,WBA,9,3,2,1,0,0,0,3,0.222,0.333,0.300,0.633,1,0,3,0,0,0,0,0
JOOS,Jorben,WBA,22,7,6,0,1,0,4,8,0.273,0.364,0.429,0.793,5,1,1,0,0,0,11,1
JORDENS,Johan,NAM,50,27,18,5,1,1,19,28,0.360,0.560,0.515,1.075,10,6,9,0,0,0,11,0
JUDE,Samuel,NAM,29,12,11,1,1,0,9,14,0.379,0.483,0.561,1.044,10,2,8,0,0,0,9,2
KERREMANS,Gavin,BOR,19,11,7,1,1,0,5,10,0.368,0.526,0.600,1.126,11,0,5,0,0,0,7,1
KHLAPOV,Dmitrii,LEU,27,8,7,0,0,0,5,7,0.259,0.259,0.375,0.634,5,0,7,0,0,0,5,0
KHOUCH,Medhi,LIE,20,6,2,0,0,0,1,2,0.100,0.100,0.250,0.350,2,2,7,0,0,0,4,0
KIELEMOES,Bavo,ZOT,4,1,0,0,0,0,0,0,0.000,0.000,0.200,0.200,1,0,0,0,0,0,0,0
KOLB,Lior,MSG,9,4,2,0,0,0,0,2,0.222,0.222,0.417,0.639,2,1,5,0,0,0,3,0
KOUDAD,Aatif,GRE,32,17,11,2,0,0,5,13,0.344,0.406,0.588,0.994,18,1,9,0,0,0,22,0
KRAAKMAN REYES,Richard,WBA,1,1,1,0,0,0,1,1,1.000,1.000,1.000,2.000,1,0,0,0,0,0,0,0
KUS,Jonathan,LIE,24,11,4,2,0,0,7,6,0.167,0.250,0.512,0.762,14,3,11,0,0,0,5,0
LAMOTTE,Adrien,NAM,56,40,30,9,2,1,43,46,0.536,0.821,0.640,1.461,15,3,4,0,1,0,16,0
LAMOTTE,Yanni,NAM,57,38,33,11,6,0,32,56,0.579,0.982,0.691,1.673,10,13,4,0,1,0,18,1
LANGEZAAL,Harold,BOR,3,3,0,0,0,0,1,0,0.000,0.000,0.400,0.400,2,0,0,0,0,0,2,0
LARDINOIS,Lenny,BIN,5,1,1,0,0,0,0,1,0.200,0.200,0.200,0.400,0,0,2,0,0,0,0,0
LAURENT,Cyril,BRU,7,1,1,0,0,0,0,1,0.143,0.143,0.143,0.286,0,0,5,0,0,0,0,0
LEBICS,Steve Istvan,BIN,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,1,0,0,0,0,0
LEBRUN,Anthony,BIN,58,13,17,7,1,0,15,26,0.293,0.448,0.348,0.796,5,1,5,0,2,0,16,2
LECOCQ,Emma,LIE,20,5,5,1,0,0,3,6,0.250,0.300,0.423,0.723,6,0,6,0,0,0,0,1
LEE,Kwangseok,LEU,1,0,1,0,0,0,1,1,1.000,1.000,1.000,2.000,0,0,0,0,0,0,0,0
LEGRAIN,David,MSG,4,2,2,0,0,0,5,2,0.500,0.500,0.600,1.100,1,0,0,0,0,0,0,0
LEGRAND,Michel,NAM,20,12,10,1,0,0,5,11,0.500,0.550,0.630,1.180,4,3,1,0,0,1,8,0
LEGRIS,Jérôme,BRU,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,1,0,0,0,0
LEGRIS,Oscar,BRU,25,10,9,0,0,0,5,9,0.360,0.360,0.500,0.860,7,0,8,0,0,0,9,1
LEMAN,Mathieu,TOU,26,9,8,2,1,0,6,12,0.308,0.462,0.419,0.881,5,0,5,0,0,0,15,0
LEONARD,Antoine,MSG,3,2,0,0,0,0,1,0,0.000,0.000,0.625,0.625,2,3,1,0,0,0,0,0
LEROY,Thomas,NAM,18,7,7,1,0,0,3,8,0.389,0.444,0.476,0.920,2,1,6,0,0,0,5,0
LETTANY,Adam,BRU,39,9,9,0,0,0,11,9,0.231,0.231,0.412,0.643,11,1,15,0,0,0,14,0
LIBERT,Louis,BIN,45,6,11,2,0,0,3,13,0.244,0.289,0.292,0.581,2,1,15,0,0,0,8,2
LISSENS,Ferre,ZOT,22,12,7,4,2,0,9,15,0.318,0.682,0.464,1.146,5,1,3,0,0,0,4,0
LISSENS,Jurre,ZOT,54,25,17,4,0,0,19,21,0.315,0.389,0.387,0.776,6,1,4,0,1,0,14,0
LIU,Sky,GRE,17,6,5,0,0,0,4,5,0.294,0.294,0.455,0.749,4,1,9,0,0,0,1,0
LOEDTS,Panays Jeff,LEU,3,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,3,0,0,0,0,0
MACHTELINCKX,Rune,ZOT,4,2,1,0,0,0,0,1,0.250,0.250,0.571,0.821,3,0,2,0,0,0,0,0
MARCHAL,Simon,AND,23,13,8,1,0,0,7,9,0.348,0.391,0.516,0.907,7,1,10,0,0,0,6,0
MARCHAL,Simon,AND,8,1,1,0,0,0,0,1,0.125,0.125,0.222,0.347,0,1,5,0,0,0,1,0
MAREELS,Glenn,BOR,5,3,2,1,0,0,0,3,0.400,0.600,0.400,1.000,0,0,1,0,0,0,0,0
MARION,Vincent,MSG,21,9,5,0,0,0,6,5,0.238,0.238,0.515,0.753,9,3,9,0,0,0,2,0
MASTRONARDI,Aurélien,AND,8,1,2,0,0,0,2,2,0.250,0.250,0.333,0.583,1,0,3,0,0,0,1,0
MASTRONARDI,Aurélien,AND,2,2,0,0,0,0,1,0,0.000,0.000,0.500,0.500,2,0,0,0,0,0,1,0
MATTHIJS,Jasper,WBA,25,3,5,0,0,0,1,5,0.200,0.200,0.286,0.486,3,0,5,1,0,1,1,0
MEULENYZER,Hannes,ZOT,19,13,6,3,0,0,7,9,0.316,0.474,0.548,1.022,10,1,7,0,1,0,10,0
MINGARDI,Andrea,LEU,56,25,18,6,0,0,18,24,0.321,0.429,0.457,0.886,13,1,9,1,0,1,11,0
MIZUGUCHI,Kohsei,BRU,22,6,6,1,0,0,7,7,0.273,0.318,0.407,0.725,5,0,7,0,0,0,5,1
MOERMAN,Thomas,ZOT,18,6,5,2,0,0,5,7,0.278,0.389,0.409,0.798,3,1,7,0,0,0,3,0
MOORS,Boudewijn,ZOT,6,1,0,0,0,0,0,0,0.000,0.000,0.143,0.143,1,0,3,0,0,0,1,0
MOORS,Leander,LEU,2,2,0,0,0,0,0,0,0.000,0.000,0.600,0.600,3,0,2,0,0,0,0,0
MORGAN,John Paul,BOR,15,5,10,3,0,0,7,13,0.667,0.867,0.684,1.551,3,0,0,0,1,0,6,0
