Player,Team,W,L,ERA,APP,GS,SV,CG,SHO,IP,H,R,ER,BB,SO,H2,H3,HR,AB,BAVG,WP,HBP,BK,SFA,SHA,GO,FO
Ibrahin,QUI,0,0,0.00,1,0,0,0,0,0.0,0,3,3,2,0,0,0,0,0,0.000,0,2,0,0,0,0,0
REIGINA
Entwin,AMS,0,0,7.20,4,1,0,0,0,15.0,22,14,12,10,10,7,0,2,61,0.361,1,4,1,0,0,15,14
RIFAELA
Jhan,QUI,2,3,4.64,9,6,0,1,1,33.0,25,17,17,23,30,4,1,1,121,0.207,0,1,0,1,4,23,45
RIZVIC
Rick,DKI,2,3,5.40,14,3,0,0,0,25.0,28,22,15,27,21,3,1,1,102,0.275,1,0,1,0,1,28,23
SAMBOE
Jairo,STO,0,0,7.11,2,0,0,0,0,6.1,7,7,5,9,1,1,0,0,24,0.292,3,0,0,1,0,5,10
SCHNORBACH
Kevin,QUI,0,2,11.25,12,2,0,0,0,16.0,22,24,20,28,11,3,1,0,69,0.319,10,1,0,0,0,25,8
SCHOONDERWOERD
Martijn,DKI,1,2,3.90,6,6,0,0,0,32.1,31,17,14,15,37,5,0,2,125,0.248,3,2,0,0,4,26,28
SOUTHEE
Lochlan,RCH,3,8,6.71,16,9,0,0,0,52.1,70,49,39,37,48,10,3,2,219,0.320,7,5,0,3,3,58,38
STACIE
Alden,QUI,0,0,0.00,3,0,0,0,0,2.1,2,0,0,2,0,0,0,0,8,0.250,0,1,0,0,0,1,5
STREEDEL
Jemail,DKI,1,1,7.50,8,1,0,0,0,12.0,12,11,10,14,6,2,0,1,45,0.267,4,2,0,1,0,12,16
SULBARAN
Juancarlos,NEP,10,3,2.67,17,17,0,1,0,94.1,80,36,28,34,82,13,1,1,348,0.230,10,2,1,5,1,81,103
TIMMER
Bas,DKI,2,2,6.31,17,7,0,0,0,35.2,46,37,25,28,22,8,0,2,139,0.331,5,2,2,3,7,47,31
TIMMERMANS
Kaj,NEP,8,3,2.66,17,16,0,1,0,101.1,96,39,30,23,54,13,4,2,378,0.254,7,10,0,6,1,138,88
TIMMERMANS
Rick,DKI,0,1,4.32,12,5,0,0,0,33.1,35,19,16,20,14,4,0,2,129,0.271,0,4,0,2,2,41,41
VAN 'T KLOOSTER
Koen,PIO,4,2,4.26,22,7,2,1,0,57.0,47,32,27,35,56,12,2,0,211,0.223,8,5,0,2,4,33,77
VAN DE KOPPEL
Ruben,TWI,0,0,5.40,7,0,0,0,0,8.1,8,5,5,8,6,3,0,1,32,0.250,0,1,1,0,0,9,9
VAN DE SANDEN
Sven,RCH,0,3,3.69,10,5,1,0,0,31.2,33,18,13,21,17,6,0,0,118,0.280,3,2,0,2,4,38,33
VAN DEN BERG
Mike,STO,2,8,5.83,14,12,0,2,0,71.0,78,58,46,38,34,17,2,1,286,0.273,10,8,0,4,3,79,89
VAN DER BREGGEN
Milan,DKI,0,1,2.86,16,1,1,0,0,22.0,22,11,7,5,18,5,0,0,91,0.242,1,0,0,0,2,23,24
VAN DER LELIE
Jelle,AMS,0,2,2.91,13,2,1,0,0,21.2,19,14,7,12,17,4,0,0,84,0.226,2,3,0,1,4,27,22
VAN DER SCHAAF
Stijn,HCA,0,0,3.29,11,0,1,0,0,13.2,12,5,5,9,13,2,0,0,46,0.261,2,2,0,3,1,11,14
VAN DER SCHOUW
Lucca,PIO,2,2,5.76,16,0,0,0,0,25.0,35,30,16,19,13,5,0,0,110,0.318,3,3,0,2,2,21,38
VAN GORKUM
Luca,AMS,0,0,0.00,2,0,0,0,0,2.1,0,0,0,3,0,0,0,0,7,0.000,0,0,0,0,0,1,6
VAN GURP
Franklin,AMS,3,0,1.42,9,0,1,0,0,12.2,4,2,2,9,17,1,0,0,36,0.111,2,0,0,0,4,13,7
VAN HEYNINGEN
David,STO,0,1,39.91,12,1,0,0,0,7.2,13,47,34,56,3,2,2,0,33,0.394,22,4,0,1,0,11,5
VAN KAMPEN
Kenny,QUI,0,0,0.00,1,0,0,0,0,1.0,0,0,0,2,1,0,0,0,3,0.000,0,0,0,0,0,1,1
VAN KOUWEN
Daaf,AMS,0,0,0.00,1,0,0,0,0,1.0,0,0,0,2,0,0,0,0,3,0.000,0,0,0,0,0,1,2
VAN LEERSUM
Deef,QUI,0,0,4.19,21,1,0,0,0,34.1,35,21,16,15,20,6,1,3,134,0.261,1,1,4,3,0,32,45
VAN VEEN
Kevin,STO,1,2,10.38,9,0,0,0,0,17.1,34,26,20,6,12,8,3,1,84,0.405,2,1,0,2,0,19,17
VAN ZWIETEN
Amar,QUI,0,0,6.75,2,0,0,0,0,1.1,2,1,1,1,1,1,0,0,6,0.333,0,1,0,0,0,2,1
VERROEN
Johannes,STO,0,3,8.54,25,1,1,0,0,45.1,55,60,43,54,36,5,1,0,182,0.302,11,7,0,4,3,61,32
VORK
Moreno,DKI,0,1,4.58,12,0,1,0,0,19.2,23,13,10,9,12,3,0,1,83,0.277,4,1,0,1,1,21,27
VORK
Moreno,RCH,0,0,21.60,2,0,0,0,0,1.2,3,4,4,3,1,0,0,0,7,0.429,1,0,0,0,1,3,1
VOS
Daniel,PIO,0,0,6.97,9,0,1,0,0,10.1,15,11,8,7,7,3,0,0,42,0.357,4,0,0,2,1,14,7
VROLIJK
Wally,QUI,2,4,6.69,8,8,0,0,0,35.0,31,33,26,44,21,6,2,0,121,0.256,7,0,1,2,3,46,27
WAGNER
Jack,QUI,1,0,5.40,17,0,0,0,0,18.1,22,12,11,15,15,2,1,0,74,0.297,4,2,0,2,2,18,22
WERKMAN
Lars,RCH,0,0,7.71,12,0,0,0,0,16.1,22,15,14,20,6,4,0,0,66,0.333,2,1,0,3,0,23,13
WINKEL
Nick,PIO,1,1,14.40,8,2,0,0,0,10.0,16,18,16,19,7,4,1,1,44,0.364,5,1,0,1,0,7,15
YOUNG
Jeremy,RCH,8,3,3.73,16,10,0,4,0,89.1,110,40,37,11,57,17,0,1,364,0.302,1,4,0,4,4,120,73
YRAUSQUIN
Edvin,STO,1,0,4.50,9,0,0,0,0,12.0,13,7,6,2,6,3,0,0,50,0.260,4,0,1,0,1,15,13
