Surname,First Name,Team,AB,R,H,H2,H3,HR,RBI,TB,AVG,SLG,OBP,OPS,BB,HBP,SO,GDP,SF,SH,SB,CS
SÁNCHEZ,Izan,IRA,27,2,4,0,0,0,2,4,0.148,0.148,0.233,0.381,3,0,10,0,0,0,1,0
SÁNCHEZ,Javier,ANT,0,1,0,0,0,0,0,0,0.000,0.000,1.000,1.000,3,1,0,0,0,0,0,0
SÁNCHEZ,Josías,TOR,27,5,8,1,0,1,4,12,0.296,0.444,0.367,0.811,2,1,5,3,0,0,0,0
TORREALBA,JOSÉ,BCN,20,1,3,1,0,0,2,4,0.150,0.200,0.333,0.533,4,2,1,1,1,1,1,1
TORRES,Daniel,ANT,40,11,17,5,0,0,7,22,0.425,0.550,0.540,1.090,8,2,3,0,0,0,4,1
TORRES,Fidel,INA,15,2,2,1,0,0,1,3,0.133,0.200,0.278,0.478,3,0,7,0,0,0,0,0
TORRES,Reiner,BCN,44,9,9,2,0,1,5,14,0.205,0.318,0.352,0.670,9,1,12,2,0,1,1,2
USTARIZ,Jesus,MAR,10,6,3,0,0,2,4,9,0.300,0.900,0.563,1.463,3,3,1,0,0,0,0,0
VALENTÍN,Roberto,VIL,41,12,13,1,0,1,4,17,0.317,0.415,0.451,0.866,10,0,7,1,0,0,2,1
VALERIO,Edison,MAR,34,15,11,3,0,5,17,29,0.324,0.853,0.574,1.427,19,1,2,0,0,0,1,1
VARGAS,Miguel,ANT,37,5,5,1,0,0,1,6,0.135,0.162,0.256,0.418,6,0,12,1,0,1,2,1
VELASQUEZ,Wilbert,INA,33,7,12,3,0,1,6,18,0.364,0.545,0.405,0.950,3,0,3,2,1,1,0,1
VILLAMAYOR,Pablo,IRA,8,1,1,0,0,0,1,1,0.125,0.125,0.222,0.347,1,0,5,0,0,0,0,0
VÁSQUEZ,Larry,MIR,20,3,5,0,0,0,4,5,0.250,0.250,0.400,0.650,5,0,4,0,0,0,0,0
VÁZQUEZ,Roberto,MIR,30,6,13,4,0,0,8,17,0.433,0.567,0.486,1.053,3,1,4,1,1,0,1,0
ZARATE,Miguel,INA,40,7,9,3,0,1,10,15,0.225,0.375,0.292,0.667,4,1,12,0,3,2,0,0
