Surname,First Name,Team,G,C,PO,A,E,FLDP,DP,SBA,CSB,SBAP,PB,CI
GUERRA CEBALLOS,Pedro Rafael,CRO,15,12,1,8,3,0.750,0,0,0,,0,0
GUEVARA,Carlos Modesto,DRA,9,26,23,2,1,0.962,2,0,0,,0,0
GUGLIELMI,Edoardo,SAL,2,12,6,6,0,1.000,1,0,0,,0,0
HABECK,Marc-André René,PAR,24,5,2,3,0,1.000,1,0,0,,0,0
HAMAYA,Kodai,NET,11,7,1,6,0,1.000,2,0,0,,0,0
HATMA,Enrique Starling,PAD,35,271,236,28,7,0.974,5,18,7,72.0,7,0
HERNANDEZ ROJO,Alexander José,SEN,29,218,190,27,1,0.995,6,15,3,83.3,4,0
HERRERA TORREZ,Jose Francisco,BBC,44,185,58,118,9,0.951,27,0,0,,0,0
HIDALGO REYES,Stalin Stiven,BBC,14,3,1,1,1,0.667,0,0,0,,0,0
HURTADO NOA,Yuliesky,MOD,15,15,1,14,0,1.000,0,0,0,,0,0
IANNUZZI YEPEZ,YEFFERSSON ANTONIO,BRE,11,5,2,2,1,0.800,1,0,0,,0,0
IBBA,Massimiliano,CAG,11,6,4,2,0,1.000,0,0,0,,0,0
INFANTE CARRENO,Juan Carlos Junior,MOD,37,64,37,19,8,0.875,3,0,0,,0,0
INFANTE LUTI,Juan Carlos,MOD,29,85,33,43,9,0.894,4,0,0,,0,0
IOLI,Nicolò,RFA,20,20,2,14,4,0.800,1,0,2,0.0,0,0
IOLI,Simone,RFA,28,22,17,4,1,0.955,0,0,0,,0,0
JARAMILLO MARCANO,Milko Alexandre,BRE,35,126,26,91,9,0.929,12,0,0,,0,0
JAVIER DIAZ,Daury,ROV,7,8,1,5,2,0.750,0,0,1,0.0,0,0
JIMENEZ GOMEZ,Elias,CER,17,23,7,15,1,0.957,2,1,1,50.0,0,0
JOSEPH TIMO,Manuel Marcelo,PAR,39,147,43,88,16,0.891,25,0,0,,0,0
JOSEPHINA,Kevin Carl Michael,BOL,42,93,20,67,6,0.935,6,0,0,,0,0
JUAQUIN,Urwin Enrique Estefano,PAD,26,117,43,68,6,0.949,12,0,0,,0,0
KOURTIS,Dimitrios,RSM,10,2,0,2,0,1.000,0,0,0,,0,0
KOUTSOYANOPULOS VITTI,Aldo Chris,PAR,55,59,50,9,0,1.000,1,0,0,,0,0
LAGE SISO,Jesus Alejandro,NET,6,7,3,3,1,0.857,0,1,0,100.0,0,0
LAGHI,Cristian,GOD,10,5,5,0,0,1.000,0,0,0,,0,0
LAISE,Alessandro,SEN,19,60,21,37,2,0.967,5,0,0,,0,0
LAMA,Sanik,SAL,10,2,0,1,1,0.500,0,1,0,100.0,0,0
LAMBERTINI,Lorenzo,LON,19,105,89,15,1,0.990,2,34,3,91.9,3,0
LAMPE,Gilmer Reginald Ralph,BOL,43,56,54,1,1,0.982,0,0,0,,0,0
LANFRANCHI,Matteo,SAL,28,117,39,66,12,0.897,8,0,0,,0,0
LASARACINA,GIACONINO PAOLO,SET,28,158,136,17,5,0.968,3,9,4,69.2,2,0
LEONESIO,Tommaso,SEN,27,101,35,56,10,0.901,11,0,0,,0,0
LEONORA,Dudley Lauriano Michael Junior,RSM,56,52,48,3,1,0.981,3,0,0,,0,0
LEONORA,Ericson Neptali,GRO,24,45,42,1,2,0.956,0,0,0,,0,0
LETTIERI,Leonardo,POV,12,34,18,15,1,0.971,4,0,0,,0,0
LIBERATORE,Ernesto Paolo,BOL,41,323,291,28,4,0.988,2,9,10,47.4,2,0
LIGUORI,Lars Vincent,NET,22,26,20,5,1,0.962,2,0,0,,0,0
LINO CORREA,Gabriel Eloy,RSM,40,310,288,20,2,0.994,0,3,8,27.3,1,0
LOARDI,Niccolò Maria,BBC,37,59,56,1,2,0.966,2,0,0,,0,0
LONZI,Alex,RFA,19,91,79,7,5,0.945,0,21,4,84.0,4,1
LOPEZ GUERRA,Aliangel Frank,MAC,13,11,4,7,0,1.000,0,0,0,,0,0
LOPEZ NUNEZ,Javier Alberto,MAC,26,106,32,67,7,0.934,11,0,0,,0,0
LORI,Emanuele,OLT,30,129,100,25,4,0.969,4,0,0,,0,0
LORI,Maicol,COL,29,141,128,8,5,0.965,20,5,0,100.0,2,0
LOTTI,Alessandro,PAD,26,68,27,37,4,0.941,4,0,0,,0,0
LUCIANI,Diego,GRO,26,105,66,35,4,0.962,7,0,0,,0,0
LUCIANI,Gionni,MAC,21,18,16,2,0,1.000,0,0,0,,0,0
LUDOVISI,Fabio,ACA,10,11,11,0,0,1.000,0,0,0,,0,0
LUDOVISI,Francesco,ACA,21,112,95,15,2,0.982,1,25,10,71.4,4,0
LUGO LARESCHI,Luis Eduardo,PAR,11,3,0,3,0,1.000,0,0,2,0.0,0,0
MACCAGNAN,Luca,CER,33,76,71,4,1,0.987,3,0,0,,0,0
MADURO,Cal Fernando,COL,18,8,2,5,1,0.875,0,0,1,0.0,0,0
MAGNANI,Luca,RFA,2,2,0,2,0,1.000,0,0,0,,0,0
MAGRO,Marco,PAD,15,83,75,3,5,0.940,5,0,0,,0,0
MALUSÀ,Davide,RON,25,14,8,5,1,0.929,2,0,0,,0,0
MANGHI,Giacomo,OLT,31,47,42,4,1,0.979,1,0,0,,0,0
MANTOVANI,Pietro,COL,34,51,49,1,1,0.980,0,0,0,,0,0
MARCATO,Riccardo,PAD,2,12,11,0,1,0.917,1,0,0,,0,0
MARCHESI,Daniele,CRO,21,71,21,40,10,0.859,4,0,0,,0,0
MARCHESI,Francesco,CRO,20,13,12,0,1,0.923,0,0,0,,0,0
MARCHI,Davide,LON,30,124,40,74,10,0.919,13,0,0,,0,0
MARCONI,Jacopo,POV,9,1,1,0,0,1.000,0,0,0,,0,0
MARELLI,Matteo,SEN,16,12,4,7,1,0.917,0,0,0,,0,0
MARINELLI,Tommaso,MAC,3,12,11,1,0,1.000,0,0,0,,2,0
MARQUEZ CORONADO,Angel Alexander,GRO,10,1,1,0,0,1.000,0,0,0,,0,0
MARRERO HERNÁNDEZ,José Ernesto,MAC,6,39,36,2,1,0.974,0,4,0,100.0,1,0
MARTIGNONI,Andrea,PAD,36,53,43,8,2,0.962,0,0,0,,0,0
MARTINEZ TORREZ,Rafael Anderson,DRA,19,35,11,22,2,0.943,0,0,5,0.0,0,0
MARTINI PARILLI,Renzo Guillermo,BOL,46,252,233,15,4,0.984,25,0,0,,0,0
MARTONE,Luca,MOD,29,133,29,91,13,0.902,11,0,0,,0,0
MARZIALE,Jacopo,TOR,35,131,116,14,1,0.992,0,25,0,100.0,4,0
MARZULLO,Stefano,SEN,13,7,1,6,0,1.000,0,0,1,0.0,0,0
MASINI,Gioele,RFA,9,3,2,1,0,1.000,0,0,0,,0,0
MAZZANTI,Riccardo,NET,12,5,5,0,0,1.000,0,0,0,,0,0
MAZZOCCHI,Rene Rafael,RSM,15,4,2,2,0,1.000,0,0,0,,0,0
MAZZONE,Alessandro,RFA,5,5,0,3,2,0.600,0,0,0,,0,0
MEDINA GARCIA,Frank Luis,POV,18,25,5,20,0,1.000,3,0,0,,0,0
MEDORO,Raffaele,PAD,17,99,81,13,5,0.949,4,12,2,85.7,4,0
MELEGARI,Nicola,COL,31,28,24,2,2,0.929,0,0,0,,0,0
MELIORI,Davide,VER,31,175,83,84,8,0.954,24,0,0,,0,0
MELONI,Giulio,TOR,23,9,6,3,0,1.000,0,0,0,,0,0
MERCURI,Mattia,NET,40,125,36,84,5,0.960,18,0,0,,0,0
MEREJO RAMIREZ,Raymond Jose,ACA,19,39,29,6,4,0.897,2,0,0,,0,0
MERIGGI,Davide,GOD,40,44,42,0,2,0.955,0,0,0,,0,0
MERIGGI,Giacomo,GOD,39,68,64,3,1,0.985,0,0,0,,0,0
MESCHINI,Michele,TOR,14,4,0,4,0,1.000,0,0,0,,0,0
MESSINA,Jordan,ACA,13,15,8,4,3,0.800,1,0,0,,0,0
MEZZETTI,Axel,ATL,14,63,54,6,3,0.952,0,13,4,76.5,3,0
MICEU,Mario,RON,33,60,19,35,6,0.900,8,0,0,,0,0
MIDENA,Mattia,RON,2,1,1,0,0,1.000,0,0,0,,0,0
MILANI,Niccolò,SEN,32,233,203,25,5,0.979,3,34,12,73.9,3,0
MILLI,Filippo,GRO,20,122,107,15,0,1.000,2,18,9,66.7,5,0
MINARDI,Fabrizio,SET,19,2,0,2,0,1.000,0,0,0,,0,0
MINARI,Alexandro,POV,26,131,50,72,9,0.931,14,0,0,,0,0
MINEO,Alberto,PAR,51,424,376,43,5,0.988,5,15,14,51.7,2,1
MINGHELLI RADOLOVICH,Nicolò,GOD,16,8,8,0,0,1.000,0,0,0,,0,0
MISELL MARTINEZ,Carlos Enrique,ATL,13,10,4,6,0,1.000,0,0,0,,0,0
MOCCIA,Gianluca,DRA,23,85,27,55,3,0.965,7,0,0,,0,0
MONARI,Eugenio,GOD,33,116,108,7,1,0.991,7,0,0,,0,0
MONDA,Manuel,ATL,21,158,143,14,1,0.994,6,11,4,73.3,0,0
MONDA,Mirco,ATL,25,82,75,4,3,0.963,3,0,0,,0,0
MONDO,Marco,VER,27,31,28,1,2,0.935,1,0,0,,0,0
MONELLO,Giulio,PAR,22,75,70,5,0,1.000,0,4,0,100.0,1,0
MONTANARI,Alessandro,ATL,21,47,47,0,0,1.000,0,0,0,,0,0
MONTANARI,Lorenzo,ATL,2,4,2,1,1,0.750,0,0,0,,0,0
MONTES,Alvaro Enrique,OLT,15,5,1,4,0,1.000,0,0,0,,0,0
MONTI,Daniel Xavier,LON,10,37,11,21,5,0.865,1,0,0,,0,0
MONTICELLI,Davide,SEN,17,4,0,4,0,1.000,0,0,1,0.0,0,0
MONTIETH HERRERA,Frank Andry,ATL,12,8,2,4,2,0.750,0,0,0,,0,0
MONTILLA,Emailin,PAR,15,8,1,5,2,0.750,0,0,0,,0,0
MONZÓN HERNÁNDEZ,Javier,COL,43,193,62,113,18,0.907,27,0,0,,0,0
MORETA ORTIZ,Randy Rafael,CAG,2,13,13,0,0,1.000,3,0,0,,0,0
MORONTA RODRIGUEZ,Francisco Julian,LON,26,63,36,26,1,0.984,7,0,0,,0,0
MORRESI,Alessandro,MAC,21,47,19,25,3,0.936,7,0,0,,0,0
MORRESI,Lorenzo,RSM,21,130,119,11,0,1.000,0,4,7,36.4,1,0
MOSCONI,Leonardo,VER,28,46,45,1,0,1.000,0,0,0,,0,0
MUCCINI,Tommaso,RFA,24,16,2,11,3,0.813,0,0,0,,0,0
MURGIA,Edoardo,CAG,35,19,12,6,1,0.947,1,0,0,,0,0
NACAR MEJIAS,Leslie Jasshin,MAC,12,5,2,3,0,1.000,0,0,0,,0,0
NANETTI,Andrea,LON,9,4,1,2,1,0.750,0,0,0,,0,0
NANI,Tommaso,CRO,6,8,1,6,1,0.875,0,0,0,,0,0
NARDI,Alessandro,POV,35,131,35,86,10,0.924,14,0,0,,0,0
NARDI,Francesco,RON,17,27,4,20,3,0.889,1,0,1,0.0,0,0
NEPOTI,Riccardo,ATL,14,11,6,4,1,0.909,0,1,0,100.0,0,0
NERI,Nazzareno,ACA,20,41,41,0,0,1.000,0,0,0,,0,0
NICOLAS,Spezi,RFA,10,2,2,0,0,1.000,0,0,0,,0,0
NOGUERA RODRIGUEZ,Antonio,BBC,22,12,1,10,1,0.917,0,1,0,100.0,0,0
NOGUERA,Freddy Miguel,NET,36,73,55,16,2,0.973,3,0,0,,0,0
NOSTI,Nicholas Gidon,ROV,34,157,62,88,7,0.955,17,0,0,,0,0
NOVELLO,Davide,VER,43,57,53,3,1,0.982,1,1,0,100.0,0,0
NOVOA ARANA,Melvin Daniel,NET,29,164,149,13,2,0.988,8,5,3,62.5,3,0
OBERTO,Orlando Junior,BBC,21,7,1,6,0,1.000,2,2,0,100.0,0,0
OLDANO,Matteo,TOR,44,107,79,26,2,0.981,7,0,0,,0,0
ONCEANU,Daniel,POV,23,15,12,2,1,0.933,0,0,0,,0,0
ORRASCH,Andrea,VER,33,235,201,25,9,0.962,9,28,14,66.7,4,0
ORSELLI,Manuel,GOD,12,32,9,23,0,1.000,2,0,0,,0,0
PACINI,Filippo,PAD,29,111,96,12,3,0.973,4,0,0,,0,0
PALTRINIERI,Alessio,MOD,14,8,0,8,0,1.000,0,0,3,0.0,0,0
PALUMBO CARDOZO,Angelo Michelle Paolo,RSM,6,5,2,3,0,1.000,0,0,0,,0,0
PANCELLINI,Mattia,GRO,22,50,46,2,2,0.960,0,5,0,100.0,1,0
PANCELLINI,Mirko,GRO,10,12,11,1,0,1.000,2,0,0,,0,0
PANDOLFI,Mattia,RIM,22,92,91,1,0,1.000,7,0,0,,0,0
PAOLINI,Ricardo Segundo,BOL,49,133,47,80,6,0.955,22,0,0,,0,0
PARGAS RANGEL,Moisses,VER,14,3,0,2,1,0.667,0,0,0,,0,0
PASCOLI,Marco,TOR,22,24,7,15,2,0.917,1,0,0,,0,0
PASCOLI,Matteo,TOR,44,157,23,125,9,0.943,18,0,0,,0,0
PASOTTO,Andrea,COL,41,57,51,3,3,0.947,2,0,0,,0,0
PASQUINI SWEED,Maor Luca,GRO,15,21,21,0,0,1.000,0,0,0,,0,0
PAVARANI,Aldo,SAL,15,19,8,8,3,0.842,0,0,0,,0,0
PECCI,Federico,NET,14,14,5,9,0,1.000,4,0,0,,0,0
PEDRAZZI,Davide,RFA,11,6,0,4,2,0.667,0,0,0,,0,0
PELLEGRINI,Marco,BRE,32,38,34,1,3,0.921,0,0,0,,0,0
PELORO,John Salvatore,TOR,41,324,314,8,2,0.994,19,20,0,100.0,0,0
PELUSO RODRIGUEZ,Eduardo Andres,RSM,20,6,0,6,0,1.000,0,0,0,,0,0
PERALTA REYNOSO,Junior Eliazer,BRE,14,11,2,8,1,0.909,0,1,0,100.0,0,0
PERAZZINI,Enrico,RIM,26,63,29,29,5,0.921,7,0,0,,0,0
PEREZ MUZZARELLI,Daniel Augusto,ROV,13,4,0,4,0,1.000,0,0,0,,0,0
PEREZ RIVERA,ADRIAN,CAG,33,130,51,71,8,0.938,23,0,0,,0,0
PEREZ SANTANA,Yan Luis,OLT,1,4,2,1,1,0.750,0,0,0,,0,0
PESTANA GUIA,Reinaldo Leandro,CAG,34,355,319,34,2,0.994,19,9,9,50.0,5,0
PIAZZA,Manuel,CRO,27,106,52,50,4,0.962,6,0,0,,0,0
PICCINELLI,Tommaso,GRO,3,3,2,0,1,0.667,0,0,0,,0,0
PICCINI,Filippo,GRO,20,97,93,4,0,1.000,10,0,0,,0,0
PICCOLI,Davide,VER,28,68,20,40,8,0.882,6,0,0,,0,0
PIETERNELLA VARGAS,Ortwin Hose,RSM,42,137,133,3,1,0.993,0,10,0,100.0,2,0
PIETROGRANDE,Pablo,ROV,20,13,4,9,0,1.000,2,0,1,0.0,0,0
PILUTTI,Massimo,RON,8,13,12,1,0,1.000,0,0,0,,0,0
PINI,Romano Santiago,RIM,24,8,6,1,1,0.875,0,0,0,,0,0
PISTOCCHI,Stefano,SEN,24,50,45,5,0,1.000,6,0,0,,0,0
PIUMATTI,Gabriele,GOD,18,29,19,6,4,0.862,2,0,1,0.0,0,0
PIZZAROTTI,Andrea,SAL,14,3,1,1,1,0.667,0,0,0,,0,0
PIZZOLI GOMEZ,Franco Javier,ROV,34,259,218,39,2,0.992,5,24,15,61.5,3,0
PIZZOLINI,Marco,RON,14,2,1,1,0,1.000,0,0,1,0.0,0,0
POGGIOLI,Thomas,RFA,43,70,22,39,9,0.871,5,0,0,,0,0
POLANCO MARCANTONIO,Giacomo Junior,DRA,17,13,1,9,3,0.769,2,1,0,100.0,0,0
POMA,Sebastiano,PAR,26,21,21,0,0,1.000,0,0,0,,0,0
POMARE MARTINEZ,DERWIN DIX,NET,25,83,23,51,9,0.892,10,0,0,,0,0
POMPILIO,Romolo,MOD,30,239,228,7,4,0.983,17,0,0,,0,0
POMPONI,Francesco,OLT,36,65,23,35,7,0.892,6,0,1,0.0,0,0
POMPONI,Francesco,PAR,2,2,0,2,0,1.000,0,0,0,,0,0
POMPONI,Michele,OLT,36,132,55,68,9,0.932,10,0,0,,0,0
PONCE FRENES,Hector Miguel,BRE,27,50,19,29,2,0.960,2,0,0,,0,0
PROIETTI PETRETTI,Francesco,BBC,5,3,2,1,0,1.000,0,0,0,,0,0
PULVIRENTI,Lorenzo,SET,25,25,23,0,2,0.920,0,0,0,,0,0
PULZETTI,Luca,RSM,40,32,12,18,2,0.938,2,0,0,,0,0
QUATTRINI,Gabriele,RSM,21,14,5,9,0,1.000,0,0,0,,0,0
QUEVEDO VISO,Carlos Eduardo,RSM,20,18,3,14,1,0.944,0,1,1,50.0,0,0
RAGIONIERI,Marco,OLT,26,125,104,17,4,0.968,2,8,3,72.7,4,0
RAIMONDI,Riccardo,CRO,1,3,2,1,0,1.000,0,0,0,,0,0
RAMPO,Elia,VER,29,184,168,8,8,0.957,19,0,0,,0,0
RAVEGNANI,Riccardo,RFA,20,16,12,4,0,1.000,1,0,0,,0,0
REALINI,Stefano,SEN,32,39,39,0,0,1.000,0,0,0,,0,0
REGLI,Giorgio,SET,20,30,29,0,1,0.967,4,0,0,,0,0
RESTANTE,Mattia,ACA,17,101,95,4,2,0.980,10,0,0,,0,0
RICCI,Federico,ACA,25,110,41,58,11,0.900,8,0,0,,0,0
RIDOLFI,Francesco,RIM,20,10,2,7,1,0.900,1,0,0,,0,0
RIPANI,Filippo,MAC,4,2,2,0,0,1.000,0,0,0,,0,0
RIVERA,Yomel,PAR,6,1,0,1,0,1.000,0,0,0,,0,0
RIVERO PEREDA,Raul Jose,BOL,17,9,3,6,0,1.000,1,1,0,100.0,0,0
ROBLES MARTIN,Federico Nicolas,TOR,10,5,0,5,0,1.000,1,0,0,,0,0
ROBLES MARTIN,Federico Nicolas,MAC,3,2,1,1,0,1.000,0,0,0,,0,0
RODRIGUEZ ACOSTA,Dariel,CAG,34,280,261,15,4,0.986,14,21,6,77.8,2,1
RODRIGUEZ MEJIAS,Jhonaikell Javier,MAC,5,2,0,2,0,1.000,1,0,0,,0,0
RODRIGUEZ REYES,Leomartires,PAR,42,59,11,38,10,0.831,5,0,0,,0,0
RODRIGUEZ SALAS,José Alexander,TOR,15,14,4,9,1,0.929,1,0,0,,0,0
RODRIGUEZ SEGOVIA,Hector Tulio,RON,15,14,0,12,2,0.857,0,1,4,20.0,0,0
RODRÍGUEZ LÓPEZ,Marc,BRE,37,380,338,37,5,0.987,9,35,15,70.0,5,1
ROMANINI,Edoardo,SAL,29,210,191,17,2,0.990,5,31,4,88.6,3,0
RONCHINI,Filippo,SAL,8,1,1,0,0,1.000,0,0,0,,0,0
RONDELLI,Lorenzo,LON,26,49,44,1,4,0.918,1,0,0,,0,0
RONDON DEL ROSARIO,Edgar Joel,MAC,10,24,3,19,2,0.917,1,0,0,,0,0
ROQUE CALDERON,Yoel Luis,SET,27,11,9,1,1,0.909,0,0,0,,0,0
ROSALES MOTTA,Giovanny Andres,OLT,37,254,213,36,5,0.980,5,23,19,54.8,6,1
ROSSI,Stefano,RFA,21,26,7,17,2,0.923,2,0,0,,0,0
ROTONDO,Luigi,SEN,21,25,23,1,1,0.960,1,0,0,,0,0
RUETTI,Valerio,ACA,1,1,0,1,0,1.000,0,0,0,,0,0
RUGGERI,Davide,RIM,27,170,159,10,1,0.994,12,0,0,,0,0
RUIZ TORRES,Jean Carlos,COL,16,26,10,15,1,0.962,3,0,0,,0,0
RUSSO,Eladio Alexander,MOD,29,55,55,0,0,1.000,0,0,0,,0,0
SABBADINI,Alex,GOD,16,1,0,0,1,0.000,0,0,0,,0,0
SABBATANI,Marco,GOD,26,141,127,11,3,0.979,1,12,6,66.7,1,0
SALGADO NIEVES,Miguel Alejandro,ROV,11,55,48,6,1,0.982,1,19,2,90.5,2,0
SALTO,Fabrizio,TOR,8,2,1,0,1,0.500,0,0,0,,0,0
SALVATORE,Alessio,SET,34,60,57,2,1,0.983,1,0,0,,0,0
SALVATORE,Enrico,ROV,25,55,53,1,1,0.982,0,0,0,,0,0
SALVATORE,Simone,SET,30,23,20,1,2,0.913,0,0,0,,0,0
SALVIATO,Filippo,VER,17,10,2,7,1,0.900,1,0,0,,0,0
SALVIATO,Francesco,VER,27,32,30,1,1,0.969,0,0,0,,0,0
SAMBUCCI,Alex,PAR,42,176,162,12,2,0.989,22,0,0,,0,0
SAMBUGARO,Matteo,PAD,23,28,27,0,1,0.964,1,0,0,,0,0
SANCHEZ OSUNA,FRANCISCO DAVID,SAL,14,12,2,10,0,1.000,0,3,3,50.0,0,0
SANDALO,Marco,ROV,28,168,135,28,5,0.970,11,0,0,,0,0
SANSON,Andrea,DRA,33,174,118,48,8,0.954,17,0,0,,0,0
SANTA CRUZ LARA,Lazaro Anderson,SET,25,84,70,8,6,0.929,1,13,2,86.7,1,0
SANTANA PAYANO,Luis Manuel,COL,17,9,2,7,0,1.000,1,0,1,0.0,0,0
SANTIN,Daniele,RON,5,3,2,0,1,0.667,0,0,0,,0,0
SARROCCO,Yuri,BBC,31,100,88,11,1,0.990,3,23,3,88.5,6,0
SARTINI,Elia,RFA,28,48,23,23,2,0.958,6,0,0,,0,0
SASSI,Emanuele,CER,23,92,82,9,1,0.989,0,20,2,90.9,5,0
SASSI,Francesco,SAL,6,2,2,0,0,1.000,0,0,0,,0,0
SBARDOLINI,Samuele,BRE,31,33,11,21,1,0.970,4,0,0,,0,0
SCAFIDI,Christian Paul,BOL,12,4,1,3,0,1.000,0,0,0,,0,0
SCAGLIA,Gabriel Giuliano,BRE,19,20,4,13,3,0.850,1,0,0,,0,0
SCALA,Niccolò Jordi,CRO,19,24,20,1,3,0.875,1,0,0,,0,0
SCALERA,Luca,PAR,4,5,0,5,0,1.000,0,0,0,,0,0
SCARPELLINI,Riccardo,RFA,25,57,54,2,1,0.982,7,0,0,,0,0
SCERRATO,Gianluca Oberdan,MOD,27,202,185,14,3,0.985,1,12,6,66.7,7,0
SCERRATO,Lorenzo,ACA,26,126,49,69,8,0.937,14,0,0,,0,0
SCHIARETTI,Andrea,COL,2,2,2,0,0,1.000,0,0,0,,0,0
SCIACCA,Giuseppe,DRA,42,58,53,4,1,0.983,3,0,0,,0,0
SCULL ZAYAS,Yordany,GRO,23,21,20,1,0,1.000,0,0,0,,0,0
SEGRETO,Francesco,CRO,28,190,163,22,5,0.974,8,10,3,76.9,3,0
SELLAROLI,Andrea,NET,35,148,73,73,2,0.986,19,0,0,,0,0
SENA RAMIREZ,Galbert Jhonatan,CER,5,2,0,2,0,1.000,0,0,0,,0,0
SERRA,Alessandro,RON,27,181,154,25,2,0.989,3,23,10,69.7,1,0
SERRA,Riccardo,CER,34,47,43,2,2,0.957,0,0,0,,0,0
SERVIDEI,Luca,GOD,38,164,72,78,14,0.915,17,7,4,63.6,0,0
SERVIDEI,Marco,GOD,41,91,26,59,6,0.934,7,0,1,0.0,0,0
SEVERINO FAMILIA,Brian Antonio,CRO,4,2,1,1,0,1.000,0,0,0,,0,0
SGNAOLIN,Andrea,BBC,44,341,328,9,4,0.988,40,0,0,,0,0
SHELDON,Bryan,SEN,19,19,13,5,1,0.947,0,0,0,,0,0
SIGNORASTRI,Davide,OLT,2,2,2,0,0,1.000,0,0,0,,0,0
SILVESTRI,Lorenzo,CRO,8,12,2,8,2,0.833,1,0,0,,0,0
SIREUS,Mattia,GRO,13,10,1,7,2,0.800,1,0,0,,0,0
SMANIOTTO,Davide,PAD,12,2,0,1,1,0.500,0,0,0,,0,0
SMITH,Max,ACA,13,5,0,4,1,0.800,0,0,0,,0,0
SORRENTINO,Fabio,COL,33,237,214,19,4,0.983,3,35,13,72.9,7,0
SOSA SILVA,Kevin Rafael,LON,8,12,3,8,1,0.917,0,0,0,,0,0
SOTO LOPEZ,Erik Tomas,MOD,15,22,5,17,0,1.000,0,0,2,0.0,0,0
SPAGNOLO,Nicola,OLT,40,156,145,10,1,0.994,11,0,0,,0,0
SPINELLI,Giancarlo,PAD,11,78,72,5,1,0.987,4,0,0,,0,0
SPLENDIANI,Leonardo,MAC,26,20,19,1,0,1.000,0,0,0,,0,0
SPOTTI,Nicola,SAL,9,2,1,1,0,1.000,0,0,0,,0,0
STABILE,Marco,RON,6,1,0,1,0,1.000,1,0,0,,0,0
STABILE,Mario,RON,3,1,1,0,0,1.000,0,0,0,,0,0
STABILE,Pietro,RON,15,12,3,8,1,0.917,1,0,1,0.0,0,0
STAURENGHI,Ricardo,BRE,15,37,33,2,2,0.946,1,8,2,80.0,3,0
SUAREZ HERNANDEZ,Yoel,SET,16,24,8,15,1,0.958,0,0,1,0.0,0,0
TALEVI,Exequiel Agustin,PAR,44,164,68,93,3,0.982,26,0,0,,0,0
TAMBURRINI,Giorgio,MOD,27,37,32,4,1,0.973,0,0,0,,0,0
TANESINI,Paolo,GOD,39,71,66,1,4,0.944,1,0,0,,0,0
TASCHIN,Giacomo,ROV,35,67,54,10,3,0.955,4,1,0,100.0,0,0
TASCHIN,Lorenzo,ROV,41,67,53,9,5,0.925,2,0,1,0.0,0,0
TASCHINI,Paolo,NET,17,6,0,6,0,1.000,0,0,0,,0,0
TASSONI,Riccardo,LON,28,114,102,9,3,0.974,2,25,2,92.6,5,0
TAVAREZ,RICKY DE JESUS,CER,23,27,22,4,1,0.963,0,7,0,100.0,2,0
TIBERI,Francesco,GRO,20,47,25,20,2,0.957,5,0,0,,0,0
TIBURTINI,Federico,OLT,14,37,15,21,1,0.973,5,0,0,,0,0
TOGNACCI,Gianluca,RIM,21,6,0,5,1,0.833,0,0,1,0.0,0,0
TOMASIN,Alberto,CER,16,31,30,0,1,0.968,0,0,0,,0,0
TOMBEL,Riccardo,PAD,29,86,18,59,9,0.895,2,0,0,,0,0
TOMEI,Daniele,ACA,15,8,5,3,0,1.000,0,0,0,,0,0
TONOLO,Daniele,DRA,35,50,46,1,3,0.940,0,0,0,,0,0
TORRES RAMIREZ,JUAN MANUEL,MAC,8,5,0,5,0,1.000,0,0,0,,0,0
TREVISAN,Nicolas,POV,12,2,0,2,0,1.000,0,0,0,,0,0
TRINCI,Mario,NET,40,273,244,25,4,0.985,9,13,7,65.0,2,0
TROLLI,Davide,COL,33,26,23,1,2,0.923,0,0,0,,0,0
TURI,Giovanni,MAC,9,3,2,1,0,1.000,0,0,0,,0,0
URBINATI,Matteo,PAD,26,96,34,50,12,0.875,8,0,0,,0,0
URDANETA,JOSE LUIS,CAG,18,17,8,6,3,0.824,2,0,0,,0,0
USTARIZ LUIS,Jesus Alberto,RSM,56,332,315,15,2,0.994,33,0,0,,0,0
VAGLIO,Francesco,BBC,45,175,74,97,4,0.977,31,0,0,,0,0
VALDEZ TERRERO,Dreilin Adiel,GRO,3,1,0,0,1,0.000,0,0,0,,0,0
VALENZUELA,Albert Saul,DRA,38,113,25,72,16,0.858,12,0,0,,0,0
VALETTI,Gabriele,TOR,42,93,31,54,8,0.914,6,0,0,,0,0
VALLEJO GUILLEN,Luis Manuel,GOD,39,71,39,22,10,0.859,3,0,0,,0,0
VAN HEYDOORN,Rudy Edward,POV,20,215,200,12,3,0.986,11,6,2,75.0,2,0
VAN HEYDOORN,Rudy Edward,NET,8,84,79,5,0,1.000,5,2,1,66.7,0,0
VARALDA,Mattia,SET,38,42,25,16,1,0.976,3,1,4,20.0,0,0
VENDITTI,Filippo,NET,16,28,25,3,0,1.000,5,0,0,,0,0
VENTURA RODRIGUEZ,Julio Cesar,MOD,24,99,40,55,4,0.960,11,0,0,,0,0
VENTURA VENTURA,Cipriano,MOD,9,2,1,1,0,1.000,0,0,0,,0,0
VIDILI,Andrea,CER,16,17,14,1,2,0.882,0,0,0,,0,0
VIGNALI,Marco,ATL,26,51,48,1,2,0.961,0,0,0,,0,0
VIRGADAULA,Federico,BRE,23,42,11,26,5,0.881,4,2,3,40.0,0,0
