Surname,First Name,Team,G,C,PO,A,E,FLDP,DP,SBA,CSB,SBAP,PB,CI
DE VRIES,Lisa,ROE,34,56,29,25,2,0.964,6,0,0,,0,0
DEN DUIJN,Sterre,ROE,14,28,7,18,3,0.893,1,0,0,,0,0
DRIJVERS,Sietske,ROE,10,42,40,1,1,0.976,0,1,0,100.0,3,0
ELSJAN,Evelien,TTT,3,2,2,0,0,1.000,0,0,0,,0,0
EMMEN,Kim,ROE,42,19,1,17,1,0.947,0,0,0,,0,0
EVERS,Sarah,OGZ,23,77,52,21,4,0.948,4,0,0,,0,0
FELIX,Amy,OLY,47,38,36,1,1,0.974,0,0,0,,0,0
FISCHER,Kirsten,NEP,33,21,14,6,1,0.952,0,0,0,,0,0
FLANEGIN,Riangela,SPA,37,93,41,49,3,0.968,4,0,0,,0,0
FLORENTINA,Keedy,NEP,26,3,2,0,1,0.667,0,0,0,,0,0
FOREMAN,Kristina,SPA,7,20,5,12,3,0.850,1,0,0,,0,0
FRANKA,Onaisha,ROE,39,93,55,32,6,0.935,7,0,0,,0,0
FRANKA,Reganied,NEP,26,62,21,37,4,0.935,6,0,0,,0,0
GELDOF,Kate,ROE,39,45,37,3,5,0.889,0,0,0,,0,0
GILDEMACHER,Famke,SPA,8,15,9,6,0,1.000,0,0,0,,0,0
GILLIS,Zoe,TTT,37,21,0,21,0,1.000,1,0,0,,0,0
GOLDYN,Jessica Candace,ROE,37,179,158,14,7,0.961,2,5,5,50.0,1,0
GROOTINGS,Senna,SPA,8,1,1,0,0,1.000,0,0,0,,0,0
HALDERMAN,Sanne,OGZ,32,92,51,32,9,0.902,3,0,0,,0,0
HAM,Cheska,OGZ,41,147,81,57,9,0.939,3,2,2,50.0,1,0
HARVEY,Eve,NEP,24,8,0,7,1,0.875,0,0,0,,0,0
HEIJNSDIJK,Lauren,UVV,43,26,3,22,1,0.962,0,0,0,,0,0
HENKS,Rachel,OGZ,30,13,2,9,2,0.846,0,0,0,,0,0
HILDEBRAND,Chrys,ROE,10,3,0,2,1,0.667,0,0,0,,0,0
HOENEN,Kelly,NEP,21,40,39,0,1,0.975,4,0,0,,0,0
HOEVERTS,Lisa,UVV,56,95,42,45,8,0.916,4,0,0,,0,0
HOOIJER,Iris,AMS,23,18,16,0,2,0.889,0,0,0,,0,0
HOP,Lisa,OLY,61,43,16,26,1,0.977,1,0,0,,0,0
JANSEN,Annemiek,TTT,42,73,66,4,3,0.959,1,0,0,,0,0
JANSEN,Annick,OGZ,7,8,8,0,0,1.000,0,0,0,,0,0
JANSEN,Daniek,AMS,5,17,17,0,0,1.000,0,0,0,,0,0
JANSEN,Marit,OGZ,4,2,2,0,0,1.000,0,0,0,,0,0
JONG LOY,Uchenna,AMS,24,34,31,2,1,0.971,1,0,0,,0,0
KAVANOVÁ,Magdaléna,SPA,15,47,27,16,4,0.915,2,0,0,,0,0
KIEFT,Lorraine,OLY,17,43,26,12,5,0.884,0,0,1,0.0,0,0
KISTEMAKER,Isis,OLY,20,2,1,1,0,1.000,0,0,0,,0,0
KOCK,Shaneequa,TTT,28,74,45,27,2,0.973,1,0,0,,0,0
KRIJGSMAN,Amber,OGZ,1,4,3,1,0,1.000,0,0,0,,0,0
KROMMENDIJK,Ella,OGZ,9,1,1,0,0,1.000,0,0,0,,0,0
KWAKERNAAK,Julia,SPA,11,14,6,4,4,0.714,1,0,0,,0,0
KWAKERNAAK,Lizzy,NEP,6,3,0,3,0,1.000,0,0,0,,0,0
LIJBERS,Tammie,NEP,39,71,51,19,1,0.986,0,3,2,60.0,3,0
LOS,Isa,ROE,42,46,41,2,3,0.935,1,0,0,,0,0
MAARTENS,Lea,OGZ,10,3,1,2,0,1.000,0,0,0,,0,0
MALKIN,Linnie,SPA,22,54,47,5,2,0.963,5,0,0,,0,0
MARCELINO,Briana,ROE,42,123,46,75,2,0.984,11,0,0,,0,0
MARCELIS,llona,UVV,61,90,34,51,5,0.944,6,0,0,,0,0
MARKIES,Isabelle,AMS,33,86,33,36,17,0.802,2,0,0,,0,0
MEADOWS,Lindsey,TTT,50,16,7,9,0,1.000,0,0,0,,0,0
MEEWISSE,Jeske,AMS,38,142,122,16,4,0.972,2,14,5,73.7,6,0
MELONI,Masha,OGZ,39,82,72,7,3,0.963,2,3,1,75.0,1,0
MERKX,Marjolein,ROE,74,36,5,27,4,0.889,1,0,0,,0,0
MEYERING,Lisa,SPA,53,73,49,22,2,0.973,2,0,0,,0,0
MUIS,Laura,OLY,13,19,4,15,0,1.000,0,0,0,,0,0
MUNOZ,Daisy,NEP,23,50,27,21,2,0.960,0,0,0,,0,0
MWARO,Rose,AMS,11,20,16,4,0,1.000,1,0,0,,0,0
NEMETH,Alexa,TTT,25,33,25,7,1,0.970,4,0,0,,0,0
NIERSE,Kirsten,OGZ,11,1,1,0,0,1.000,0,0,0,,0,0
OOMES,Nina,SPA,41,51,48,0,3,0.941,0,0,0,,0,0
OOSTING,Dinet,TTT,40,246,221,23,2,0.992,7,23,6,79.3,1,0
OOSTING,Marije,TTT,40,89,30,51,8,0.910,2,0,0,,0,0
PIENEMAN,Kelsy,AMS,39,95,43,48,4,0.958,4,0,0,,0,0
POOT,Ismay,SPA,39,40,37,0,3,0.925,0,0,0,,0,0
RAS,Mickey,AMS,20,22,21,0,1,0.955,1,0,0,,0,0
RECTOR,Machteld,OLY,49,155,73,66,16,0.897,5,0,0,,0,0
REIGN HALE,Shyah,OGZ,26,52,15,35,2,0.962,2,0,0,,0,0
REMMERS,Tess,ROE,33,57,40,16,1,0.982,1,2,0,100.0,1,0
RICE,Kelsi,UVV,16,13,12,1,0,1.000,0,0,0,,0,0
RIETEMA,Vlin,AMS,1,2,2,0,0,1.000,0,0,0,,0,0
RIJGERSBERG,Jade,OLY,24,2,2,0,0,1.000,0,0,0,,0,0
RIKKELMAN,Eliza,UVV,40,244,230,6,8,0.967,12,0,0,,0,0
ROTTIERS,Melissa,ROE,3,2,1,1,0,1.000,0,0,0,,0,0
SALAS,Shak-Yen,TTT,17,26,15,6,5,0.808,0,0,0,,0,0
SCHOLTE,Renée,UVV,40,106,90,7,9,0.915,0,25,4,86.2,9,0
SCHOOR,Caressa,SPA,23,9,4,4,1,0.889,0,0,0,,0,0
SCHUUR,Michelle,TTT,34,47,43,3,1,0.979,1,0,0,,0,0
SMID,Myrthe,TTT,34,85,50,27,8,0.906,1,8,0,100.0,3,0
SMIT,Isa,SPA,36,75,39,28,8,0.893,4,0,0,,0,0
SOKOLOVA,Petya,TTT,38,201,184,15,2,0.990,3,10,2,83.3,5,0
STOLK,Mila,SPA,1,2,1,0,1,0.500,0,0,0,,0,0
STUART,Rhowan,AMS,36,242,215,22,5,0.979,7,0,0,,0,0
STUIJ,Maret,NEP,9,2,1,1,0,1.000,0,0,0,,0,0
STULEN,Anouk,UVV,23,35,32,0,3,0.914,0,0,0,,0,0
SZALAY,Katharina,TTT,26,91,36,49,6,0.934,3,0,0,,0,0
TELLEKAMP,Renske,NEP,26,24,17,6,1,0.958,0,0,0,,0,0
TER HEEGDE,Resa,AMS,21,32,27,1,4,0.875,0,0,0,,0,0
TOET,Esmee,NEP,67,28,12,14,2,0.929,1,0,0,,0,0
TRAPMAN,Nienke,UVV,31,26,24,1,1,0.962,1,0,0,,0,0
TURKO,Erin,TTT,38,93,55,34,4,0.957,1,0,0,,0,0
UDINK,Amy,OLY,44,232,214,17,1,0.996,8,0,0,,0,0
UYTENDAAL,Lizzy,ROE,3,3,2,1,0,1.000,0,0,0,,0,0
UYTENDAAL,Nicky,ROE,42,256,242,11,3,0.988,16,0,0,,0,0
VAN AALST,Jessie,OLY,63,73,50,23,0,1.000,3,0,0,,0,0
VAN BAAL,Aafje,TTT,1,1,1,0,0,1.000,0,0,0,,0,0
VAN DALEN,Maxime,SPA,21,78,73,5,0,1.000,5,0,0,,0,0
VAN DEN HEUVEL,Anouk,NEP,43,208,197,10,1,0.995,9,0,0,,0,0
VAN DER MAAS,Mandy,AMS,52,24,3,17,4,0.833,0,0,0,,0,0
VAN DER MEER,Michelle,OLY,31,106,96,8,2,0.981,2,5,1,83.3,7,0
VAN DER PUTTEN,Sanne,AMS,30,38,8,27,3,0.921,2,0,0,,0,0
VAN DER ZANDEN,Cindy,OLY,45,106,42,57,7,0.934,7,0,0,,0,0
VAN DER ZWAN,Sam,OLY,7,3,2,1,0,1.000,0,0,0,,0,0
VAN DEURSEN,Dani,OGZ,4,2,0,2,0,1.000,0,0,0,,0,0
VAN DIJK,Franka,OLY,42,19,16,1,2,0.895,0,0,0,,0,0
VAN EIJL,Margot,ROE,10,4,1,2,1,0.750,0,0,0,,0,0
VAN GASTEL,Marleen,UVV,35,55,44,8,3,0.945,0,20,3,87.0,8,0
VAN GURP,Suka,SPA,39,137,73,56,8,0.942,12,0,0,,0,0
VAN KREVEL,Tanisha,NEP,3,3,1,2,0,1.000,1,0,0,,0,0
VAN MILDERT,Merel,UVV,30,21,21,0,0,1.000,0,0,0,,0,0
VAN RAEMSDONCK,Lisa,ROE,25,5,5,0,0,1.000,0,0,0,,0,0
VAN VEEN,Britt,UVV,41,132,62,62,8,0.939,6,17,1,94.4,1,0
VAN VEEN,Rachel,NEP,16,27,23,1,3,0.889,0,0,0,,0,0
VAN WAVEREN,Michelle,UVV,26,11,5,4,2,0.818,0,0,0,,0,0
VERDICK,Winke,AMS,34,96,90,6,0,1.000,2,17,1,94.4,6,0
VERSLOOT,Eva,ROE,16,10,9,1,0,1.000,0,0,0,,0,0
VLEUGELS,Mariëlle,OLY,7,3,2,1,0,1.000,0,0,0,,0,0
VONK,Britt,OLY,38,119,42,70,7,0.941,6,0,0,,0,0
VONK,Mara,AMS,11,17,13,1,3,0.824,0,0,0,,0,0
VOORTMAN,Eva,NEP,78,40,13,27,0,1.000,1,0,0,,0,0
WEIS,Nienke,NEP,34,7,0,5,2,0.714,0,0,0,,0,0
WESTBERRY,Anna Maria,ROE,31,14,3,10,1,0.929,0,0,0,,0,0
WESTHOEK,Julia,SPA,32,179,156,19,4,0.978,1,18,6,75.0,10,0
WISSINK,Laura,NEP,46,365,340,23,2,0.995,3,12,3,80.0,6,0
WRIXON,Grace,SPA,37,40,31,5,4,0.900,3,0,0,,0,0
ZOULOVÁ,Anna,OLY,10,9,1,8,0,1.000,0,0,0,,0,0
ZUIVER,Yarah,OGZ,26,37,33,2,2,0.946,2,1,0,100.0,0,0
ZWAKMAN,Yala,OGZ,61,54,33,19,2,0.963,2,0,0,,0,0
ZWANENBURG,Bente,ROE,41,120,94,23,3,0.975,0,13,0,100.0,9,0
ZWITZER,Isa,SPA,44,4,0,4,0,1.000,0,0,0,,0,0
