Surname,First Name,Team,G,C,PO,A,E,FLDP,DP,SBA,CSB,SBAP,PB,CI
VERBINNEN,Chayton,ANT,7,39,27,9,3,0.923,0,18,1,94.7,6,0
VERCAUTEREN,Vincent,WBA,11,14,5,4,5,0.643,0,0,0,,0,0
VERHEYDEN,Djamy,DEU,13,14,6,5,3,0.786,0,1,0,100.0,0,0
VERHULLE,Matisse,WIE,5,1,1,0,0,1.000,0,0,0,,0,0
VERHULST,Adriaan,GRE,3,4,4,0,0,1.000,0,0,0,,0,0
VERHULST,Michiel,GRE,2,12,10,1,1,0.917,0,0,0,,0,0
VERLEYEN,Jasper,MER,11,4,2,1,1,0.750,0,3,0,100.0,0,0
VERLEYEN,Jelle,MER,5,1,1,0,0,1.000,0,0,0,,0,0
VERLINDEN,Philippe,MER,11,30,21,3,6,0.800,0,0,0,,0,0
VERMEULEN,Danté,ANT,2,2,1,1,0,1.000,0,0,0,,0,0
VERSTRAETEN,Elias,DEU,9,4,1,3,0,1.000,0,0,0,,0,0
VINCENT,Xavier,MER,12,26,9,11,6,0.769,0,4,0,100.0,0,0
VINCK,Matthieu,BRU,2,4,2,2,0,1.000,0,0,0,,0,0
VISCHSCHOONMAKER,Connor,GRE,1,3,1,2,0,1.000,0,0,0,,0,0
VOLS,Matthias,DEU,10,8,3,2,3,0.625,0,0,0,,0,0
VOSSELMAN,Blue,OOS,12,33,27,5,1,0.970,1,0,0,,0,0
VOSSENBERG,Lukas,GRE,4,4,2,0,2,0.500,0,0,0,,0,0
VREUGD,Guy-Robert,WIE,2,3,3,0,0,1.000,0,0,0,,0,0
VYLS,Jeremy,BRU,3,2,2,0,0,1.000,0,0,0,,0,0
WAEYE,Mathias,WIE,2,3,1,1,1,0.667,0,1,0,100.0,0,0
WAMBECQ,Tom,LEU,4,9,7,2,0,1.000,2,0,0,,0,0
WANG,Yu Sheng,LEU,4,15,7,3,5,0.667,0,15,0,100.0,0,0
WANTEN,Joppe,HEI,3,1,1,0,0,1.000,0,0,0,,0,0
WARNY,Valentin,BRI,6,2,0,1,1,0.500,0,0,0,,0,0
WAROUX,Xavier,MSG,5,11,5,5,1,0.909,1,0,0,,0,0
WEYN,Axl,ANT,9,16,10,6,0,1.000,1,8,0,100.0,1,0
WILSSENS,Ruben,OOS,14,52,23,22,7,0.865,3,10,0,100.0,0,0
WOLLENDORF,Tarim,HEI,7,8,4,1,3,0.625,0,0,0,,0,0
WOUTERS,David,LEU,2,8,8,0,0,1.000,0,0,0,,0,0
WUYTS,Stef,DEU,2,16,14,2,0,1.000,0,2,1,66.7,1,0
ZACCHI,Romain,BRU,2,2,2,0,0,1.000,0,2,0,100.0,0,0
