Surname,First Name,Team,AB,R,H,H2,H3,HR,RBI,TB,AVG,SLG,OBP,OPS,BB,HBP,SO,GDP,SF,SH,SB,CS
CLEMENT,Arnaud,TOU,11,3,6,3,1,0,4,11,0.545,1.000,0.545,1.545,0,0,2,0,0,0,0,0
CLEYET,Florian,LIE,17,7,4,1,2,0,6,9,0.235,0.529,0.364,0.893,3,1,3,0,1,0,5,0
CLINCKART,Emeric,MSG,2,3,2,0,0,0,3,2,1.000,1.000,1.000,2.000,3,0,0,0,0,0,5,0
CLUDTS,Quentin,BRI,24,14,11,0,1,0,6,13,0.458,0.542,0.581,1.123,7,0,9,0,0,0,5,1
COLART,Victor,BIN,9,0,2,1,0,0,1,3,0.222,0.333,0.364,0.697,2,0,5,0,0,0,2,2
COOREMANS,Cedric,WBA,27,26,9,3,0,1,10,15,0.333,0.556,0.635,1.191,21,3,10,0,1,0,25,1
COPPENS,Manu,ZOT,26,11,5,2,1,0,2,9,0.192,0.346,0.447,0.793,8,4,6,0,0,0,14,0
COPPENS,Thibault,ZOT,19,6,3,0,1,0,3,5,0.158,0.263,0.273,0.536,3,0,7,0,0,0,4,0
COPPENS,Vitas,WBA,37,21,9,2,0,0,10,11,0.243,0.297,0.472,0.769,14,2,13,0,0,0,20,1
COQUEREAU,Florentin,LIE,1,1,0,0,0,0,0,0,0.000,0.000,0.500,0.500,0,1,1,0,0,0,0,0
CRIEKEMANS,Bruce,MOR,6,0,1,0,0,0,0,1,0.167,0.167,0.375,0.542,2,0,0,0,0,0,0,0
CULOT,Guillaume,BIN,16,7,6,1,0,2,4,13,0.375,0.813,0.444,1.257,2,0,5,0,0,0,6,0
D'ANDREA,Joé,AND,4,4,2,0,0,0,0,2,0.500,0.500,0.667,1.167,2,0,1,0,0,0,3,0
D'OLIVEIRA CARDO,Augustin,TOU,23,7,8,1,2,0,7,13,0.348,0.565,0.400,0.965,2,0,2,0,0,0,9,0
DARDENNE,Hugo,LIE,25,15,12,1,1,0,15,15,0.480,0.600,0.667,1.267,12,2,4,0,0,0,13,0
DE BACKER,Xavier,BRI,36,9,10,2,0,0,14,12,0.278,0.333,0.372,0.705,5,1,11,0,1,0,7,0
DE BAETS,Matthias,BOR,1,1,0,0,0,0,0,0,0.000,0.000,0.500,0.500,1,0,1,0,0,0,0,0
DE CLERCK,Koen,WBA,5,1,3,1,0,0,2,4,0.600,0.800,0.778,1.578,3,1,1,0,0,0,2,0
DE GROOF,Frédérick,BRI,11,13,3,1,1,0,2,6,0.273,0.545,0.758,1.303,18,4,6,0,0,0,12,1
DE JONGH,Tim,BOR,33,11,12,3,0,0,7,15,0.364,0.455,0.475,0.930,7,0,2,0,0,0,2,1
DE KEUKELAIRE,Naomi,TOU,7,0,2,0,0,0,1,2,0.286,0.286,0.500,0.786,3,0,2,0,0,0,0,0
DE LA CRUZ CASTILLO,Romy Augusto,BIN,1,2,0,0,0,0,0,0,0.000,0.000,0.800,0.800,3,1,1,0,0,0,1,1
DE LOCHT,Zjef,WBA,10,2,3,0,0,0,1,3,0.300,0.300,0.364,0.664,1,0,1,0,0,0,1,0
DE MEESTER,Daan,WBA,26,19,13,6,0,0,10,19,0.500,0.731,0.618,1.349,6,2,7,0,0,0,14,0
DE MEESTER,Maarten,WBA,28,13,11,0,0,0,6,11,0.393,0.393,0.528,0.921,7,1,10,0,0,0,10,0
DE SAVEUR,Bram,ZOT,2,2,2,0,0,0,1,2,1.000,1.000,1.000,2.000,1,1,0,0,0,0,2,0
DE WITTE,Stefan,WBA,20,6,6,1,0,0,8,7,0.300,0.350,0.481,0.831,5,2,6,0,0,0,11,0
DEBOECK,Carel,TOU,3,1,0,0,0,0,0,0,0.000,0.000,0.400,0.400,2,0,1,0,0,0,1,0
DECRAENE,Robin,ZOT,12,6,4,1,1,0,6,7,0.333,0.583,0.500,1.083,3,1,2,0,0,0,7,0
DEGIVE,Anatole,SER,6,4,1,0,0,0,0,1,0.167,0.167,0.375,0.542,1,1,1,0,0,0,3,0
DELCOURT,Tim,AND,44,12,13,2,0,0,7,15,0.295,0.341,0.326,0.667,2,0,7,0,0,0,10,0
DELCOURT,Yan,TOU,15,7,4,2,0,0,6,6,0.267,0.400,0.389,0.789,3,0,2,0,0,0,6,0
DELETOMBE,Maxime,BRI,25,22,14,3,0,1,11,20,0.560,0.800,0.732,1.532,16,0,1,0,0,0,17,0
DELLOYE,Justin,MSG,10,4,3,0,0,0,4,3,0.300,0.300,0.462,0.762,3,0,1,0,0,0,3,0
DELVALLEE,Sohan,BIN,1,1,0,0,0,0,0,0,0.000,0.000,0.667,0.667,2,0,1,0,0,0,2,0
DELVAUX,Hugues,BIN,0,0,0,0,0,0,0,0,0.000,0.000,1.000,1.000,1,0,0,0,0,0,1,0
DELVAUX,Thibaud,BIN,33,11,11,1,0,0,12,12,0.333,0.364,0.488,0.852,9,1,10,0,0,0,17,0
DELVENNE,Matthew,AND,10,5,3,1,0,0,2,4,0.300,0.400,0.467,0.867,4,0,4,0,1,0,6,1
DENEUMOSTIER,Pierre,LIE,2,0,0,0,0,0,0,0,0.000,0.000,0.500,0.500,1,1,1,0,0,0,1,0
DENIS,Louis,SER,21,13,6,0,0,0,2,6,0.286,0.286,0.559,0.845,11,2,5,0,0,0,12,2
DENUIT,Sébastien,MSG,7,0,0,0,0,0,2,0,0.000,0.000,0.364,0.364,2,2,4,0,0,0,0,0
DEPAEPE,Tom,ZOT,16,8,7,0,0,0,4,7,0.438,0.438,0.526,0.964,3,0,8,0,0,0,5,1
DEVILLERS,Wyatt,MSG,5,0,1,0,0,0,2,1,0.200,0.200,0.429,0.629,2,0,2,0,0,0,0,1
DIEPENDAELE,Koen,ZOT,8,4,3,0,0,0,3,3,0.375,0.375,0.444,0.819,1,0,0,0,0,0,4,0
DUCHAINE,Jeremy,LIE,40,15,11,1,0,0,11,12,0.275,0.300,0.431,0.731,9,2,11,0,0,0,9,0
DUCKERS,Aurore,LIE,8,0,2,1,0,0,1,3,0.250,0.375,0.333,0.708,1,0,5,0,0,0,0,0
DUMINICO,Ludovic,BRI,10,3,4,1,0,0,3,5,0.400,0.500,0.500,1.000,1,1,3,0,0,0,4,0
DUPONT,Aubin,AND,7,5,5,2,0,0,8,7,0.714,1.000,0.700,1.700,1,1,0,0,1,0,5,0
DURIEUX,Laurent,BRI,36,29,17,3,3,1,25,29,0.472,0.806,0.620,1.426,13,1,2,0,0,0,20,0
DUVIVIER,Adèle,TOU,5,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,5,0,0,0,0,0
EDERICH,Arthur,LIE,9,8,8,1,0,0,5,9,0.889,1.000,0.846,1.846,3,0,0,0,1,0,4,0
EEKHOUT,Robin,ZOT,12,6,3,0,0,0,0,3,0.250,0.250,0.526,0.776,5,2,5,0,0,0,1,0
FABRI,Aurélien,MSG,5,2,3,1,0,0,0,4,0.600,0.800,0.714,1.514,2,0,2,0,0,0,0,0
FAHANDEZH SAADI,Mohsen,BIN,9,2,0,0,0,0,0,0,0.000,0.000,0.100,0.100,1,0,3,0,0,0,4,0
FATIHI,Nouamane,BOR,3,1,1,0,0,0,0,1,0.333,0.333,0.500,0.833,1,0,0,0,0,0,0,0
FERRIELLO,Fabrizio,SER,30,13,13,1,0,0,11,14,0.433,0.467,0.622,1.089,13,2,4,0,0,0,13,0
FIEVET,Antoine,AND,34,26,12,3,2,0,8,19,0.353,0.559,0.639,1.198,24,3,8,0,0,0,38,0
FIEZ,Lilian,MSG,22,14,12,3,1,0,10,17,0.545,0.773,0.667,1.440,4,4,4,0,0,0,8,0
FIORIDO,Luca,BIN,7,2,2,0,0,0,1,2,0.286,0.286,0.583,0.869,4,1,4,0,0,0,5,0
FLORUS,Amraa,MOR,19,5,5,2,1,0,3,9,0.263,0.474,0.364,0.838,2,1,4,0,0,0,2,0
FLORUS,Aron,MOR,15,5,0,0,0,0,1,0,0.000,0.000,0.286,0.286,6,0,5,0,0,0,2,0
FOUREZ,Youri,TOU,23,9,11,3,0,0,3,14,0.478,0.609,0.500,1.109,1,0,5,0,0,0,9,0
FOURNEAUX,Mallory,AND,30,13,12,1,0,0,9,13,0.400,0.433,0.561,0.994,8,3,5,0,0,0,26,0
FOURNEAUX,Xavier,AND,5,1,2,0,0,0,0,2,0.400,0.400,0.571,0.971,2,0,1,0,0,0,5,0
FRANCKART,Dorian,SER,12,1,3,0,0,0,4,3,0.250,0.250,0.438,0.688,4,0,3,0,0,0,1,0
FRANCOIS,David,BIN,21,4,7,0,0,0,4,7,0.333,0.333,0.462,0.795,4,1,6,0,0,0,10,1
FRANCOIS,Julien,MSG,7,4,1,0,0,0,5,1,0.143,0.143,0.400,0.543,1,2,1,0,0,0,1,0
GENAO,Rigoberto,BRI,7,5,4,1,0,0,5,5,0.571,0.714,0.667,1.381,2,0,0,0,0,0,2,0
GERARDI,Jochen,ZOT,8,6,4,2,0,0,2,6,0.500,0.750,0.714,1.464,4,2,1,0,0,0,4,0
GHYS,Frédéric,AND,16,7,5,0,0,0,3,5,0.313,0.313,0.542,0.855,7,1,3,0,0,0,7,0
GHYS,Ilian,AND,45,21,13,0,1,0,17,15,0.289,0.333,0.543,0.876,23,2,9,0,0,0,15,0
GIELISSEN,Maxim,MOR,12,1,1,0,0,0,1,1,0.083,0.083,0.267,0.350,2,1,7,0,0,0,0,0
GIHOUL,Nicolas,LIE,1,1,1,0,0,0,0,1,1.000,1.000,1.000,2.000,0,0,0,0,0,0,0,0
GIJSENS,Jossip,MOR,9,0,1,0,0,0,2,1,0.111,0.111,0.273,0.384,2,0,6,0,0,0,1,0
GOFFINET,Valentin,AND,18,3,2,0,0,0,0,2,0.111,0.111,0.273,0.384,3,1,10,0,0,0,3,0
GOMES,Stéphane,TOU,1,1,1,0,0,0,0,1,1.000,1.000,1.000,2.000,0,0,0,0,0,0,0,0
GONTIER,Yannick,BOR,7,5,2,1,0,0,3,3,0.286,0.429,0.545,0.974,1,3,0,0,0,0,2,0
GOUDELOUF,Sébastien,BRI,6,5,2,1,0,0,3,3,0.333,0.500,0.636,1.136,5,0,0,0,0,0,6,0
GROOTAERT,Paco,MSG,26,19,11,2,1,0,11,15,0.423,0.577,0.674,1.251,17,3,6,0,0,0,7,0
GUERRA ELIZONDO,César Emilio,BRI,32,13,6,0,0,0,10,6,0.188,0.188,0.460,0.648,14,3,6,0,1,0,5,1
GUERRA GUERRERO,César,BRI,0,0,0,0,0,0,0,0,0.000,0.000,1.000,1.000,2,0,0,0,0,0,0,0
GUERY,Robin,BIN,16,4,8,0,0,0,1,8,0.500,0.500,0.500,1.000,0,0,2,0,0,0,5,0
GUY,Romain,BRI,6,4,2,2,0,0,6,4,0.333,0.667,0.556,1.223,2,1,2,0,0,0,2,0
HAGELSTEENS,Sébastien,LIE,1,1,1,0,0,0,2,1,1.000,1.000,0.667,1.667,0,1,0,0,1,0,2,0
HAMELEERS,Illy,WBA,32,27,11,1,2,0,7,16,0.344,0.500,0.618,1.118,22,1,12,0,0,0,27,0
HATO,Daira,MOR,4,1,0,0,0,0,0,0,0.000,0.000,0.600,0.600,6,0,2,0,0,0,0,0
HAUBRUGE,Nathan,BIN,14,10,9,1,0,0,4,10,0.643,0.714,0.667,1.381,3,0,2,0,1,0,13,0
HAVELANGE,Nicolas,SER,34,26,14,2,0,0,9,16,0.412,0.471,0.583,1.054,11,3,8,0,0,0,25,0
HERBECQ,Corentin,BIN,16,6,2,0,0,0,3,2,0.125,0.125,0.417,0.542,7,1,10,0,0,0,7,0
HERBECQ,Valentin,BIN,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,1,0,0,0,0,0
HOEBREGS,Christian,LIE,4,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,2,0,0,0,0,0
HORRY AMMOUR,Nael,MSG,23,15,11,3,0,0,9,14,0.478,0.609,0.658,1.267,11,3,5,0,1,1,11,0
HOSDEY,Nicolas,BIN,2,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,1
HOSDEY,Talya,BIN,0,2,0,0,0,0,0,0,0.000,0.000,1.000,1.000,1,1,0,0,0,0,2,0
HUBERT LOZA Y SEVILLA,Diego,SER,26,9,14,0,0,0,3,14,0.538,0.538,0.600,1.138,4,0,8,0,0,1,9,0
HUBERT,Adrien,BRI,2,2,0,0,0,0,0,0,0.000,0.000,0.500,0.500,2,0,1,0,0,0,2,0
HUTSE,Ruben,ZOT,6,3,4,1,0,0,1,5,0.667,0.833,0.667,1.500,0,0,1,0,0,0,1,0
IACONO,Pascal,SER,12,1,2,0,0,0,4,2,0.167,0.167,0.333,0.500,3,0,0,0,0,0,0,0
IMBERT,Nils,BOR,1,1,0,0,0,0,0,0,0.000,0.000,0.500,0.500,1,0,1,0,0,0,2,0
JUDE,Samuel,BIN,10,3,4,0,0,0,1,4,0.400,0.400,0.538,0.938,2,1,3,0,0,0,3,0
KENNIS,Kiran,MOR,4,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,1,0,0,0,0,0
KEUNINGS,Kevin,SER,7,5,6,0,0,0,2,6,0.857,0.857,0.900,1.757,2,1,0,0,0,0,3,0
KHOUCH,Medhi,LIE,8,5,2,0,0,0,1,2,0.250,0.250,0.455,0.705,3,0,2,0,0,0,4,0
KIELEMOES,Bavo,ZOT,8,1,4,1,0,0,3,5,0.500,0.625,0.556,1.181,0,1,0,0,0,0,1,0
KOLB,Lior,MSG,7,7,5,0,0,0,2,5,0.714,0.714,0.818,1.532,3,1,1,0,0,0,5,0
KROTISIK,Erwan,SER,22,15,7,1,0,0,5,8,0.318,0.364,0.531,0.895,7,3,14,0,0,0,13,0
KUS,Jonathan,LIE,29,12,9,0,0,0,6,9,0.310,0.310,0.474,0.784,7,2,10,0,0,0,12,0
LAHAYE,Arnaud,LIE,1,0,1,0,0,0,0,1,1.000,1.000,1.000,2.000,0,0,0,0,0,0,0,0
LALOUX,Mélanie,TOU,0,0,0,0,0,0,0,0,0.000,0.000,1.000,1.000,1,0,0,0,0,0,1,0
LAROY,Seraphin,AND,2,2,0,0,0,0,0,0,0.000,0.000,0.600,0.600,3,0,2,0,0,0,3,0
LAURENT,David,BRI,26,22,10,1,0,0,9,11,0.385,0.423,0.619,1.042,14,2,1,0,0,0,14,0
LEBRUN,Anthony,BIN,50,22,19,3,1,2,19,30,0.380,0.600,0.475,1.075,9,1,7,0,1,0,19,0
LECOCQ,Emma,LIE,14,9,2,0,0,0,1,2,0.143,0.143,0.500,0.643,8,2,7,0,0,0,4,1
LEFEBVRE,Alexandre,SER,18,9,4,0,1,0,3,6,0.222,0.333,0.481,0.814,8,1,7,0,0,0,5,0
LEMAN,Mathieu,TOU,10,2,2,1,0,0,0,3,0.200,0.300,0.333,0.633,1,1,2,0,0,0,6,0
LEONARD,Antoine,MSG,29,17,13,2,0,0,11,15,0.448,0.517,0.610,1.127,9,3,5,0,0,2,14,0
LIBERT,Louis,BIN,2,1,1,0,0,0,0,1,0.500,0.500,0.500,1.000,0,0,0,0,0,0,2,0
LINI,Benjamin,BIN,11,2,4,1,0,0,2,5,0.364,0.455,0.563,1.018,2,3,2,0,0,0,4,0
LISSENS,Ferre,ZOT,23,7,7,1,0,1,5,11,0.304,0.478,0.429,0.907,5,0,5,0,0,0,8,0
LISSENS,Jurre,ZOT,4,0,0,0,0,0,0,0,0.000,0.000,0.200,0.200,1,0,1,0,0,0,1,0
MAGERMANS,Louis,LIE,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0
MALPOIX,Pascal,BRI,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0
MARCHAL,Simon,AND,2,1,0,0,0,0,1,0,0.000,0.000,0.333,0.333,0,1,1,0,0,0,0,0
MAREELS,Glenn,BOR,9,2,4,0,1,0,6,6,0.444,0.667,0.545,1.212,0,2,1,0,0,1,0,0
MAREELS,Gregg,BOR,8,0,3,1,0,0,3,4,0.375,0.500,0.375,0.875,0,0,2,0,0,0,0,0
MARENGO ESCOBAR,Lorena,TOU,3,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,2,0,0,0,0,0
MARION,Vincent,MSG,9,4,2,0,0,0,3,2,0.222,0.222,0.588,0.810,6,2,4,0,0,0,3,0
MARZINO,Ethan,SER,31,13,11,1,0,0,3,12,0.355,0.387,0.524,0.911,7,4,9,0,0,0,8,0
MASTRONARDI,Aurélien,AND,7,6,2,0,0,0,1,2,0.286,0.286,0.706,0.992,8,2,4,0,0,0,11,0
MATHIEU,Damien,AND,3,1,0,0,0,0,0,0,0.000,0.000,0.571,0.571,4,0,3,0,0,0,3,0
MEULENYZER,Hannes,ZOT,7,6,5,1,0,0,2,6,0.714,0.857,0.800,1.657,2,1,1,0,0,0,4,0
MICCICHE,Raphaël,SER,6,2,4,0,0,0,1,4,0.667,0.667,0.778,1.445,3,0,1,0,0,0,6,0
MOONS,Ruben,BOR,9,2,0,0,0,0,0,0,0.000,0.000,0.100,0.100,0,1,5,0,0,0,1,0
MOORS,Boudewijn,ZOT,13,3,6,1,1,0,2,9,0.462,0.692,0.563,1.255,3,0,1,0,0,0,4,0
MULNARD,Hugo,TOU,12,4,4,3,0,0,1,7,0.333,0.583,0.467,1.050,2,1,4,0,0,0,0,1
MULPAS,Loïc,MSG,28,24,17,1,2,0,20,22,0.607,0.786,0.703,1.489,8,1,1,0,0,0,14,0
MURER,Sébastien,BIN,18,7,4,0,0,0,4,4,0.222,0.222,0.391,0.613,5,0,0,0,0,0,9,0
NIAZI,Hsibullah,BOR,37,14,11,2,0,0,8,13,0.297,0.351,0.413,0.764,7,1,10,1,1,0,11,1
NILS,Alexis,SER,28,10,6,1,0,0,3,7,0.214,0.250,0.476,0.726,12,2,10,0,0,0,11,1
NOTTEBAERT,Kilian,LIE,30,24,13,3,0,0,10,16,0.433,0.533,0.673,1.206,15,7,4,0,0,0,24,0
NUNES MARQUES,Hugo,AND,2,3,2,0,0,0,1,2,1.000,1.000,0.800,1.800,1,1,0,0,1,0,3,0
OESAU,Guillaume,BRI,12,6,2,0,0,0,5,2,0.167,0.167,0.353,0.520,4,0,4,0,1,0,1,0
OMLOOP,Jelle,BOR,24,4,3,1,0,0,4,4,0.125,0.167,0.241,0.408,3,1,11,0,1,0,1,0
OVERMEIRE,Ewaud,WBA,4,3,2,1,0,0,3,3,0.500,0.750,0.667,1.417,2,0,1,0,0,0,0,0
PICQUET,Corentin,MSG,14,6,2,0,0,0,2,2,0.143,0.143,0.429,0.572,4,3,7,0,0,0,4,0
PINA,Michael,ZOT,7,3,1,0,0,0,0,1,0.143,0.143,0.500,0.643,5,0,2,0,0,0,2,0
PLASSCHAERT,Briek,ZOT,3,0,1,0,0,0,0,1,0.333,0.333,0.500,0.833,1,0,0,0,0,0,0,0
PLENNEVAUX,Alexandre,BRI,1,1,0,0,0,0,1,0,0.000,0.000,0.667,0.667,2,0,0,0,0,0,1,0
PLOMPEN,Xaime,MOR,9,5,2,0,0,0,1,2,0.222,0.222,0.632,0.854,10,0,7,0,0,0,7,0
POLFLIET,Xian,WBA,5,3,2,0,0,0,1,2,0.400,0.400,0.625,1.025,3,0,0,0,0,0,0,0
POUILLON,Maxence,AND,43,16,16,4,0,0,15,20,0.372,0.465,0.481,0.946,9,0,6,0,0,0,15,0
PYPAERT,Charles-Simon,TOU,12,2,2,0,0,0,1,2,0.167,0.167,0.231,0.398,1,0,2,0,0,0,3,0
QUIVY,Maxime,BIN,9,2,3,0,0,0,0,3,0.333,0.333,0.538,0.871,3,1,2,0,0,0,1,0
RASSCHAERT,Maarten,ZOT,3,0,1,0,0,0,0,1,0.333,0.333,0.500,0.833,1,0,0,0,0,0,0,0
RAYMOND,Xavier,BRI,11,12,3,0,0,0,3,3,0.273,0.273,0.619,0.892,10,0,3,0,0,0,10,0
ROBERTS,Joshua,BRI,21,12,5,1,0,0,5,6,0.238,0.286,0.448,0.734,8,0,4,0,0,0,17,0
ROELAND,Matthias,ZOT,2,3,2,0,0,0,1,2,1.000,1.000,1.000,2.000,1,0,0,0,0,0,4,0
ROMMENS,Liam,WBA,1,0,1,0,0,0,1,1,1.000,1.000,1.000,2.000,1,0,0,0,0,0,0,0
RÉGNIEZ,Hugo,MSG,27,25,10,1,0,0,9,11,0.370,0.407,0.691,1.098,18,10,7,0,0,0,21,2
SANTAMARIA,Andrea,SER,4,0,2,0,0,0,2,2,0.500,0.500,0.500,1.000,0,0,2,0,0,0,0,0
SATENS,Matthew,BOR,18,10,10,3,0,0,7,13,0.556,0.722,0.667,1.389,5,1,2,0,0,0,6,0
SAVE,Noé,LIE,23,11,8,4,0,0,11,12,0.348,0.522,0.483,1.005,6,0,3,0,0,0,8,0
SCAUFLAIR,Bastien,SER,6,1,5,0,0,0,3,5,0.833,0.833,0.857,1.690,1,0,1,0,0,0,1,0
SCHAECK,Dempsey,MOR,16,2,4,2,0,0,4,6,0.250,0.375,0.368,0.743,2,1,6,0,0,0,2,0
SCHMITZ,Donatien,BRI,20,14,7,2,0,0,7,9,0.350,0.450,0.658,1.108,15,3,6,0,0,0,14,1
SCHOENAERS,Brieuc,MSG,36,22,15,0,2,0,16,19,0.417,0.528,0.580,1.108,11,3,2,0,0,0,13,1
SCOTT,Adam,BIN,31,22,15,4,0,2,9,25,0.484,0.806,0.644,1.450,12,2,8,0,0,0,21,0
SEYNAEVE VROMAN,Oscar,MSG,50,30,21,3,2,0,26,28,0.420,0.560,0.610,1.170,20,6,11,0,1,2,24,2
SEYNAEVE-VROMAN,Emile,MSG,7,5,3,0,0,0,2,3,0.429,0.429,0.636,1.065,3,1,1,0,0,0,3,0
SIRAUX,Guillaume,BIN,40,14,21,2,1,1,4,28,0.525,0.700,0.587,1.287,5,1,10,0,0,0,20,2
SIRGEDAS,Matas,BOR,10,7,5,2,0,0,3,7,0.500,0.700,0.615,1.315,2,1,0,0,0,0,7,0
SLOWIK,Cloé,LIE,3,2,1,0,0,0,2,1,0.333,0.333,0.778,1.111,6,0,2,0,0,0,3,1
SMITS,Pieter,BOR,14,1,2,1,0,0,3,3,0.143,0.214,0.188,0.402,1,0,5,0,1,0,0,0
SOLLAMI,Michele,BIN,16,7,4,2,0,0,3,6,0.250,0.375,0.556,0.931,10,1,2,0,0,1,11,1
SPINNOY,Kevin,MOR,10,1,1,0,0,0,0,1,0.100,0.100,0.308,0.408,2,1,5,0,0,0,0,0
SPITALI,Antonio,LIE,32,36,8,3,0,0,9,11,0.250,0.344,0.657,1.001,34,4,6,0,0,0,33,0
STOKART,Adrien,AND,5,6,5,1,0,0,1,6,1.000,1.200,1.000,2.200,4,1,0,0,0,0,3,0
T'SIOBBEL,Nolle,ZOT,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,1,0,0,0,0,0
TASIAUX,Benjamin,AND,11,5,4,0,0,0,2,4,0.364,0.364,0.500,0.864,2,1,1,0,0,0,8,0
THORON,Clément,SER,22,10,6,1,1,0,10,9,0.273,0.409,0.500,0.909,8,2,10,0,0,0,9,1
TOPALKA,Emre,SER,23,25,10,0,0,0,10,10,0.435,0.435,0.729,1.164,17,8,5,0,0,0,24,0
TRAN,David,BRI,3,3,0,0,0,0,1,0,0.000,0.000,0.667,0.667,6,0,3,0,0,0,2,1
TSIOBBEL,Sam,ZOT,23,6,9,4,0,0,5,13,0.391,0.565,0.417,0.982,1,0,3,0,0,0,7,0
