Surname,First Name,Team,G,C,PO,A,E,FLDP,DP,SBA,CSB,SBAP,PB,CI
GIRASOLE,Andrea,MIL,3,1,0,1,0,1.000,0,0,0,,0,0
GISMONDI,Ludovico,TOR,11,1,0,1,0,1.000,0,0,1,0.0,0,0
GOMEZ CARRASCO,Faustino,MON,20,55,25,22,8,0.855,3,0,0,,0,0
GOMEZ RAGUSA,Jose Luis,ACA,8,58,50,5,3,0.948,1,8,1,88.9,2,0
GONZALES HERNANDEZ,Christofer,RON,6,5,4,1,0,1.000,0,0,0,,0,0
GONZALEZ SANAMÈ,Noel,PAR,26,47,43,4,0,1.000,2,0,0,,0,0
GONZALEZ VALERA,Luis Gabriel,SAL,17,8,0,8,0,1.000,0,2,0,100.0,0,0
GONZALEZ,Alberto,ROV,23,55,23,24,8,0.855,8,0,1,0.0,1,0
GONZALEZ,Pablo,MAC,28,76,30,41,5,0.934,12,0,0,,0,0
GONZALEZ,Ronmel Higuey,ACA,16,23,3,18,2,0.913,1,0,0,,0,0
GORRIN,Danny,BRE,2,13,11,2,0,1.000,2,0,0,,0,0
GORRIN,Gabriel Enrique,BRE,24,97,35,54,8,0.918,8,0,0,,0,0
GOZZINI,Tommaso,FIO,25,46,42,3,1,0.978,1,0,0,,0,0
GRADALI,Lorenzo,CRO,25,52,17,29,6,0.885,4,0,0,,0,0
GRAIANI,Edoardo,SAL,3,23,23,0,0,1.000,1,0,0,,0,0
GRASSI,Stefano,SEN,13,14,2,10,2,0.857,1,0,0,,0,0
GRIMAUDO,Alessandro,BOL,26,61,54,5,2,0.967,5,0,0,,0,0
GUADAGNINO,Freddy Jesus,SEN,16,70,25,39,6,0.914,10,0,0,,0,0
GUARDA,Dario,VER,17,20,6,14,0,1.000,0,1,2,33.3,0,0
GUERRA CEBALLOS,Pedro Rafael,SAL,12,13,4,8,1,0.923,1,0,0,,0,0
GUEVARA,Carlos Modesto,DRA,20,1,1,0,0,1.000,0,0,0,,0,0
GUILLEN MARVAL,Angel Eduardo,TOR,14,17,2,13,2,0.882,0,0,0,,0,0
HATMA,Enrique Starling,RES,29,375,340,29,6,0.984,4,23,15,60.5,5,0
HERNANDEZ APETEGUIA,Estayle Manuel,ATL,31,162,157,5,0,1.000,4,0,0,,0,0
HERNANDEZ ESPINOSA,Ruben,RES,15,19,3,15,1,0.947,2,0,0,,0,0
HERNANDEZ ROJO,Alexander José,SEN,12,116,104,12,0,1.000,2,8,2,80.0,3,0
HEYER,Kurt Wolfgang,NET,10,2,2,0,0,1.000,0,1,0,100.0,0,0
HIDALGO REYES,Stalin Stiven,JRG,14,6,1,5,0,1.000,0,0,0,,0,0
HURTADO NOA,Yuliesky,MOD,19,26,7,15,4,0.846,0,0,1,0.0,0,0
INFANTE LUTI,Juan Carlos,MOD,31,96,31,59,6,0.938,8,0,0,,0,0
IOLI,Nicolò,RIM,13,19,7,7,5,0.737,1,0,1,0.0,0,0
JARAMILLO MARCANO,Milko Alexandre,BRE,25,106,34,64,8,0.925,13,0,0,,0,0
JERMAN,Matic Anton,CER,2,1,1,0,0,1.000,0,0,0,,0,0
JIMENEZ GOMEZ,Elias,CER,18,24,4,20,0,1.000,0,0,1,0.0,0,0
JOSEPH TIMO,Manuel Marcelo,COL,28,102,40,54,8,0.922,10,0,0,,0,0
JUAQUIN,Urwin Enrique Estefano,PAR,23,81,23,53,5,0.938,9,0,0,,0,0
KOURTIS,Dimitrios,RSM,9,1,0,1,0,1.000,0,0,1,0.0,0,0
KRASNIQI,Albrim,FIO,16,6,1,2,3,0.500,0,0,0,,0,0
KRASNIQI,Endrit,FIO,14,13,1,9,3,0.769,1,0,2,0.0,0,0
KRASNIQI,Labinot,FIO,26,7,5,1,1,0.857,1,0,0,,0,0
KRASNIQI,Mergim,FIO,32,213,188,16,9,0.958,8,25,5,83.3,5,0
LAGHI,Cristian,GOD,5,4,3,0,1,0.750,0,0,0,,0,0
LAMBERTINI,Lorenzo,BOL,3,15,13,1,1,0.933,0,0,0,,0,0
LAMBERTINI,Lorenzo,LON,17,66,53,5,8,0.879,0,18,3,85.7,4,1
LANFRANCHI,Matteo,SAL,30,87,18,60,9,0.897,4,0,0,,0,0
LANZI,Leonardo,MON,13,3,0,2,1,0.667,0,0,0,,0,0
LATIMORE II,Frederick Quincy,NET,26,23,20,2,1,0.957,0,0,0,,0,0
LAVEZZO,Tommaso,ROV,23,25,23,2,0,1.000,1,0,0,,0,0
LEONESIO,Tommaso,SEN,8,19,4,12,3,0.842,1,0,0,,0,0
LEONORA,Ericson Neptali,BOL,29,23,22,1,0,1.000,0,0,0,,0,0
LEYVA DELGADO,Elian,BOL,2,2,0,2,0,1.000,0,0,0,,0,0
LIBERATI,Filippo,CER,6,2,2,0,0,1.000,0,0,0,,0,0
LIBERATORE,Ernesto Paolo,BOL,25,309,263,42,4,0.987,0,13,6,68.4,2,0
LIGUORI,Lars Vincent,NET,15,10,4,6,0,1.000,1,0,0,,0,0
LINO CORREA,Gabriel Eloy,NET,27,210,196,14,0,1.000,3,4,2,66.7,1,0
LO MONACO,Andrea,MIL,25,91,61,27,3,0.967,4,0,0,,0,0
LOARDI,Niccolò Maria,BOL,25,12,11,0,1,0.917,0,0,0,,0,0
LOLLO,Alessio,RON,11,14,10,2,2,0.857,0,0,0,,0,0
LOMBARDI,Matteo,OLT,33,70,15,44,11,0.843,7,0,0,,0,0
LOPEZ GUERRA,Aliangel Frank,MAC,12,9,2,7,0,1.000,1,1,0,100.0,0,0
LOPEZ NUNEZ,Javier Alberto,MAC,28,120,47,64,9,0.925,18,0,0,,0,0
LOPEZ SANCHEZ,Manuel Alejandro,RES,22,17,17,0,0,1.000,0,0,0,,0,0
LORI,Emanuele,OLT,33,58,18,36,4,0.931,3,0,0,,0,0
LORI,Maicol,COL,26,154,147,6,1,0.994,11,2,0,100.0,0,0
LUCIANI,Gionni,MAC,24,26,26,0,0,1.000,0,0,0,,0,0
LUDOVISI,Fabio,ACA,26,28,23,2,3,0.893,2,0,0,,0,0
LUDOVISI,Francesco,ACA,15,102,90,6,6,0.941,0,36,2,94.7,1,0
LUGO RENGIFO,Enmanuel De Jesus,MAC,20,188,166,17,5,0.973,2,12,4,75.0,3,0
MACCAGNAN,Luca,RON,6,8,8,0,0,1.000,0,0,0,,0,0
MACCAGNAN,Luca,CER,23,36,36,0,0,1.000,1,0,0,,0,0
MAGGIO,Matteo,JRG,19,26,26,0,0,1.000,3,0,0,,0,0
MAGLIO,Manuel,RES,16,7,1,5,1,0.857,0,2,0,100.0,0,0
MALDONADO,Rogelio,RES,30,55,51,3,1,0.982,2,0,0,,0,0
MANGHI,Giacomo,OLT,24,18,14,2,2,0.889,0,0,0,,0,0
MANTOVANI,Pietro,COL,12,14,14,0,0,1.000,0,0,0,,0,0
MARCANDALLI,Andrea,BRE,15,28,26,2,0,1.000,0,0,0,,0,0
MARCHESI,Daniele,CRO,16,33,12,20,1,0.970,4,0,0,,0,0
MARCHESI,Francesco,CRO,21,70,61,5,4,0.943,0,4,3,57.1,4,0
MARCHI,Davide,BOL,4,5,2,3,0,1.000,0,0,0,,0,0
MARCHI,Davide,LON,26,107,40,59,8,0.925,10,0,0,,0,0
MARGHERI,Manuele,LAN,15,14,2,12,0,1.000,1,0,0,,0,0
MARINELLI,Tommaso,MAC,2,1,1,0,0,1.000,0,0,0,,0,0
MARRAS,Gabriele,MON,4,11,6,4,1,0.909,1,0,0,,0,0
MARTIN PEREZ,Oregsis,FIO,43,39,6,31,2,0.949,4,0,1,0.0,0,0
MARTINEZ HOLGUIN,Euridis,MOD,13,12,3,7,2,0.833,1,0,0,,0,0
MARTINI PARILLI,Renzo Guillermo,BOL,30,60,17,40,3,0.950,3,0,0,,0,0
MARTONE,Luca,MOD,36,170,50,108,12,0.929,15,0,0,,0,0
MARVAL,Osman,BOL,26,194,182,10,2,0.990,7,3,0,100.0,1,0
MARZIALE,Jacopo,TOR,26,164,146,16,2,0.988,1,15,5,75.0,4,1
MATA ORTIZ,Victor Paul,LAN,29,45,39,1,5,0.889,0,0,0,,0,0
MAZZA,Ivan,CRO,2,1,0,0,1,0.000,0,0,0,,0,0
MAZZANTI,Giuseppe,NET,26,159,131,25,3,0.981,15,0,0,,0,0
MAZZOCCHI,Rene Rafael,RSM,9,3,1,2,0,1.000,1,0,0,,0,0
MELEGARI,Nicola,COL,24,46,46,0,0,1.000,0,0,0,,0,0
MELIORI,Davide,VER,30,123,44,65,14,0.886,13,0,0,,0,0
MELONI,Giulio,TOR,3,3,2,1,0,1.000,1,0,0,,0,0
MENONI,Daniele,FIO,19,11,4,2,5,0.545,1,0,0,,0,0
MENONI,Leonardo,LAN,14,5,2,3,0,1.000,1,0,1,0.0,0,0
MERCURI,Danilo,JRG,30,44,29,11,4,0.909,2,0,0,,0,0
MERCURI,Mattia,NET,26,97,22,71,4,0.959,10,0,0,,0,0
MERIGGI,Davide,GOD,15,30,29,1,0,1.000,1,0,0,,0,0
MERIGGI,Giacomo,GOD,10,11,9,1,1,0.909,0,0,0,,0,0
MEROLA,Riccardo,MOD,3,2,1,0,1,0.500,0,0,0,,0,0
MESCHINI,Michele,TOR,13,4,0,4,0,1.000,0,0,1,0.0,0,0
MESSINA,Jordan,ACA,12,1,0,0,1,0.000,0,0,0,,0,0
MEZZETTI,Axel,ATL,3,5,5,0,0,1.000,0,0,0,,0,0
MICEU,Mario,RON,32,86,42,37,7,0.919,4,0,0,,0,0
MIGLIETTA,Matteo,FIO,19,60,54,6,0,1.000,2,30,1,96.8,2,0
MILANI,Niccolò,SEN,24,189,154,31,4,0.979,2,16,10,61.5,1,0
MILICI,Concetto Federico,RES,6,2,1,1,0,1.000,0,0,0,,0,0
MINARI,Alexandro,CRO,5,16,8,8,0,1.000,1,0,0,,0,0
MINEO,Alberto,PAR,12,107,92,12,3,0.972,1,1,3,25.0,0,0
MINGHELLI RADOLOVICH,Nicolò,GOD,12,3,3,0,0,1.000,0,0,0,,0,0
MIRABAL LEON,Charlie Peter,COL,2,4,1,2,1,0.750,1,0,0,,0,0
MOCCIA,Gianluca,DRA,31,120,47,58,15,0.875,16,0,0,,0,0
MOLDUCCI,Jacopo,GOD,3,4,3,1,0,1.000,0,2,0,100.0,1,0
MONARI,Eugenio,GOD,24,36,33,1,2,0.944,1,0,0,,0,0
MONDA,Manuel,ATL,24,95,89,6,0,1.000,2,13,0,100.0,0,0
MONDA,Mirco,ATL,18,41,37,3,1,0.976,0,0,0,,0,0
MONDO,Marco,VER,29,27,23,3,1,0.963,1,0,0,,0,0
MONELLO,Giulio,PAR,14,111,102,7,2,0.982,0,8,0,100.0,0,0
MONTAGNER,Lorenzo,DRA,22,41,40,0,1,0.976,0,0,0,,0,0
MONTANARI,Alessandro,ATL,24,70,68,0,2,0.971,0,0,0,,0,0
MONTANARI,Lorenzo,ATL,16,22,8,10,4,0.818,1,0,0,,0,0
MONTI,Daniel,BOL,17,41,16,18,7,0.829,4,0,0,,0,0
MONTICELLI,Davide,SEN,10,2,0,1,1,0.500,0,0,0,,0,0
MONTIETH HERRERA,Frank Andry,ATL,12,10,3,7,0,1.000,0,0,1,0.0,0,0
MORGANTI,Tommaso,MAC,1,9,9,0,0,1.000,0,0,0,,0,0
MORILLO PUNTIEL,Geronimo Arturo,MIL,17,4,0,4,0,1.000,1,0,1,0.0,0,0
MORO,Matteo,DRA,12,6,1,5,0,1.000,0,0,0,,0,0
MORONTA RODRIGUEZ,Francisco Julian,BOL,5,6,4,2,0,1.000,0,0,0,,0,0
MORONTA RODRIGUEZ,Francisco Julian,LON,16,25,13,10,2,0.920,3,0,0,,0,0
MORREALE,Nicholas Alexander,ROV,46,113,91,18,4,0.965,11,0,0,,1,0
MORRESI,Alessandro,MAC,18,31,11,18,2,0.935,3,0,0,,0,0
MORRESI,Lorenzo,RSM,18,142,131,11,0,1.000,5,1,3,25.0,0,0
MOSCA,Diego,BOZ,3,3,2,0,1,0.667,0,0,0,,0,0
MOSCONI,Leonardo,VER,30,52,47,2,3,0.942,1,0,0,,0,0
MUCCINI,Tommaso,RIM,8,6,2,4,0,1.000,1,0,0,,0,0
MURGIA,Edoardo,CAG,20,15,14,0,1,0.933,0,0,0,,0,0
NANETTI,Andrea,LON,12,3,0,2,1,0.667,0,0,0,,0,0
NARDI,Alessandro,OLT,35,64,26,32,6,0.906,5,0,0,,0,0
NARDI,Francesco,COL,19,7,2,5,0,1.000,0,0,1,0.0,0,0
NEGRI,Giulio,MIL,14,26,8,12,6,0.769,1,0,0,,0,0
NEPOTI,Riccardo,ATL,12,12,2,10,0,1.000,0,0,1,0.0,0,0
NERI,Nazzareno,ACA,8,18,18,0,0,1.000,0,0,0,,0,0
NIFOSÌ,Matteo,VER,32,115,28,76,11,0.904,10,0,0,,0,0
NOGUERA,Freddy Miguel,NET,25,39,21,16,2,0.949,2,0,0,,0,0
NOSTI,Nicholas Gidon,ROV,31,162,48,104,10,0.938,20,0,0,,0,0
NOVELLO,Davide,DRA,37,61,53,5,3,0.951,1,0,0,,0,0
OBERTO,Orlando Junior,JRG,16,7,1,5,1,0.857,1,0,0,,0,0
OLDANO,Matteo,TOR,29,49,41,7,1,0.980,0,0,0,,0,0
ONCEANU,Daniel,CRO,2,8,5,3,0,1.000,2,0,0,,0,0
ORIGLIA,Fabio,ACA,28,132,118,14,0,1.000,5,12,3,80.0,1,0
ORRASCH,Andrea,VER,20,126,107,15,4,0.968,1,28,6,82.4,8,0
PACCHIAROTTI,Stefano,MON,5,7,7,0,0,1.000,0,1,0,100.0,0,0
PACIELLO,Riccardo,MOD,9,11,10,1,0,1.000,0,1,0,100.0,3,0
PADELLA,Andrea,MIL,1,1,1,0,0,1.000,0,0,0,,1,0
PALTRINIERI,Alessio,MOD,14,6,1,4,1,0.833,0,1,2,33.3,0,0
PALUMBO CARDOZO,Angelo Michelle Paolo,BOL,12,4,3,1,0,1.000,0,0,0,,0,0
PANCELLINI,Mirko,JRG,10,13,12,1,0,1.000,1,0,0,,0,0
PANICHI,Tommaso,FIO,24,35,34,0,1,0.971,0,0,0,,0,0
PAOLINI,Ricardo Segundo,PAR,26,89,39,48,2,0.978,13,0,0,,0,0
PARRINI,Antonio,LAN,27,78,20,43,15,0.808,8,0,0,,0,0
PASCOLI,Marco,TOR,21,38,12,25,1,0.974,2,0,0,,0,0
PASCOLI,Matteo,TOR,30,132,39,87,6,0.955,13,0,0,,0,0
PASOTTO,Andrea,COL,23,34,33,1,0,1.000,0,0,0,,0,0
PASOTTO,Marco,MIL,27,57,54,0,3,0.947,0,0,0,,0,0
PASQUINI SWEED,Maor Luca,LAN,17,42,35,3,4,0.905,1,0,0,,0,0
PASSA,Mirko,ACA,22,136,133,2,1,0.993,9,0,0,,0,0
PASSA,Mirko,MON,6,34,33,1,0,1.000,5,0,0,,0,0
PASSARELLI,Marco,MON,21,22,19,1,2,0.909,0,0,0,,0,0
PECCI,Federico,NET,14,8,2,4,2,0.750,0,0,0,,0,0
PELLEGRINI,Marco,BRE,25,36,32,1,3,0.917,1,0,0,,0,0
PELORO,John Salvatore,TOR,21,130,128,2,0,1.000,12,0,0,,0,0
PELUSO RODRIGUEZ,Eduardo Andres,BOZ,19,13,4,4,5,0.615,0,0,0,,0,0
PEPPONI,Matteo,MON,3,2,2,0,0,1.000,0,0,0,,0,0
PERALTA REYNOSO,Junior Eliazer,BRE,11,3,1,1,1,0.667,0,0,0,,0,0
PERAZZINI,Enrico,RIM,27,75,33,39,3,0.960,7,0,0,,0,0
PERCIATO,Matteo,RES,9,5,2,3,0,1.000,1,0,0,,0,0
PERDOMO,Gilbert Nielsen,VER,15,21,8,12,1,0.952,0,0,0,,0,0
PEREZ CESPEDES,Edward Antonio,MON,17,47,19,22,6,0.872,4,0,0,,0,0
PEREZ PEREZ,Jose Manuel,SET,19,26,24,0,2,0.923,0,0,0,,0,0
PEREZ,Ramon,CER,18,22,5,16,1,0.955,0,1,2,33.3,0,0
PERILLI,Pietro,LON,24,33,31,1,1,0.970,0,0,0,,0,0
PESTANA GUIA,Reinaldo Leandro,BRE,17,156,139,16,1,0.994,5,12,3,80.0,3,0
PETRACHI,Marco,MIL,7,6,4,0,2,0.667,0,0,0,,0,0
PIASTRA,Alessio,BOZ,8,1,0,1,0,1.000,0,0,0,,0,0
PIAZZA,Manuel,CRO,30,122,61,58,3,0.975,19,0,0,,0,0
PICCOLI,Davide,VER,27,109,81,25,3,0.972,12,0,0,,0,0
PIERETTI,Filippo,MAC,3,1,0,1,0,1.000,0,0,0,,0,0
PIETROGRANDE,Pablo,ROV,15,8,1,6,1,0.875,0,0,0,,0,0
PILLERI,Benedetto,CAG,6,1,0,1,0,1.000,0,0,0,,0,0
PIN,Mattia,DRA,8,1,0,1,0,1.000,0,0,0,,0,0
PINALES,Daniel P,RES,29,104,36,59,9,0.913,8,0,0,,0,0
PINI,Romano Santiago,RIM,28,49,45,1,3,0.939,1,0,0,,0,0
PIOL,Thomas,BOZ,2,1,1,0,0,1.000,0,0,0,,0,0
PIOLANTI,Simone,GOD,3,1,1,0,0,1.000,0,0,0,,0,0
PIOVAN EDSON,Alejandro,SET,43,135,118,15,2,0.985,11,0,0,,0,0
PISTOCCHI,Stefano,SEN,24,178,161,16,1,0.994,14,0,0,,0,0
PITTARI,Kevin,BRE,1,1,0,1,0,1.000,0,0,0,,0,0
PITTAU,Stefano,CAG,6,7,6,0,1,0.857,0,0,0,,1,0
PIUMATTI,Gabriele,GOD,15,8,3,5,0,1.000,1,0,1,0.0,0,0
PIZZAROTTI,Andrea,SAL,13,8,3,4,1,0.875,0,0,0,,0,0
PIZZI,Davide,MIL,16,17,5,12,0,1.000,3,0,0,,0,0
PIZZICONI,Andrea,NET,10,4,0,4,0,1.000,0,1,0,100.0,0,0
PIZZOLINI,Marco,RON,15,3,0,3,0,1.000,0,0,0,,0,0
PIZZOLINI,Matteo,RON,29,86,36,47,3,0.965,10,0,0,,0,0
POLANCO MARCANTONIO,Giacomo Junior,MON,16,15,2,12,1,0.933,0,0,0,,0,0
POLCE,Matteo,MIL,6,1,0,1,0,1.000,0,0,0,,0,0
POMA,Sebastiano,PAR,23,38,38,0,0,1.000,0,0,0,,0,0
POMPILIO,Romolo,MOD,37,209,177,25,7,0.967,13,0,0,,0,0
POMPONI,Francesco,PAR,16,5,1,4,0,1.000,1,0,0,,0,0
POMPONI,Francesco,OLT,10,38,10,25,3,0.921,3,0,0,,0,0
POMPONI,Michele,PAR,4,2,0,2,0,1.000,1,0,0,,0,0
PONCE FRENES,Hector Miguel,CAG,31,71,49,18,4,0.944,8,0,0,,0,0
PROIETTI PETRETTI,Francesco,JRG,25,55,27,26,2,0.964,8,0,0,,0,0
PROSPERI,David,MON,24,36,34,1,1,0.972,0,0,0,,0,0
PUCCINELLI,Cosimo,FIO,2,2,2,0,0,1.000,0,0,0,,0,0
PULZETTI,Luca,RSM,24,33,8,24,1,0.970,3,0,0,,0,0
QUATTRINI,Gabriele,MAC,15,11,0,10,1,0.909,0,0,2,0.0,0,0
QUEVEDO VISO,Carlos Eduardo,RSM,13,6,3,2,1,0.833,0,1,0,100.0,0,0
RAGIONIERI,Marco,PAR,6,56,54,2,0,1.000,0,10,1,90.9,4,0
RAGIONIERI,Marco,OLT,23,113,95,14,4,0.965,1,18,4,81.8,3,0
RAMIREZ REYES,Joshua Manuel,LAN,23,18,10,5,3,0.833,2,0,0,,0,0
RAMPO,Elia,VER,27,46,45,0,1,0.978,2,0,0,,0,0
RASSIZAD,Niccolò Amir,FIO,35,80,74,2,4,0.950,7,0,0,,0,0
REALINI,Stefano,SEN,24,37,32,4,1,0.973,1,0,0,,0,0
REGINATO,Mattia,RSM,14,1,1,0,0,1.000,0,0,0,,0,0
REGLI,Giorgio,SET,15,29,27,1,1,0.966,2,0,0,,0,0
REHMAN,Shahbakhat Nazir,SEN,4,8,0,2,6,0.250,0,0,0,,0,0
REPETTI,Flavio,LAN,26,86,62,20,4,0.953,2,18,4,81.8,3,0
RESTANTE,Mattia,ACA,22,14,14,0,0,1.000,0,0,0,,0,0
RICCI,Federico,ACA,24,100,36,55,9,0.910,13,0,0,,0,0
RICCIARELLI,Marco,CER,24,50,11,34,5,0.900,3,0,0,,0,0
RICCUCCI,Damiano,JRG,28,40,36,2,2,0.950,0,0,0,,0,0
RICHETTI,Carlos Manuel,ATL,14,7,0,7,0,1.000,0,0,1,0.0,0,0
RIDOLFI,Francesco,RIM,15,14,2,8,4,0.714,0,0,2,0.0,0,0
RIGGIO,Samuele,SET,28,124,109,10,5,0.960,2,23,3,88.5,3,2
RIVERA,Yomel,PAR,13,8,2,6,0,1.000,0,2,0,100.0,0,0
RIVERO PEREDA,Raul Jose,BOL,12,4,0,3,1,0.750,0,0,0,,0,0
RIZZI,Francesco,CRO,1,1,1,0,0,1.000,0,0,0,,0,0
ROBLES MARTIN,Federico Nicolas,CRO,19,29,8,17,4,0.862,0,0,2,0.0,0,0
ROBLES MARTIN,Matias Ezequiel,CRO,33,56,47,7,2,0.964,0,0,0,,0,0
RODRIGUEZ ACOSTA,Dariel,CAG,18,147,130,15,2,0.986,4,18,4,81.8,1,0
RODRIGUEZ MEJIAS,Jhonaikell Javier,DRA,17,9,0,6,3,0.667,0,0,1,0.0,0,0
RODRIGUEZ REYES,Leomartires,PAR,28,49,11,32,6,0.878,3,0,0,,0,0
RODRIGUEZ SALAS,José Alexander,GOD,13,7,1,6,0,1.000,0,0,1,0.0,0,0
ROMANINI,Edoardo,SAL,34,265,241,16,8,0.970,11,44,5,89.8,3,0
ROMERO ARTIGAS,Victor David,TOR,10,8,1,7,0,1.000,0,1,0,100.0,0,0
RONDELLI,Lorenzo,LON,29,51,49,1,1,0.980,1,0,0,,0,0
RONDINA,Michele,ROV,22,17,13,3,1,0.941,0,0,0,,0,0
RONDON SEQUERA,Danny Javier,PAR,8,9,1,7,1,0.889,0,1,1,50.0,0,0
ROQUE CALDERON,Yoel Luis,SET,22,26,22,4,0,1.000,1,0,0,,0,0
ROSALES MOTTA,Giovanny Andres,BRE,26,146,126,17,3,0.979,1,20,3,87.0,3,0
ROSARIO RAMIREZ,Yeison,LAN,5,7,6,1,0,1.000,0,2,0,100.0,0,0
ROTONDO,Luigi,SEN,19,23,21,1,1,0.957,0,0,0,,0,0
RUDAJ,Arberim,LAN,24,95,51,39,5,0.947,11,0,0,,0,0
RUGGERI,Davide,RIM,32,221,200,19,2,0.991,18,0,0,,0,0
RUGGERI,Giona,SAL,22,67,57,9,1,0.985,0,3,2,60.0,1,0
RUSPINI,Mirko,MAC,15,42,41,1,0,1.000,7,0,0,,0,0
RUSSO,Dario,RES,21,47,28,14,5,0.894,5,9,0,100.0,2,0
RUSSO,Eladio Alexander,MOD,36,69,64,3,2,0.971,0,0,0,,0,0
SABBADINI,Alex,GOD,8,2,0,2,0,1.000,0,0,0,,0,0
SABBATANI,Marco,GOD,19,134,124,9,1,0.993,1,11,3,78.6,0,0
SALVATORE,Alessio,SET,32,73,65,5,3,0.959,1,0,0,,0,0
SALVATORE,Enrico,ROV,29,66,62,3,1,0.985,0,0,0,,0,0
SALVATORE,Simone,SET,28,19,11,7,1,0.947,1,1,0,100.0,0,0
SALVIATO,Filippo,VER,16,9,2,5,2,0.778,0,1,1,50.0,0,0
SALVIATO,Francesco,DRA,8,8,5,2,1,0.875,0,0,0,,0,0
SAMBUCCI,Alex,PAR,26,161,150,10,1,0.994,12,0,0,,0,0
SANDALO,Marco,ROV,29,101,25,66,10,0.901,8,0,0,,0,0
SANGUEDOLCE,Massimo,MIL,24,63,57,3,3,0.952,3,0,0,,0,0
SANSON,Andrea,DRA,27,131,114,13,4,0.969,13,0,0,,0,0
SANTANA PAYANO,Luis Manuel,COL,20,8,1,7,0,1.000,0,0,0,,0,0
SARROCCO,Yuri,JRG,25,119,110,9,0,1.000,0,20,5,80.0,3,0
SASSI,Emanuele,CER,13,13,11,1,1,0.923,0,3,0,100.0,1,0
SASSI,Lorenzo,CRO,7,1,0,1,0,1.000,0,1,0,100.0,0,0
SBARDOLINI,Samuele,BRE,4,4,2,2,0,1.000,1,0,0,,0,0
SCAGLIA,Gabriel Giuliano,BRE,13,9,2,5,2,0.778,1,0,0,,0,0
SCERRATO,Gianluca Oberdan,MOD,37,261,229,26,6,0.977,3,15,10,60.0,7,0
SCERRATO,Lorenzo,NET,21,37,11,23,3,0.919,4,0,0,,0,0
SCHIBUOLA,Niccolò,ROV,26,179,165,12,2,0.989,4,24,5,82.8,4,1
SCIACCA,Salvatore,RES,15,22,11,10,1,0.955,0,0,1,0.0,0,0
SCOTTI,Claudio,BOL,14,3,1,2,0,1.000,0,2,0,100.0,0,0
SECHOPOULOS,Aristotelis David,RSM,14,113,106,7,0,1.000,11,0,0,,0,0
SEGATA,Alessandro,BOZ,21,34,27,5,2,0.941,2,0,0,,0,0
SEGRETO,Francesco,SAL,24,217,199,15,3,0.986,3,28,8,77.8,3,0
SELLAROLI,Andrea,NET,26,84,27,56,1,0.988,14,0,0,,0,0
SERRA,Alessandro,RON,21,193,160,31,2,0.990,1,21,10,67.7,3,0
SERVIDEI,Luca,GOD,26,103,26,72,5,0.951,14,0,0,,0,0
SERVIDEI,Marco,GOD,22,64,14,47,3,0.953,4,0,0,,0,0
SGNAOLIN,Andrea,JRG,28,198,180,18,0,1.000,21,0,0,,0,0
SHELDON,Bryan,SEN,16,9,2,7,0,1.000,1,0,0,,0,0
SILVESTRI,Lorenzo,CRO,2,1,1,0,0,1.000,0,0,0,,0,0
SIMONE,Mario,CAG,2,2,0,0,2,0.000,0,0,0,,0,0
SIMONE,Valerio,NET,7,1,1,0,0,1.000,0,0,0,,0,0
SINFORICI PEREZ,Alessio,FIO,15,4,1,3,0,1.000,0,0,0,,0,0
SINISCALCHI,Alessandro,BOZ,30,82,79,2,1,0.988,0,14,0,100.0,2,0
SIRBU,Vladislav,VER,3,1,1,0,0,1.000,0,0,0,,0,0
SORRENTINO,Fabio,PAR,3,9,9,0,0,1.000,0,0,0,,0,0
SORRENTINO,Fabio,OLT,29,276,242,29,5,0.982,1,23,13,63.9,6,1
SOSA SILVA,Kevin Rafael,JRG,12,15,9,6,0,1.000,0,0,0,,0,0
SOTO LOPEZ,Erik Tomas,MOD,18,20,1,19,0,1.000,1,0,2,0.0,0,0
SPAGNOLO,Nicola,OLT,15,46,45,1,0,1.000,4,0,0,,0,0
SPLENDIANI,Leonardo,MAC,27,35,30,2,3,0.914,0,0,0,,0,0
STABILE,Marco,RON,5,1,1,0,0,1.000,0,0,0,,0,0
STABILE,Pietro,RON,15,11,3,7,1,0.909,0,4,1,80.0,0,0
STAURENGHI,Ricardo,BRE,3,1,1,0,0,1.000,0,0,0,,0,0
STORCI,Andrea,COL,6,1,1,0,0,1.000,0,0,0,,0,0
SUARDI,Riccardo,SEN,15,8,8,0,0,1.000,0,0,0,,0,0
SUAREZ HERNANDEZ,Yoel,SET,10,10,0,8,2,0.800,0,2,0,100.0,0,0
SUAREZ PETRILLO,Pablo Jose,ATL,20,135,116,12,7,0.948,2,23,5,82.1,0,0
TAGLIAFERRI,Gabriele,FIO,12,3,0,3,0,1.000,0,2,0,100.0,0,0
TALEVI,Exequiel Agustin,VER,24,113,39,72,2,0.982,11,0,0,,0,0
TANARA,Carlo,SAL,32,122,72,41,9,0.926,7,0,0,,0,0
TANESINI,Paolo,GOD,22,39,34,2,3,0.923,0,0,0,,0,0
TASCHIN,Giacomo,ROV,7,3,2,0,1,0.667,0,0,0,,0,0
TASCHIN,Lorenzo,ROV,15,13,10,1,2,0.846,1,0,0,,0,0
TASCHINI,Paolo,NET,7,3,0,3,0,1.000,0,0,1,0.0,0,0
TASSONI,Riccardo,LON,28,121,97,18,6,0.950,0,25,5,83.3,2,0
