Surname,First Name,Team,AB,R,H,H2,H3,HR,RBI,TB,AVG,SLG,OBP,OPS,BB,HBP,SO,GDP,SF,SH,SB,CS
SPORLEDER,Benjamin,LLC,40,8,5,0,1,0,4,7,0.125,0.175,0.146,0.321,1,0,12,1,0,0,10,0
SPROULE,Sam,LDM,46,14,15,1,0,0,16,16,0.326,0.348,0.475,0.823,8,5,5,0,0,1,4,1
STAMBAUGH,Dillon,LDC,29,4,8,0,0,0,7,8,0.276,0.276,0.364,0.640,4,0,5,0,0,0,0,0
STEPONENAS,Aurimas,VET,60,20,12,1,0,0,2,13,0.200,0.217,0.347,0.564,11,3,17,1,1,0,14,2
STROMAN,Zach,LDM,72,30,22,4,2,2,20,36,0.306,0.500,0.519,1.019,26,7,12,0,1,0,2,0
SULLIVAN,Tom,LBC,8,3,0,0,0,0,0,0,0.000,0.000,0.273,0.273,3,0,6,0,0,0,1,0
TAMOSIUNAS,Darius,VET,32,3,5,0,0,0,2,5,0.156,0.156,0.250,0.406,4,0,7,0,0,0,3,0
TAMOSIUNAS,Nerius,VET,27,4,6,0,1,0,1,8,0.222,0.296,0.323,0.619,4,0,10,0,0,0,1,0
TAYLOR,Josh,SHB,37,10,14,3,0,1,7,20,0.378,0.541,0.549,1.090,13,1,12,0,0,0,8,0
TORCATO,Rene,LBC,9,3,3,2,0,0,5,5,0.333,0.556,0.400,0.956,1,0,1,0,0,0,0,0
TRINKUNAS,Deivydas,VET,46,5,6,2,0,1,9,11,0.130,0.239,0.298,0.537,8,3,8,0,0,0,3,0
TRINKUNAS,Domantas,VET,3,0,1,0,0,0,0,1,0.333,0.333,0.333,0.666,0,0,1,0,0,0,0,0
VILIMAS,Kestas,VET,4,2,2,0,0,0,0,2,0.500,0.500,0.667,1.167,2,0,0,0,0,0,1,0
VILLANUEVA,Johan,LDC,29,5,3,0,0,0,2,3,0.103,0.103,0.341,0.444,11,0,12,0,1,1,3,0
VINALL,Callum,LDM,52,14,17,5,2,0,14,26,0.327,0.500,0.455,0.955,8,5,9,1,1,0,4,0
VOM SCHEIDT,Mitchell,LDM,7,3,4,0,0,0,1,4,0.571,0.571,0.571,1.142,0,0,2,0,0,0,0,0
WAMPLER,Louis,LDC,84,32,29,2,0,0,16,31,0.345,0.369,0.495,0.864,24,2,7,0,1,0,18,0
WARRINGTON,Jack,LLC,37,4,10,2,0,0,7,12,0.270,0.324,0.357,0.681,4,1,9,0,0,0,1,0
WIEDMANN,Pete,LDC,61,19,21,1,0,0,13,22,0.344,0.361,0.518,0.879,21,1,17,0,0,0,8,1
WILHELM,Jorge,EXA,26,9,7,1,0,1,5,11,0.269,0.423,0.441,0.864,8,0,4,0,0,0,3,0
WILSON,Rhys,LDC,36,10,7,0,0,0,6,7,0.194,0.194,0.370,0.564,9,1,7,1,0,0,1,0
WRIGHT,Kelly,SHB,19,2,1,0,0,0,0,1,0.053,0.053,0.357,0.410,9,0,6,0,0,0,0,1
WU,Jun,LLC,28,3,4,2,0,0,3,6,0.143,0.214,0.294,0.508,6,0,15,0,0,0,1,0
ZICKUS,Eimantas,VET,7,1,2,0,0,0,0,2,0.286,0.286,0.286,0.572,0,0,2,0,0,0,0,0
ZUCKER,Will,LDC,55,19,19,4,0,0,12,23,0.345,0.418,0.471,0.889,10,4,6,1,1,0,10,0
