Player,Team,AB,R,H,H2,H3,HR,RBI,TB,AVG,SLG,OBP,OPS,BB,HBP,SO,GDP,SF,SH,SB,CS
Alexis,CHI,54,23,27,8,1,4,22,49,0.500,0.907,0.576,1.483,10,1,3,0,1,0,2,1
MOSTAERT
Nando,DEU,42,6,8,1,2,0,4,13,0.190,0.310,0.261,0.571,2,2,12,0,0,3,2,0
PANDURO
Jesper,DEU,8,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,5,0,0,0,0,0
PRIETO BURGOS
Frank Alejandro,CHI,35,11,14,6,1,2,12,28,0.400,0.800,0.436,1.236,3,0,9,0,1,0,0,0
RAMAROJAONA
Serge,GRE,28,1,3,0,0,0,0,3,0.107,0.107,0.138,0.245,1,0,9,0,0,0,0,1
RIZZI
Lucas,HOB,36,10,12,4,0,1,6,19,0.333,0.528,0.390,0.918,4,0,14,1,1,0,0,0
ROYMANS
Steff,DEU,9,2,2,0,0,0,2,2,0.222,0.222,0.462,0.684,4,0,2,0,0,0,0,0
SELIS
Steve,CHI,40,8,8,3,2,0,3,15,0.200,0.375,0.298,0.673,5,1,12,0,1,0,1,2
SELLICAERTS
Jarno,HOB,29,5,2,0,1,0,2,4,0.069,0.138,0.200,0.338,5,0,13,0,1,0,1,0
SMITS
Pieter,DEU,7,1,2,1,0,0,0,3,0.286,0.429,0.286,0.715,0,0,3,0,0,1,0,0
SOMERLINK
Michael,HOB,31,4,4,0,0,0,3,4,0.129,0.129,0.206,0.335,2,1,20,0,0,0,0,0
TRIO
Jan,CHI,10,4,2,0,1,0,1,4,0.200,0.400,0.333,0.733,1,1,2,0,0,0,0,0
VAN AARSEN
Kristof,HOB,55,16,23,4,2,2,18,37,0.418,0.673,0.476,1.149,7,0,7,0,1,0,2,0
VAN DE POEL
Kevin,GRE,13,0,2,0,0,0,1,2,0.154,0.154,0.214,0.368,1,0,7,1,0,0,1,0
VAN DEN BOSCH
Dave,DEU,31,5,11,1,1,1,8,17,0.355,0.548,0.475,1.023,8,0,11,0,1,0,1,0
VAN DEN BRANDEN
Kenny,HOB,46,5,13,2,1,0,6,17,0.283,0.370,0.346,0.716,5,0,14,2,1,0,0,0
VAN DEN EYNDE
Filip,CHI,3,1,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0,0,0,0
VAN DER LINDEN
Don,GRE,33,5,8,2,0,0,0,10,0.242,0.303,0.306,0.609,3,0,6,0,0,0,1,0
VAN DER LINDEN
Lukas,GRE,35,6,7,2,0,0,3,9,0.200,0.257,0.317,0.574,5,1,9,0,0,0,0,1
VAN DER VORST
David,CHI,58,20,16,6,0,1,14,25,0.276,0.431,0.403,0.834,12,1,17,1,1,0,0,0
VAN GENECHTEN
Joseph,GRE,19,2,2,0,0,0,2,2,0.105,0.105,0.261,0.366,4,0,8,0,0,0,1,0
VAN HOYE
Bjorn,CHI,8,2,2,0,0,0,0,2,0.250,0.250,0.333,0.583,1,0,6,0,0,1,0,0
VAN LANDUYT
Ruben,HOB,2,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,2,0,0,0,0,0
VAN LOON
Dennis,GRE,1,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,1,0,0,0,0,0
VAN NUFFEL
Jeroen,DEU,35,8,12,2,0,0,9,14,0.343,0.400,0.425,0.825,5,0,7,0,0,1,0,0
VAN STEEN
benny,CHI,3,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,3,0,0,0,0,0
VANDAELE
Joeni,GRE,23,3,3,0,0,0,3,3,0.130,0.130,0.394,0.524,10,0,11,1,0,0,0,0
VERELST
Kevin,GRE,27,2,4,2,0,0,5,6,0.148,0.222,0.258,0.480,3,1,9,1,0,0,0,0
VERELST
Wesley,DEU,20,5,5,1,0,0,4,6,0.250,0.300,0.348,0.648,3,0,6,0,0,0,1,0
VERHEYDEN
Djamy,DEU,2,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0,0,2,0,0,0,0,0
VERSPREET
Xander,HOB,36,8,9,3,0,3,9,21,0.250,0.583,0.300,0.883,3,0,10,1,1,0,0,0
VERVLOET
Kevin,CHI,46,21,26,4,2,8,34,58,0.565,1.261,0.638,1.899,10,1,3,0,1,0,0,0
VINCENTE LOPEZ
Adalberto Antonio,CHI,6,4,1,0,0,0,1,1,0.167,0.167,0.545,0.712,5,0,2,0,0,0,0,0
VINCK
Matthieu,GRE,30,3,4,0,0,0,1,4,0.133,0.133,0.278,0.411,5,1,12,0,0,0,0,0
VISCHSCHOONMAKER
Connor,GRE,32,3,4,1,0,0,3,5,0.125,0.156,0.176,0.332,1,1,18,1,0,0,0,0
VOJTECH
Kasper,CHI,10,3,4,0,0,0,5,4,0.400,0.400,0.364,0.764,0,0,2,0,1,0,0,0
VOLKAERT
Filip,GRE,19,3,3,0,0,1,2,6,0.158,0.316,0.273,0.589,3,0,8,0,0,0,0,0
WITVROUWEN
Tim,CHI,44,10,15,3,0,0,10,18,0.341,0.409,0.408,0.817,4,1,9,1,0,0,0,0
